postUrl,sharedPostUrl,type,imgUrl,postContent,likeCount,commentCount,repostCount,postDate,viewCount,action,profileUrl,timestamp,postTimestamp,videoUrl,sharedJobUrl
https://www.linkedin.com/feed/update/urn:li:activity:6903473869231935488,,Image,https://media.licdn.com/dms/image/C5622AQErv4eiS_lICQ/feedshare-shrink_800/0/1645916430566?e=1725494400&v=beta&t=hnyzqRgbvcbpyQMD9B1ITXvWLGUXF6KgftjF7TWAlxo,Got a vegan business with a website that could use some more traffic? Then submit it to these online vegan business directories: https://buff.ly/3pjLp4R,12,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:51.951Z,2022-02-26T23:00:30.767Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6902857915590418432,,Image,https://media.licdn.com/dms/image/C5622AQGiRcIYpSH7fg/feedshare-shrink_2048_1536/0/1645769575341?e=1725494400&v=beta&t=0Ej6qoS8Rh1gYdqccApwk0-p3ht420eHn3sFomdh2aI,"After 2 years of travel restrictions and 2 hours on hold with immigration today, my partner has finally been granted a visa to move to New Zealand with me!",15,1,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:51.951Z,2022-02-25T06:12:55.975Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6902809501238480897,,Image,https://media.licdn.com/dms/image/C5622AQHhIGCtrRYfCA/feedshare-shrink_800/0/1645758032634?e=1725494400&v=beta&t=RNdFZlcxABvJ4GL5UAyxvQ-ZKXUIlzRqn7EoZ1o8Rsw,Share if you agree,29,3,3,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:51.952Z,2022-02-25T03:00:33.094Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6902084723049406464,,Image,https://media.licdn.com/dms/image/C5622AQEHWNy-CLO3zg/feedshare-shrink_2048_1536/0/1645585232137?e=1725494400&v=beta&t=USyRn9j4Ak6oeI-BGuNzK7wIFeqXBzAIXpYgFgg4ABc,"I'm really excited to introduce you all to Valeria Kravtsova, our new social media management at Creative Compass!

Valeria has a Bachelors in Art History and Culturology. She has a strong perception that beauty can save the world, and beauty starts with kindness towards all forms of life. 

She has been vegan since 2017 and is passionate about using digital and social media as an instrument of spreading the word about veganism and supporting sustainable businesses.

Meet the rest of our growing team of compassionate creatives here: https://lnkd.in/gnFbcf24",12,1,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:51.953Z,2022-02-23T03:00:32.508Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6901722249385123840,,Image,https://media.licdn.com/dms/image/C5622AQFwzpgYOqaCXA/feedshare-shrink_800/0/1645498811745?e=1725494400&v=beta&t=JZJuOOcRLExwiMCPQr7jPH4VXtU565mKjRN5JwFWEgY,"I'm really excited to introduce you all to Jessica, our new client advisor at Creative Compass!

Jess is a sales leader with over 8 years of experience growing companies offering SaaS and legal services. 

She's been a vegan for just as long and is laser-focused on making sure vegan companies thrive in this newly growing market. 

Meet the rest of our growing team of compassionate creatives here: https://lnkd.in/gnFbcf24",4,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:51.954Z,2022-02-22T03:00:12.052Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6901661864674107392,,Image,https://media.licdn.com/dms/image/C5622AQGccdgZMNbYAA/feedshare-shrink_800/0/1645484414666?e=1725494400&v=beta&t=qCdRsZR3gpRDC_2xdnG2K2yL5Kws7D_1jDVHRhZbwMA,"✅ Three reasons Veganuary’s marketing strategy was so successful ✅

1) They used the “foot in the door” technique. Instead of scaring people off with a “large ask” (going completely vegan forever) they started by asking for something smaller (going vegan for a month). The result is that 40 percent of those who signed up for the program intended to stay vegan after it was finished. 

2) They optimised their website for conversions. They kept their landing page simple and made their call to action stand out. They used imagery with animals (which studies have proven to be the most effective imagery to use in vegan advertisements) and they included somebody their target audience could relate to (more studies have shown that young women are the demographic most likely to vegan).

3) They invested nearly half their budget in marketing! In fact, in 2022 marketing and communications was their single biggest expenditure (excluding staff and personnel costs).",4,1,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:51.955Z,2022-02-21T23:00:15.215Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6901359939936231424,,Image,https://media.licdn.com/dms/image/C5622AQGxgu_FyapWAw/feedshare-shrink_800/0/1645412430369?e=1725494400&v=beta&t=kTvPrn2UR44EgT2U8XR8j69f4Q-gSgjMYNrZyrx_KWo,"I'm really excited to introduce you all to Denise, our new email and social media marketer at Creative Compass!

Denise comes to us by way of the advertising world via CBS Digital Radio & Innovid, where she collectively worked for over 7 years. Since then, she's focused on helping local yoga studios in the Chicago, IL, USA area to boost their brand presence and digital/social ad ROI. 

A vegan for over 18 years now, Denise LOVES to cook for people and is now involved with local vegan non-profit, Cruelty Free You + Me, which helps supply healthy food to underserved communities. 

Meet the rest of our growing team of compassionate creatives here: https://lnkd.in/gnFbcf24",2,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:51.956Z,2022-02-21T03:00:30.748Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6901299528813703168,,Image,https://media.licdn.com/dms/image/v2/C5622AQGNAFvXxbijwQ/feedshare-shrink_800/feedshare-shrink_800/0/1645398027257?e=1725494400&v=beta&t=9MUol2G7vhKE5OV0wOcuWmqUhj-S2Gh-YlN1ApfN0CQ,,9,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:51.957Z,2022-02-20T23:00:27.614Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6900997565064601600,,Image,https://media.licdn.com/dms/image/v2/C5622AQE_Gl7p9Lb_Og/feedshare-shrink_800/feedshare-shrink_800/0/1645326033405?e=1725494400&v=beta&t=uW9i9yO-oxv5ndMNZPZB2j4bp0VhlxN7MCVuZpK30nI,"I'm really excited to introduce you all to Debra, our new business developer at Creative Compass!

Debra has held senior leadership positions in the natural health industry for over ten years. 

As a longtime vegan and former owner of a vegan brand she understands how to best position your brand for success both online and in traditional brick and mortar. 

Meet the rest of our growing team of compassionate creatives here: https://lnkd.in/gnFbcf24",8,1,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:51.958Z,2022-02-20T03:00:33.846Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6900937049315119104,https://www.livekindly.co/ikea-3d-printed-vegan-meatballs/,Article,,Would you eat 3-D printed vegan meatballs?,4,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:51.958Z,2022-02-19T23:00:05.767Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6900635097930829824,https://veganjobs.com/job/creative-compass-remote-digital-marketing-assistant/,Article,,"Do you find it hard to find work that aligns with your values as a vegan digital marketer? If you just answered yes, apply for a job with us and you'll never have to worry about that again.",2,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.359Z,2022-02-19T03:00:14.947Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6900574649529331712,,Image,https://media.licdn.com/dms/image/C5622AQG4Llefhax2Aw/feedshare-shrink_800/0/1645225202428?e=1725494400&v=beta&t=NRAHG3vOe9CVn6Pg2GNb3HvVeV7zLbzMQ5YCAM9TnPk,"According to estimates from animal-rights organization World Animal Protection (WAP), approximately 211,000 pigs, 77,000 cows, and 350,000 chickens were saved in 2021 by the increased demand for and availability of plant-based options in fast food chains.

They calculated this figure by using data from a fast food chain to estimate the total sales of meat alternatives across all major fast food chains combined.

“It’s fair to say that the true impact to animals from the growing plant-based meat market was likely more than a million animals saved,” WAP said on its website.

The lesson for vegan businesses is clear: don’t limit yourself to only selling to other vegans! If companies like Beyond Meat didn’t work together with nonvegan fast food chains like KFC, more than a million more animals could have been killed as a result.",7,3,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.361Z,2022-02-18T23:00:02.925Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6900272715325149184,,Image,https://media.licdn.com/dms/image/C4D22AQFkzmN-QuZRfA/feedshare-shrink_800/0/1645153216087?e=1725494400&v=beta&t=82bLfd2gVFSfMMLOhZhMVNVPDoSR0GpmNsuByLEejpY,"I'm really excited to introduce you all to Mina, our new copywriter & creative strategist at Creative Compass!

Mina has been a passionate vegan for 7 years. She wants to dedicate her life to vegan advocacy and got her master's in Advertising from Boston University.

She also received a Bachelor's in Psychology with a minor in Sociology and Anthropology. 

In her time there, she founded the first animal rights club and interned with The Humane League as a Campus Organizer.

Meet the rest of our growing team of compassionate creatives here: https://lnkd.in/gnFbcf24",23,0,1,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.362Z,2022-02-18T03:00:16.201Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6900212286410113025,https://vegconomist.com/market-and-trends/south-korean-alt-meat-market/,Article,,"The South Korean alt-meat market grew by 35% year-on-year between 2020 and 2021, and was worth $13.9 million by last year.",3,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.363Z,2022-02-17T23:00:08.825Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6899910412263927808,,Image,https://media.licdn.com/dms/image/C5622AQEf6fujXtORXQ/feedshare-shrink_800/0/1645066836073?e=1725494400&v=beta&t=uIrlCfhVhteNhGGLLk8lPj5now9qjDlYNWHt_Xy0XYE,"If it's not good enough for your eyes, why is it good enough for your stomach?",12,2,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.363Z,2022-02-17T03:00:36.420Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6899850022934978560,,Image,https://media.licdn.com/dms/image/C5622AQGwmPeM9lyiSw/feedshare-shrink_800/0/1645052438125?e=1725494400&v=beta&t=C54Co8Nd3FG2BY53wJzWxcMSrPv7EoJmLHEvl2AzsCI,"You might have already heard about the importance of building backlinks to get on the first page of Google, but do you know how to actually build them? 🤔

If not, check out this podcast and learn how in less than 10 minutes: https://lnkd.in/gMKHqmvj",1,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.364Z,2022-02-16T23:00:38.482Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6899548017280598016,,Image,https://media.licdn.com/dms/image/C5622AQFEpAKcIZEHZQ/feedshare-shrink_800/0/1644980434273?e=1725494400&v=beta&t=KJeRWHg__6VZ7EXNbyHTc9GQfP7iHtJxMsOBV5JRFKw,"I'm really excited to introduce you all to Juan, our new multimedia designer at Creative Compass!

Juan is a multimedia designer with 10 years of experience creating brand identity from the user experience approach.

Juan has been vegan for 15 years now, the day he realized there were no ""happy farms"", there was no going back. Just like that.

Meet the rest of our growing team of compassionate creatives here:",11,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.365Z,2022-02-16T03:00:34.723Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6899487628912160768,https://yourcreativecompass.com/blog/does-veganuary-actually-work,Article,,Is asking people to go vegan for just one month really the right way to go about promoting veganism? 🤔,1,1,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.366Z,2022-02-15T23:00:37.014Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6899185514059051008,,Image,https://media.licdn.com/dms/image/C5622AQEpMYLQlffIwQ/feedshare-shrink_800/0/1644894006913?e=1725494400&v=beta&t=uk5-U8s44cJyNDuzulzyxlyAQj1yimFfq9SsdjVo2ro,"I'm really excited to introduce you all to Ana, our new digital marketing specialist at Creative Compass!

Ana has a marketing management bachelor and has been in the digital marketing field for the past 5 years, collecting professional experience in start-ups, NGOs and a digital marketing agency. 

She’s been vegan since 2015 and has been involved in both street and digital activism. She also helps other animal activists increase their positive impact for animals through her work as marketing manager for Animal Advocacy Careers.

Meet the rest of our growing team of compassionate creatives here: https://lnkd.in/gnFbcf24",36,3,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.367Z,2022-02-15T03:00:07.220Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6899125089795760128,https://vegconomist.com/fashion-design-and-beauty/fibral-material-alliance/,Article,,"""The founders of three plant-based textile companies have joined forces to create the FIBRAL Material Alliance. The organisation aims to bring together companies and individuals working with both traditional and innovative plant-based fibres.""",2,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.367Z,2022-02-14T23:00:00.953Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6898762793831534592,,Image,https://media.licdn.com/dms/image/C5622AQFT8Bv-BQWatA/feedshare-shrink_800/0/1644793222499?e=1725494400&v=beta&t=hzKMOJsBSGgY7N75VJocjPmpamevjFVKLzdmBm45pyk,"How lucky are we to be partners in both life and business? 😍 #vegancouple

Read more about our story and why we founded Creative Compass here: https://lnkd.in/gnFbcf24",16,1,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.368Z,2022-02-13T23:00:22.864Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6898460724545368064,https://vegconomist.com/studies-and-numbers/attitudes-to-animal-free-dairy/,Article,,"""Overall, consumers across multiple countries were enthusiastic and curious about the technology...“animal-free dairy” was by far the most popular term...followed by “next-gen dairy”.",1,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.369Z,2022-02-13T03:00:03.934Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6898400348327809024,,Image,https://media.licdn.com/dms/image/C5622AQHj3kGZIQIXnA/feedshare-shrink_800/0/1644706808776?e=1725494400&v=beta&t=RLxyt2s1Epf9vCkBH5M03G29OT2loUaRX1UL9eWgiGM,Proud member of the Vegan Traders Union ✊,12,2,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.369Z,2022-02-12T23:00:09.122Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6898098325392912384,https://yourcreativecompass.com/blog/how-fast-food-chains-saved-millions-of-animals,Article,,Some vegans think there's something wrong with eating vegan options at fast food chains 🤔 This is why I think the opposite 🌱,0,2,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.370Z,2022-02-12T03:00:01.243Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6898037940937744384,https://veganjobs.com/job/creative-compass-remote-digital-marketing-assistant/,Article,,"If you're passionate about veganism and highly skilled in digital marketing, this might be your dream job 😎",3,1,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.370Z,2022-02-11T23:00:04.467Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6896014620054704128,https://vegconomist.com/politics-law/uks-novel-foods-regulations/,Article,,"""The UK will have a system specifically designed to “support innovation in the sustainable protein sector”...the news will be music to the ears of British alt-protein companies — particularly those working on cultivated meat, who have faced tough hurdles to get their products approved under EU law.""",2,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.371Z,2022-02-06T09:00:07.177Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6896004185893019648,,Image,https://media.licdn.com/dms/image/C5622AQEJFzQMo-V6eA/feedshare-shrink_800/0/1644135518580?e=1725494400&v=beta&t=Cc1uzazDLaaZiWkrxU0eSpV6DCtAg2oRwayleyeUxHM,"Want to find out which keywords will get your business on the first page of Google? 

Then listen to this 8 minute podcast episode: https://lnkd.in/grAN8p9Y",0,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.372Z,2022-02-06T08:18:39.479Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6895924085856047104,https://vegconomist.com/businesswire/global-plant-based-protein-supplements-market-2021-to-2027-by-product-raw-material-distribution-channel-application-and-region-researchandmarkets-com/,Article,,The Global Plant-based Protein Supplements Market size is expected to reach $9.2 billion by 2027 😮,0,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:01.372Z,2022-02-06T03:00:22.142Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6895863760263770112,https://faunalytics.org/pulling-the-wool-back-from-our-eyes/,Article,,"""The wool industry is in a decline, with its 2020 value at an all-time low compared to the past 50 years.""",6,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.240Z,2022-02-05T23:00:39.400Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6895652319262838784,https://vegconomist.com/market-and-trends/pilgrims-owner-of-uk-sausage-giant-richmond-predicts-74-growth-in-plant-based-category/,Article,,"""The UK headquartered multinational stated that it is expecting a 74% increase in the plant-based category over the next four years....[Pilgrim's] sees the soaring interest in flexitarianism as a major driver in said growth, with the brand adding that 43.7% of its consumers now describe themselves as flexitarian.""",4,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.241Z,2022-02-05T09:00:27.937Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6895629905850191872,,Image,https://media.licdn.com/dms/image/C5622AQFA_bo2UWSrCA/feedshare-shrink_800/0/1644046284635?e=1725494400&v=beta&t=nDHyVmCdznaoMGO8SgGZLb_Q9Eun5AFVIpHMY9nmQ1k,"How often do you scroll past the first page of Google search results? Studies show 75 percent of us never get past the first page, meaning businesses ranking on the second page get four times less views than first page businesses!

So how can a small business get on the first page when they're competing with huge international corporations? The answer is by researching keywords to find ones with less competition and more search traffic. In this free podcast episode, I'll tell you exactly how to do just that.

https://buff.ly/35SOP83",0,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.242Z,2022-02-05T07:31:24.163Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6895561716663508992,https://faunalytics.org/exploring-the-do-gooders-dilemma/,Article,,"""Studies have shown that people are more likely to adopt meat-free diets when they believe their peers are increasingly doing so as well""",2,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.242Z,2022-02-05T03:00:26.594Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6895501356149407745,https://vegconomist.com/investments-acquisitions/vegan-venture-capital-fund/,Article,,Beyond Impact has launched a second fund to invest in early-stage companies producing alt-protein products and animal-free materials.,3,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.243Z,2022-02-04T23:00:35.526Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6895289847641202688,https://gfi.org/blog/meeting-plant-based-meat-demand/,Article,,"In 2020, retail sales for plant-based alternatives grew twice as fast as overall food sales in the US! 🚀 

The demand for vegan food is skyrocketing, but can the supply keep up?

Full article here:",3,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.244Z,2022-02-04T09:00:07.968Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6895199228277207040,,Image,https://media.licdn.com/dms/image/C5622AQG7MGbhAvdeVg/feedshare-shrink_800/0/1643943602702?e=1725494400&v=beta&t=9LNCj0HSkHTDPymtW41iyyTNL8FISDIVSIKsoMFkozg,"Are you a vegan business owner trying to increase the size of your business and your impact for animals? Then you need to download our Ultimate Guide to Marketing Any Vegan Business today 👇
https://lnkd.in/guXs9AZy",0,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.245Z,2022-02-04T03:00:02.628Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6895138823353839617,https://faunalytics.org/chicken-and-fish-2-comparative/,Article,,"Participants from Canada and the U.S. had the highest average correlations between beliefs and pro-animal behavior. In other words, people from these countries may be more likely to take animal-positive actions based on their beliefs.",0,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.245Z,2022-02-03T23:00:00.972Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6894927534690050048,https://buff.ly/3rhexvd,Article,,"Amazon UK has reported that the number of vegan options available on its site has grown by 23% since 2020. Additionally, sales of plant-based products have increased by 61% year on year.

Full article here:",3,1,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.246Z,2022-02-03T09:00:25.829Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6894836842282254336,,Image,https://media.licdn.com/dms/image/C5622AQGiMSBxa4A_dA/feedshare-shrink_800/0/1643857203188?e=1725494400&v=beta&t=kkW5WEGuhP12rJm7Kd_sCDxttxR7bN6KGGYCqIB0ez8,"Do you want to make more money and save more animals? Then you need to download our Ultimate Guide to Marketing Any Vegan Business today 👇
https://lnkd.in/guXs9AZy",0,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.247Z,2022-02-03T03:00:03.074Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6894776486918787073,https://buff.ly/3AMxVTZ,Article,,"Europe’s fastest-growing plant-based meat company announced it has more than doubled the number of households that consume it's products!

Full article here:",0,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.247Z,2022-02-02T23:00:13.234Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6894565103954481152,https://faunalytics.org/students-eat-less-meat-after-studying-meat-ethics/,Article,,Just one class period on the ethics of eating animals influences student attitudes and eating behavior to shift away from meat consumption 🌱,4,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.248Z,2022-02-02T09:00:15.608Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6894474462188720128,,Image,https://media.licdn.com/dms/image/C5622AQGvF5obUJhIqg/feedshare-shrink_800/0/1643770804890?e=1725494400&v=beta&t=53KbX1-YHuB-75CuDf1KK2Vu6nRWidLJguKnV1BOKKU,"Oatly's advertisements have been banned for their ""misleading"" environmental claims 🙄

In one advertisement Oatly said that “today, more than 25 percent of the world’s greenhouse gasses are generated by the food industry, and meat and dairy account for more than half of that” 

Why did the ASA rule that this claim was misleading? Because they thought that consumers would be confused about the fact that fish was included as a type of meat and eggs were included as a type of dairy! 

The whole thing seems ridiculous to me, but I want to know what you think? Are consumers smart enough to know that fish are animals too, or did the ASA make the right decision?

Full article here: https://buff.ly/35yuDrL",0,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.249Z,2022-02-02T03:00:04.927Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6894414178543640576,https://buff.ly/3gfsQdq,Article,,"The cost of plant-based and cultivated meat is projected to fall below the price of animal based meat over the next several years! 😁 

Consumers rate price as the second most important factor (behind taste) to encourage or discourage them to choose vegan options.",0,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.250Z,2022-02-01T23:00:32.186Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6894202740881416193,,Image,https://media.licdn.com/dms/image/C5622AQEVMH_sbjB2bg/feedshare-shrink_800/0/1643706021621?e=1725494400&v=beta&t=w9KT6VZH4QP4DZOLcu_y08yZ6Eh0LMc2TaVeM3i4qTA,"Get your free copy of the Ultimate Guide to Marketing Any Vegan Business today 👇
https://lnkd.in/guXs9AZy",1,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.251Z,2022-02-01T09:00:21.519Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6891845251246505984,,Image,https://media.licdn.com/dms/image/C5622AQEDMB08gy_rog/feedshare-shrink_800/0/1643143949608?e=1725494400&v=beta&t=lg1zslyG72hyPhZcC4zoyg-eLIqIYDzYxTIvK41UGD0,I'm really looking forward to spending this weekend learning from and networking with other vegan business owners! Who else is going to the plant-based business conference this weekend?,2,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.252Z,2022-01-25T20:52:32.190Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6891572427814502400,,Image,https://media.licdn.com/dms/image/C5622AQFIH1F09gaHlg/feedshare-shrink_800/0/1643078904334?e=1725494400&v=beta&t=8UUkEY58xlx0GKgrWoPiZURIe4SmrMmkoFRwQZSqWM0,"This has been in development for a long time but I'm stoked to announce that my online eco-shop Shop Eco-Friendly is ready to launch next week! 😁

I've worked really hard to make sure that every product I sourced was genuinely sustainable, vegan, cruelty-free and ethically made. The packaging is all eco-friendly and biodegradable, in fact, the packing peanuts we use are actually edible! 

I've automated a process of carbon offsetting where we calculate the carbon produced from shipping each order and then automatically purchase more than enough carbon credits to offset it through forest restoration, green technology and carbon capture, making every delivery not just carbon neutral, but carbon negative!

Basically a lot of work has gone into making sure that this online shop is one that I genuinely believe will play a role in making this world a better place for the animals and people that call it home.

If you share that vision for a kinder world, please share this post and/or tag likeminded people in the comments.

And if you enter your email on the website, I'll send you a coupon code for 10% off your first purchase on opening day: https://lnkd.in/gyY6tQ-u",29,14,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.253Z,2022-01-25T02:48:26.015Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6891315722430107648,,Image,https://media.licdn.com/dms/image/C5622AQGDrLXhWg025w/feedshare-shrink_800/0/1643017702024?e=1725494400&v=beta&t=4PPR9L-JCYD7czLFibIIIocQ6VjOfrF35UIrOHvuhUw,"Did you know that before I started Creative Compass I handed out more than a third of a million leaflets about veganism? 

I spent 5 years working full time for the nonprofit organisation Vegan Outreach talking to people one-on-one about veganism.

I researched everything there was to know about the psychology of behavioural change and read every study I could get my hands on about the effectiveness of various approaches to promoting veganism and vegan products.

Every day I would hand out an average of a couple thousand leaflets and talk to anywhere from 10 to 100 people in-depth about veganism.
Everything I learned from that half a decade of in-person outreach to hundreds of thousands of people shapes the way that I run Creative Compass today.

I don't treat running Creative Compass like I'm just running a marketing agency. I treat it like an extension of the activism I've always done for animals. Because I know that every time I help a vegan business sell more products and make more money, I'm also helping save more animals. 

If you think of your business the same way, then get in touch to find out how we can help save a whole lots more animals together than either of us could on our own.",9,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:11.255Z,2022-01-24T09:48:22.682Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6891293804427661312,,Image,https://media.licdn.com/dms/image/C5622AQH-tSiQ8Qzoqg/feedshare-shrink_800/0/1643012475706?e=1725494400&v=beta&t=WQTiNBuBREtL8BQrZwR5dLVoTAV7YFJncrRnQAqzqJQ,I'm proud to announce that Creative Compass is now an official business member of the New Zealand vegan society!,5,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:20.101Z,2022-01-24T08:21:17.023Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6889993212874895360,,Video (LinkedIn Source),https://media.licdn.com/dms/image/C5605AQHhg7hu96j8pg/videocover-low/0/1642647002393?e=1723244400&v=beta&t=XWKVSwAy8lU495TJYSA2aKlNNOxkkkfpnxC1usqJAHc,"Are you going to be attending the global vegan business conference and networking event next weekend?

If you haven't booked your ticket yet, enter the coupon code ""compass"" when you purchase for a 10% discount: https://lnkd.in/gi47pY2S",2,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:20.102Z,2022-01-20T18:13:11.833Z,blob:https://www.linkedin.com/3e3986e1-2f01-422a-8a22-11d7a0906b35,
