baslik,text,label
veganizm,"insan, düşünme kabiliyeti ile zaten kendini diğer canlılardan üstün addeden bir canlıdır. veganlar et yemiyor, hayvansal ürünler tüketmiyor. çok güzel. * peki hayvanlara ait olan doğayı kullanmıyor mu? hangi canlının doğal yaşam alanını işgal edip oturuyorsunuz sizce şu an? * otçul hayvanlara ait besin rezervini doğru kullandığınızdan emin misiniz? mesela sizin yediğiniz, besin endüstrisinin ürettiği bitkilerden hayvanlar da faydalanabiliyor mu? elma kurdu ile bir elmayı paylaşıyor musunuz? bir kuş sizin yediğiniz cevizden faydalabiliyor mu, yoksa bu gıdalara yaklaştırılmıyorlar mı? * hayvan besliyor musunuz? bu şekilde doğal dengeyi bozuyor ve o hayvanın bir diğerinden üstün olmasına yol açıyor musunuz? etçil hayvan mı otçul hayvan mı besliyorsunuz? etçil hayvan beslemiyorsanız, etçil hayvana gerekli hayvansal gıdayı hangi hayvanları öldürerek veya öldürülmesine önayak olarak besliyorsunuz? hayır etçil hayvan beslemiyorsanız, otçul-etçil kıyasında otçul hayvanları tercih etmenizin özel bir sebebi var mı? * motorlu veya motorsuz taşıt kullanıyor musunuz? bunlar doğaya ait olmadıkları için, her yıl kaç tane masum hayvanın öldürülmesine sebep olduğundan haberdar mısınız? bu araçları neden protesto etmiyorsunuz? veganizme soracağım sorular çok aslında. ""hayvanlar öldürülüyor"" diye başlayan her argüman, o argümanı kurarken düşünme yetisini kullanıp hayvanlardan üstün olduğunu ilan eden bir cümleye dönüşür. eğer düşünüyorsanız, düşündüğünüzün farkındaysanız, insanoğlunun yeryüzünde doğanın, doğalın dışında kurduğu bir şeyde payınız varsa mutlaka bir canlıya zarar veriyorsunuz demektir.",2
veganizm,veganizm ve edebiyat ilişkisine dair iki yazı önerisi:,2
vegan,"vegan değilim, bolca et yerim, ancak ""endüstriyel hayvancılık"" denen dünyada eşi benzeri görülmemiş vahşet ve katliam döngüsünün ne yazik ki farkındayım. inanın bundan suçluluk duymamak mümkün değil. o yüzden bilim insanlarına çağrım var. çabucak şu yapay et çalışmalarını hizlandirin. insanlık olarak ilk hedefimiz gezegenimizdeki toplam acıyı azaltmak olmalı . her türlü dinden, ideolojiden insanın kabul edebilecegi yegane ahlaki hedef budur diye düşünüyorum. madem bilinç kazandık, bedelini de odemeliyiz. her gücün bir bedeli var. veganlara da çok büyük saygım var. sağlığa yararını falan siktir et, adam/kadın sırf bu lanet olası düzene baş kaldırmak için, bu örgütlü suça ortak değilim demek için çok zor bir karar alıyor, put kırıyor adeta. nasıl saygı duymayayim. ben ancak utanıyorum, farkında olarak, onları destekleyerek non-vegan olarak yaşamımı sürdürüyorum. dindeki gunahkar/kafir ayrımına benzetiyorum durumumu. günahkar oldugumu kabul ediyorum. ama inkar da etmiyorum, bu düzen değişmeli. dünya hassas kalpler için bir cehennemdir demiş goethe. mezarından kaldırıp da haklısın be abi diyebilsem keşke.",2
vegan,"adı geçer geçmez, hayvan yiyen kişilerin -sadece damak tadı ve zevk için şımarıklık boyutunda yaptıkları- hayvan yeme eylemini, başlığı altında meşrulaştırmaya çalıştığı beslenme biçimi. çünkü doğal olarak vicdanlar rahatsız.",2
veganizm,"gurbetçilerin çocuklarını sikindirik saçları dışında nasıl ayırıyorum biliyor musunuz? türkiye'de yaşayan aynı yaştaki çocukların yanında besili camış gibi durmalarından, sağlam vücut yapılarından. peki aynı genetik havuzdan çıkan çocuklar arasındaki fark hangi sebepten kaynaklanıyor? kesinlikle kaliteli hayvansal proteinden değil. olamaz olamaz kesinlikle olamaz. post-truth çağı öyle bir ebe sikiyor ki... aylık 10 bin dolar kazanan, her öğünü yazıp çizilen adamlar, içmeye süt bulamayan insanlara örnek veriliyor dhshs. ne demiştik? post-truth. gerçeğin artık bir önemi var mı? yok. üstelik sık söylenen yalanlara karşılık gerçek cevaplar verildikçe o gerçekler karikatürleşip önemini yitiriyor. bir de birbirinden ayrı sorular birbirine katılıp cevaplanıyor ki gel de kafayı yeme. veganlık ahlaki olarak üstün bir tutum mu? kesinlikle evet. veganlık doğal mı? tartışmaya gerek yok, komik olur. gerçekten komik olur. veganlık sağlıklı mı? bizim gibi zaten her şeyin kalitesizini tüketen bir ülkede vegan beslenen ortalama bir insandan bir tam kan sayımı + full biyokimya + vitamin mineral paneli istetin de görün amk sağlıklı mı değil mi.",0
vegan-olmama-sebepleri,"ben etsiz yapamam. deniz ürünleri, beyaz et, kırmızı et hiç farketmez. bakın etlere bile balık, tavuk vs demiyorum. çünkü tavuk yalnızca tavuk ama ördek, hindi bir beyaz et. keklik de öyle. vegan olana saygım var ama ben yapamam. sebzenim üzerine bile et suyundan yaptığım püre sosu ekleyen bir insanım.",2
vegan,gerçekten üzülüyorum bu insanlara. et yemedikleri için felan değil dünyanın derdini kendi derdi bildikleri için üzülüyorum. genelde doğacı olurlar. tomris turker'e selamlar kendisi tanıdığım bir vegandır ve hayata bakışı hepimizinkinden farklı,2
vegan,"sözlükte ota boka nefretini haykıran çok yazar var ama veganlara olan nefretin sebebini hiç anlamıyorum. sanki hayvansal ürün tüketmeyen değil de milletin evine girip buzdolabına sıçan insanlar gibi bahsediliyor bunlardan:) lan bi sakin, biri psikolojik vaka der, mesela bir üstteki tip üremesinler falan demiş. markette süt döken salaklar yüzünden de böyle olduğunu düşünmüyorum, hakkaten çok anlamsız. tanım: hayvansal ürün tüketmeyen insandır. not: vegan değilim.",0
veganizm,"sağlıklı olmaya en uygun yaşam biçimi. açıkçası vegan olmayanların vegan beslenme hakkında söylediklerini hiç ciddiye almıyorum, çünkü konu hakkında hiçbir fikirleri, hiçbir deneyimleri yok. tamamen bilmedikleri bir şey hakkında konuşuyorlar. muhtemelen önyargılı birkaç makale ya da kulaktan dolma birkaç basma kalıp argümandan başka bir şey duymuyorum kendilerinden maalesef.",2
veganizm,"yükselişinin sebebi arkadaki hayvan deneyleridir. 4 milyon hayvan çöpe atılıyor her yıl. wtf. ve bu ingiltere'deki 2013 rakamı. veganizmin yükselişi desteklenmeli. et yiyorum. ama ben insan nüfusunun aptalca çoğalmasıyla beraber, hayvanların bu şartlarda hem yemeye, hem acı içinde deneylerde, hem kozmetikte iğrenç koşullarda kullanılmasını istemiyorum. evet, şartları değiştirelim. bir çiftlikte 10 tavuk varsa, o ahali o kadar yumurta yiyebilir. 1 inek öldürülüyorsa, 1 inek etidir o çiftlik için. o hayvanın canı ona değecek şekilde tüketilir, değerlidir. seri üretimde canları ezile ezile alınıyor. bu eziyet bu akımı yükseltti. vicdan baskısı yani. vicdansız insan nedir ki? hiç. bu hayvanların üzerindeki deneyler en şeffaf halde yargılanabilmeli. çok yazık.",2
veganizm,"bitkisel beslenme (veganizm çoğu kişi için antipatik bulunmakta) ancak eğitim ile kalıcı olur, eğitim yoksa sürdürülebilir değildir. eğitimden kasıt kişinin kendini eğitmesidir, yüzeysel kalırsa amaca ulaşılamaz. detaylı eğitimin önünde de ne yazık ki çok engel bulunmakta. doktorlar/diyetisyenler bile uzmanlık kapsamına girmesi gereken (ama girmeyen ve standart mesleki eğitimlerde bilinçli olarak hariç bırakılan) bu konuda merak edip, araştırma yapıp, kitap okuyup kendilerini eğitmiyorken doktor/diyetisyen olmayanlar nasıl ve neden beslenme konusuna merak salıp araştırma yapsınlar? zaten günlük hayatta bin bir dert ile boğuşan modern insan bir de beslenmeyi mi kendine dert edinsin? eğitimin önündeki en önemli engellerden biri de açık fikirli olamamak. çoğu okumuş insan açık fikirli olduğunu zanneder ama insanların neredeyse tamamı sabit fikirlere sahiptir. bilim insanları/akademisyenlerin de büyük çoğunluğu (kendi uzmanlık alanları dışında, bazen uzmanlık alanlarında bile!) sabit fikirlidir. toplumun, ailenin, okulların şekillendirmesi sonucu küçük yaşta doğrularımız, değerlerimiz, inançlarımız oluşur ve bunlara sırtımızı yaslarız, sorgulamaya kapatırız. açık fikirli olmak her an her konuyu tarafsız olarak sorgulayabilmek ve bu sorgulama sonucu doğru bildiğini değiştirebilmek demektir. amerikada nesiller boyu süren kölelik kaldırıldığında yeni düzeni algılayamayan ve direnen bir sürü insan (hem sahipler hem de köleler!) hapse düşmüş. özetle bitkisel beslenmenin faydalarına gelirsek: 1- daha sağlıklıdır - sanılanın aksine bitkisel beslenme (işlemden geçmemiş meyve, sebze, tam tahıllar, bakliyat ve kuruyemiş) çok daha sağlıklıdır, (yapılan yüzlerce araştırma bunu kanıtlamaktadır), hastalıklara yakalanma riski daha düşüktür, daha kaliteli ve zinde yaşlılık dönemi geçirilir, ileri yaşlarda damarlar daha açık ve organlar daha iyi çalışır durumdadır. hamilelik, büyüme çağı için de çok sağlıklıdır. bitkisel beslenmenin yetersiz ve sağlıksız olduğuyla alakalı (bilinçli olarak) çok bilgi kirliliği bulunmaktadır, ancak araştırmaları, meta-analizleri takip edebilen meraklı ve gerçeğin peşinde koşan açık fikirli doktorlar doğru bilgileri yaymaktadır. 2- daha etiktir- sağlık için elzem değilse neden hayvanları öldürelim? ihtiyaç yokken cana kıyarak medeni olunabilir mi? tüm besin maddelerinin ana üreticisi bitkilerdir, hayvanlarda olup da bitkilerden sağlayamadığımız hiçbir besin maddesi yoktur. (sadece b12 vitaminini ilave almak gerekiyor, b12yi dünyanın yüzeyini kaplayan bakteriler üretiyor, modern yaşamda diğer tüm bakteri ve mikroplardan korunmak için dezenfekte edilen bitkilerde b12 de kalmadığından mecburen takviye gerekiyor). hayvansal gıda tüketildiğinde besin maddeleri dolaylı olarak (üreticiden değil, 1. tüketiciden) sağlanıyor. 3- daha çevrecidir - hayvansal gıda üretimi çok verimsizdir, aynı besin değeri bitkisel gıda ile çok daha az kaynak kullanarak üretilir, bitkisel beslenme gıda sorununu çözmek ve iklim krizini azaltmak/yönetmek için iyi bir yöntemdir.",2
veganizm,"hayvansal beslenmeye göre çok daha ucuz beslenme şekli. bitkisel beslenmenin pahalı olduğunu kim iddia ediyorsa konu hakkında en ufak bir bilgisi bile yok demektir. beyaz peynirin kilosu 80-100 tl arasında değişirken vegan beslenmeye laf etmek nasıl bir kafa anlamıyorum. bir tek sütten yırtıyordunuz, şimdi inek sütünün de şişesi migros'ta 16,95 tl. öğünlerinizde düzenli olarak sebze, bakliyat, tahıl tüketirseniz daha ucuz, hem de daha nitelikli beslenirsiniz. hayvansal ürün tüketmek sigara içmenin beslenmedeki karşılığıdır.",2
vegan,"veganların sosyal medyadaki ""bugün yine seks yapamadım"" agresifliğinden çok sıkılıyorum. bu zümre artık herkesi veganlardan tiksindirdiği için sosyal hayatımda ""bitkisel besleniyorum"" diyorum. çünkü veganım dediğin an bu zümrenin yarattığı algıdan dolayı gereksiz saçma konuşmalar başlıyor.",0
vegan,"çevreciliği yere çöp atmamaya indirgemeyin artık sene 2020 (bu kalıbı kullanmaktan imtina ediyorum ama) elinizin altında internet var. açın bakın gelişmiş ülkelerdeki çevre politikakarına, kurallarına ve insanların çevreci düşünceleri doğrultusunda neler yaptıklarına. (bkz: türkiye'de çevre bilinci) gerçi kime anlatıyorum amk. plastik poşete para verdiği için sağa sola küfürler savuran eğitilemez bir milletin ferdiyim ben. bu bilgiyi muhtemelen 10 kere yazdım bu başlığa. bir daha yazıyorum okuyun amk. dünya üzerindeki tarım alanlarının %80'i hayvancılık endüstrisinde kullanılıyor. şimdi bu bilgiden vegan olmanın çevreye etkilerini düşünün. sonra küresel fakirliğin, susuzluğun, açlığın dayandığı sebepleri düşünün. dünyadaki içilebilir su kaynaklarının içilmeyen su kaynaklarına oranı %1 sadece. bu bilgiyi düşünün şimdi. sonra 1kg dana eti üretmek için gereken su miktarını araşrırın. 23 milyar kara hayvanı yetiştiriyoruz ve bunlar kumla çakılla değil tahılla besleniyor. bayırlarda çimenlerde koşan inekler gerçek bir görüntü değil. yediğiniz dana eti açıkhava gören ineklerden gelmiyor. bu hayvanlar güneş ışığı bile görmeden doğup, büyütülüp, öldürülüyor. inekler köpeklerden çok da farklı canlılar sayılmazlar. yere çöp atmamak veya dal kırmamak falan biraz şuna benziyor. tenha bir sokakta karşımdan bir kadın geçiyor. hemen tecavüz edip, öldürüp, yakmamalıyım. çünkü ben insancıl bir bireyim. seviye bu olmasın lan. yediğin hayvanın ne olduğunu, nasıl yaşadığını, nasıl öldürüldüğünü bil, gene ye yiyebiliyorsan.",0
vegan,"vegan kelimesi, 1944 yılında elsie shrigley ve donald watson tarafından vejetaryen (vegetarian) kelimesinden türetilmiş. veganizm, et ve süt ürünleriyle birlikte hayvan kaynaklı yumurta, bal, deri, süet, yün ve ipek gibi ürünleri de reddeder."" veganlığın temelinde çevreyi koruma, sağlıklı beslenme, dini inanışlar gibi sebepler olsa da; en büyük neden, hayvanlara saygı... günümüzde çiftliklerde hayvanların çok kötü şartlarda yetişmekte, eziyet görmekte ve bazılarının çok cani yöntemlerle öldürülmekte olduğu sır değil. öte yandan vegan beslenme, dikkat edilmezse kalsiyum, protein, b12 vitamini ve d vitamini gibi bazı eksikliklere yol açabilir. ancak iyi dengelenmiş bir vegan diyeti, son derece sağlıklı. hatta bu tip vegan diyetin, çocuklar için bile uygun olduğu ortaya konmuş. veganlığın bir yaygın çeşidi de, çiğ veganlık (raw veganism) olarak biliniyor. çiğ veganlıkta hayvansal ürünlerle beraber, yüksek ısıda pişmiş her türlü yiyecek reddediliyor. peki veganlar ne yiyorlar? inek sütü yerine soya sütü, peynir yerine tofu veya soya sütüyle yapılmış peynir, ymurta yerine nişastalı ve patates/kabak püreli karışımlar, yoğurt yerine de vegan maya ve soya sütüyle yapılan vegan yoğurdu yiyorlar. vegan ürünlerin tadını diğerlerinden ayırmak çok zor, ayrıca bu ürünler çok lezzetliler. yurtdışında veganlar için çok çeşitli ürün bulmak kolay; vegan burgerler, pizzalar, dondurmalar, kurabiyeler ve pastalar herhangi bir markette bulunabiliyor. ancak veganlık türkiye’de pek yaygın olmadığından, organik ürün satan marketler dışında bu ürünleri bulmak kolay değil.",2
vegan,"vegan: sen hic hayatinda konusan bir inek gordun mu? vegan olmayan: elbette gormedim. inekler konusamaz. vegan: aynen oyle. bir daha ben veganizm hakkinda konusurken bu gercegi hatirlasan olur mu? veganlar bu yuzden konusuyor. ineklerin de kediler kadar istismar edilmeden yasama hakki oldugu gercegi sizin kafaniza bir turlu girmedigi icin. mesele anlamamanizdan ziyade, bu zulme ortak oldugunuz icin. hatta bu durumdan siz de hosnut olmadiginiz icin bu hayvanlarin da haklari oldugunu duymaktan rahatsiz oluyorsunuz. veganlar mikemmel insanlar filan degil ayrica. niye bizi ya cok kotu ya da mikemmel birseymis anlatiyorsunuz ki? ben gene ayni benim, hayvanlara zarar veren secimleri hayatimdan cikardim, yerine zulumsuz secenekleri koydum. simdi de hakki gasp edilen sessiz canlarin sesi oluyorum, hepsi bu. siz haksizlik gorunce ses cikarmiyor musunuz? madem veganlara hak veriyorsun, bunu nasil yapabilirim diye ogrenmeye baslayin. valla abartilacak bir sey yok. az evvel sebzeli, mercimekli pilav yedim ustune cikolatali brownie yapmistim, cayin yanina onu yidim. saglik konusunda ise sanildigi gibi zarari yok hatta fazlasiya yarari var, hem de her yasta, herkese! bunun icin forks over knives adli belgeseli altyazili bir izleyin bakim, sonra gene konusalim.",2
veganizm,"veganlık özünde çok basittir. 1.yediğimiz hayvanlar kesilirken acı çekiyor. 2. canlılara acı çektirmek ahlaksız bir eylemdir. 3. et yeme konusunda ahlaklı bir tutum sahibi olmak için vegan olmak gerekir. kabaca budur diyebiliriz.eksik nokta vardır,bir anda sonuca geçmişimdir belki ama çok da önemli değil. hayvanlar acı çekiyor kısmı en önemlisi. veganlık fikrinin en önemli kısmı budur.et yemenin dünyaya verdiği zarar vs. bu argümanlarla uğraşmaya gerek yok. bazen haberler görüyoruz ""vegan beslenme sağlıklıdır"" minvalinde.bu haberler bağlamımdan kopuk olabiliyor. orada anlatılan her zaman ""vegan beslenme daha sağlıklıdır,vegan olun"" değildir. daha çok ""veganlık iyi hoş da sağlıklı mıdır?"" sorusuna cevap verme amaçlıdır.",2
veganizm,"""this touches on the issue of how vegans should handle the caveman argument. many of us are tempted to strain credulity and torture the evidence to 'prove' humans are 'naturally' vegan. this is a trap, and one into which carnists (especially paleo-dieters) would love us to fall; the evidence isn't on our side. there's no doubt that hominids ate meat... the argument for veganism has always been primarily ethical, and ought to remain that way. it's based on a concern for the future, not an obsession about the past.""",2
vegan,sss aşağıdaki adreste de bazı sorulara özet olarak cevaplar verilmiş. sss,2
veganizm,"michael huemer'ın facesinde gezerken güzel bi argümana denk geldim. non-veganların ""hayvan endüstrisine ben de karşıyım. daha insani kesim şartları desteklenmeli."" argümanına veganlar ""ölmek istemeyen bi canlıyı insani bi şekilde nasıl öldüreceksin?"" argümanı yerine ""peki sen kendi ahlak anlayışına uyup insani bi şekilde kesilen hayvan eti mi alıyorsun?"" argümanıyla cevap vermeli denmiş. çok sevdim. dursun burada.",2
vegan,"dünyanın hiçbir yerinde %100 vegan olmak mümkün değil. siz bütün gıdanızı kendiniz üretseniz, herkesten izole yaşasanız ve modern dünyanın tüm bileşenlerinden kendinizi koparsanız bile; varlığınızın, hisseden canlılara acı verdiği veya onları öldürdüğü bir nokta bulabilirsiniz. birçok vegan, insan sömürüsünden bile kaçamazken, hayvan sömürüsünden tamamen kaçılabileceğini iddia etmek, konu üzerine fazla kafa yormamış veganların yanılgısı ve bu yanılgıyı yayması diye düşünüyorum. bu sebeple bana kalırsa veganların cruelty free tabirinden ekseriyetle kaçınması gerekiyor. peki yüzde yüz vegan olamayacağız diye hiçbir şey yapmamalı mıyız? biz sokakta acı çeken bir kediyi köpeği gördüğümüzde imkanımız dahilindeyse yardımcı olmak istiyoruz. ""ben bu hayvana yardımcı olsam da acı çeken bir sürü hayvan var, o zaman bu hayvana yardım etmemeliyim"" demiyoruz. eğer beslenmemizi değiştirmek imkanımız dahilindeyse neden trilyonlarca hayvanın acısını dindirmeye çalışmayalım? bütün acıyı dindiremediğimiz için, hiçbirini dindirmeye çaba göstermemek, bu ya hep ya hiç mantığı doğru değil. yemekten vazgeçtiğiniz tek bir hayvanın bile bir değeri var, o hayvan için hayatta kalmak, acı çekmemek anlamlı. bu yüzden tamamen vegan olunmasa bile, insanların birkaç öğünde bile hayvan tüketiminden kaçınmalarını ben çok anlamlı buluyorum. tarım konusu zor bir konu. ideal bir dünyada tarım hayvan sömürüsünden muaf yapılabilir belki ama ideal bir dünyada yaşamıyoruz. başka tarım yöntemleri mümkün. avrupa'da vegan tarım yapılıyor ve bu şekilde etiketleniyor. dünya çapında çok ufak bir oran bu, ama değişimin mümkün olduğunu görebiliyoruz. bunu değiştirmek için çaba harcamak da önemli. ancak tarımdaki hayvan gübresi kullanımını önleyemiyoruz diye, gidip daha fazla hayvana acı çektirmek, onları sömürmek, öldürmek mantıklı değil. bir de tarımın büyük bir miktarının hayvan beslemek için kullanıldığını da gözden kaçırmamak gerekiyor. veganizm tanımını hatırlamakta fayda var. a philosophy and way of living which seeks to exclude—as far as is possible and practicable—all forms of exploitation of, and cruelty to, animals for food, clothing or any other purpose; and by extension, promotes the development and use of animal-free alternatives for the benefit of humans, animals and the environment. özetle, tarımdan tümüyle vazgeçmek insanın ölümü anlamına geliyor. ölüm tabii ki mümkün ve uygulanabilir tanımına girmiyor. ama hayvan ürünleri olmadan beslenmek mümkün ve uygulanabilir. bilimsel olarak mümkün olabildiği kanıtlanmış ve bunu yapan milyonlarca insan da bunun yaşayan örnekleri. veganizmin diğer diyetlerle karşılaştırılmasında haklı bir yan olabilir ama bu karşılaştırmalar eksik kalıyor ve istatistikleri doğru okumuyor. evet, birçok insan vegan beslenmeyle daha sağlıklı olabileceğini ve daha da önemlisi zayıflayabileceğini düşünüyor. veganizmin bu kısıtlı çerçevede pazarlanmasında birkaç vegan doktorun payı var. bunun veganizme, hayvanlara, dünyaya faydalı olup olmadığını tartışmak gerek. bu şekilde daha fazla insana hitap ediliyor, ancak et yemeye geri dönüş oranları bu insanlar arasında çok yüksek oluyor. zayıflayan, sağlık problemlerinden kurtulan veya sıkılan insan, veganizmi ahlaki bir çerçevede görmediği için et yemeye geri dönebiliyor. bu yönüyle vegan beslenmenin atkins vs. diyetlere benzediği söylenebilir. bunlar arasında tabii ki vegan beslenmeye başladıktan sonra bu işin etiğiyle ilgilenip vegan kalan insanlar da oluyor. o yüzden bu pazarlama biçimine çok da kızamıyorum, sadece insanlara yanlış bilgiler vermekten kaçınmak gerekiyor, ki maalesef bu çok yapılıyor. bir ara bu konuya daha derinlemesine değinmek isterim. veganizmin bir ""trend"" olduğu ve kısa sürede geçip gideceği karnistler tarafından her zaman söylendi ve söylenmeye de devam ediyor. fakat istatistiklere baktığımız zaman geri dönüş oranları yüksek olsa bile artan bir tablo çıkıyor karşımıza. veganizm size ne yiyeceğinizi söyleyen bir diyet değil. (veganizm aslında diyet değil. diyet, yani beslenme biçimi bunun sadece bir parçası.) dilerseniz vegan keto beslenirsiniz, dilerseniz hclf, isterseniz sadece çiğ yersiniz, isterseniz sadece işlenmiş gıda. sadece hayvan sömürüsünden uzak durmaya çalışıyorsunuz, atkins gibi, canan karatay gibi size şunu yiyin bunu yemeyin diyen bir şey değil veganizm. dediğim gibi bazı vegan doktorlar bunu yapıyorlar ama veganizmi onlara indirgemek doğru değil. gereksiz hayvan sömürüsünün yanlış olduğunu düşünen bir insanın, ya tamam ben zayıfladım/iyileştim/sıkıldım diyip et yemeye öylece geri dönmesi vicdan azabı çekmeden yapılacak bir şey değil. siz inandığınız ahlaki değerleri trend olarak mı gerçekleştiriyorsunuz? sıkıldığınızda yalan söylemeye, çalmaya falan mı başlıyorsunuz mesela? zor durumda kalınca, aç kalınca mesela çalabiliyor insan. hatırlayalım: as far as possible and practicable. duygusal sebeplerle vegan olmuş, ancak nasıl sağlıklı beslenmesi gerektiğini araştırmamış bazı veganlar yanlış beslenmeden dolayı sağlık sorunları yaşayıp et yemeye geri dönüyor ve bu vicdan azabını yaşıyorlar. bu insanlara nasıl sağlıklı besleneceklerini anlatmak çok önemli. (yeri gelmişken vegan beslenme konusuyla ilgili benim bulduğum en doğru, kapsamlı ve pseudosciencedan uzak kaynak, jack norris ve virginia messina'nın vegan for life adlı kitabı. konuyla ilgilenen, vegan olmuş, olmayı düşünen herkese öneriyorum. ayrıca iki yazarın da internet sayfalarında çok değerli bilgilere ulaşmak mümkün. ) (bkz: özet geç lan piç) yüzde yüz vegan yaşamak mümkün değil, hiçbir vegan da bunu iddia etmiyor. sadece acı çektiğini bildiğimiz hayvanların daha az acı çekmesi, daha az öldürülmesi ve daha az sömürülmesi için elimizden geleni yapmaya çalışıyoruz.",3
vegan,"veganlara kendilerini dogadan üstün gördükleri söyleniyor ama, benim gördügüm kadariyla kendini dogadan üstün görüp hayvanlari fabrikalara kapatanlar et yiyenler. dogada avini fabrikaya kapatan hayvan var da biz mi bilmiyoruz? veya dogada silahla avlanan hayvan mi var? ayni sekilde süt icenler de veganlar degil. kendinizi dogadan üstün görmüyorsaniz, nicin süt ürünleri tüketiyorsunuz? dogada baska hayvanin sütünü tüketen hayvan mi var? baska hayvanin sütünü gectim, dogada bebeklik cagini gectikten sonra süt tüketen hayvan mi var? geciniz bunlari. hayvan öldürmek gereksizdir, gereksiz oldugu icin de etik degildir dedigimizde biz dogadan kendimizi üstün görüyormusuz. etik argümana verecek cevap kalmayinca hemen hakaretler basliyor. ""kendinizi dogadan üstün görüyorsunuz, cünkü cocuklarinizi öldürüp yemiyorsunuz."" ""kendinizi dogadan üstün görüyorsunuz, cünkü ona buna istediginiz gibi tecavüz etmiyorsunuz."" ""kendinizi dogadan üstün görüyorsunuz, cünkü güc gösterisi yapip isinize gelmeyeni öldürmüyorsunuz."" ""kendinizi dogadan üstün görüyorsunuz, cünkü gereksiz yere hayvan öldürmüyorsunuz.""",2
vegan,"insan iki ayak üstünde durmaya başladığında bel ağrısını, tarım toplumuna geçtiğinde mutsuzluğu seçti. bu seçimleri biyoljisinin ne olduğuna bakarak değil vücuduna ve doğaya rağmen yaptı. insan doğası vücudu ve aklı olmak üzere tamamen iki farklı yönde işliyor. o yüzden avcı toplayıcı biri şu an vücuduna tamamen ters bir şekilde yerçekimsiz ortamda takla atıyor, diğeri (ben) iki parmağı ile bir şeyler yazıyor, diğeri ekmek yiyor, bir diğeri vegan peynir seçiyor raflardan. et yiyerek özünüze dönmeniz mümkün değil. zaten özünüz sizin zannettiğiniz gibi doğal bir hayat arayışında değil.",2
vegan-olmama-sebepleri,"açık ve net, bir tc vatandaşı olarak bu ülkenin benden aldıklarıma karşılık olarak, hayvanlara karşı etik ve moral düşüncelerden kendini uzak tutmak. arkadaşlar, yeterince sınanmıyor muyuz bu ülkede? insan gibi yaşayamazken hayvanları düşünmemi beklemeyin benden.",2
vegan-cevreci-hayvansever-lezbiyen-solcu-feminist,lezbiyen solcu ve feminist buna birde vegan hayvansever. ve çevreci eklenecek... bu dünyada imkansız...,2
veganizm,"bu harbiden modern din. başta buna din demeyi garip buluyordum ama gün geçtikçe, insanları tecrübe ettikçe anladım.",2
vegan-cevreci-hayvansever-lezbiyen-solcu-feminist,"önce lezbiyenlik gider. peşinden feministlik. veganlık da emanet duruyordur o yüzden ilk fırsatta terkedilir. geriye biraz solculuk, hayvanseverlik ve çevrecilik kalır. hayvanseverlik ömür boyu sürer. çevrecilik de. ama solculuk da daha fazla dayanamaz ve yerini siyaset boş ya"" ya bırakır. yani bunlar uzun süre birarada kalamazlar.",2
vegan,"sirketlerin kafasina gore etiketlere tasidigi kelime. en temizi sertifikali urunleri tercih etmek. turkiye'de en yaygin alinan sertifika v-label. hic olmadi, sirketlere tek tek e-posta gondermek ve belgelendirme istemek. usenmeyin. sertifikalarla ilgili aydinlanmak isteyenleri soyle alabiliriz:",2
vegan,"bazı vegan doktorları takip ediyorum. et ve süt ürünleri, yumurta vücutta asitliği arttırıyor ve kronik hastalıklara sebep oluyor. vegan ve çiğ beslenirsen bütün hastalıkların iyileşir. hatta et çok yersen kansere yakalanma riskin fazla gibi şeyleri çok rahat söyleyebiliyorlar. ama bilmiyorlar ki sadece et süt ve yağ ile beslenen moğollar gayette sağlıklı yaşam sürüyorlar. bol kızartmalı bol glutenli besleniyorlar ayrıca. veganlığın mantığına saygı duyuyorum ama veganlığı kabul ettirebilmek adına yapılan bilimsel çalışmaların, belgesellerin fonlarına bakmalarını rica ediyorum. veganlık çok sağlıklı gibi algı kasmalarına ve herkesi tek tip yemek yemeye davet etmelerine sinir oluyorum. binlerce yemek kültürü var. kafkaslar mesela kefirle peynirle beslenip uzun yıllar yaşıyorlar. gerçekten ömürleri uzun. veganlık hayvanların acı çekmesine tepki ise gayette anlaşılabilir bir durum ama sanki tarikata mürid toplar gibi çok sağlıklı veganlık böyle iyi gibi argümanlar çok absürt. benim düşüncem veganla vegan olmayanlarin bir orta yolu bulmaları ama önce agresif veganlarin sakinleşmesi lazım.",3
vegan-olmama-sebepleri,çünkü hayvansal gıdaları tüketmek hoşuma gidiyor,2
vegan,vegan arkadaşlar bitkilerin canlılığı konusunda ki durumu nasıl açıklıyorlar? not: saldırmayım bilgi amaçlı soruyorum.,2
veganizm,"feminizm ve feminizmin kan kardeşi lgbt-i'nin yaşam şekli olarak yaygınlaştırmaya çalıştığı bir şey. et yemek, avlanmak gibi şeylerle erkekliğin ilişkisine ve ağaçlardan elma kopartan toplayıcılık tarzıyla dişilik arasındaki bağlantılara bir bakmak da fayda vardır.",0
