Entity,Code,Year,"Meat, turkey | 00001080 || Producing or slaughtered animals | 005321 || animals"
Middle Africa (FAO),,1988,2000
Middle Africa (FAO),,1989,2000
Middle Africa (FAO),,1990,1000
Middle Africa (FAO),,1991,1000
Middle Africa (FAO),,1992,1000
Middle Africa (FAO),,1993,1000
Middle Africa (FAO),,1994,1000
Middle Africa (FAO),,1995,1000
Middle Africa (FAO),,1996,1000
Middle Africa (FAO),,1997,2000
Middle Africa (FAO),,1998,2000
Middle Africa (FAO),,1999,2000
Middle Africa (FAO),,2000,2000
Middle Africa (FAO),,2001,2000
Middle Africa (FAO),,2002,2000
Middle Africa (FAO),,2003,2000
Middle Africa (FAO),,2004,2000
Middle Africa (FAO),,2005,2000
Middle Africa (FAO),,2006,2000
Middle Africa (FAO),,2007,2000
Middle Africa (FAO),,2008,2000
Middle Africa (FAO),,2009,2000
Middle Africa (FAO),,2010,3000
Middle Africa (FAO),,2011,3000
Middle Africa (FAO),,2012,3000
Middle Africa (FAO),,2013,3000
Middle Africa (FAO),,2014,3000
Middle Africa (FAO),,2015,3000
Middle Africa (FAO),,2016,3000
Middle Africa (FAO),,2017,3000
Middle Africa (FAO),,2018,3000
Middle Africa (FAO),,2019,3000
Middle Africa (FAO),,2020,3000
Middle Africa (FAO),,2021,3000
Moldova,MDA,1992,35000
Moldova,MDA,1993,42000
Moldova,MDA,1994,55000
Moldova,MDA,1995,50000
Moldova,MDA,1996,133000
Moldova,MDA,1997,50000
Moldova,MDA,1998,50000
Moldova,MDA,1999,115000
Moldova,MDA,2000,70000
Moldova,MDA,2001,70000
Moldova,MDA,2002,110000
Moldova,MDA,2003,34000
Moldova,MDA,2004,34000
Moldova,MDA,2005,34000
Moldova,MDA,2006,55000
Moldova,MDA,2007,60000
Moldova,MDA,2008,35000
Moldova,MDA,2009,35000
Moldova,MDA,2010,52000
Moldova,MDA,2011,63000
Moldova,MDA,2012,63000
Moldova,MDA,2013,72000
Moldova,MDA,2014,83000
Moldova,MDA,2015,89000
Moldova,MDA,2016,81000
Moldova,MDA,2017,79000
Moldova,MDA,2018,77000
Moldova,MDA,2019,74000
Moldova,MDA,2020,69000
Moldova,MDA,2021,66000
Morocco,MAR,1990,3400000
Morocco,MAR,1999,0
Morocco,MAR,2000,600000
Morocco,MAR,2001,1000000
Morocco,MAR,2002,2100000
Morocco,MAR,2003,2400000
Morocco,MAR,2004,3500000
Morocco,MAR,2005,7600000
Morocco,MAR,2006,6000000
Morocco,MAR,2007,8000000
Morocco,MAR,2008,10000000
Morocco,MAR,2009,10936000
Morocco,MAR,2010,12589000
Morocco,MAR,2011,14201000
Morocco,MAR,2012,14663000
Morocco,MAR,2013,15126000
Morocco,MAR,2014,15589000
Morocco,MAR,2015,16056000
Morocco,MAR,2016,18793000
Morocco,MAR,2017,20684000
Morocco,MAR,2018,21668000
Morocco,MAR,2019,22253000
Morocco,MAR,2020,23172000
Morocco,MAR,2021,24107000
Myanmar,MMR,1961,2000
Myanmar,MMR,1962,2000
Myanmar,MMR,1963,2000
Myanmar,MMR,1964,2000
Myanmar,MMR,1965,4000
Myanmar,MMR,1966,3000
Myanmar,MMR,1967,3000
Myanmar,MMR,1968,3000
Myanmar,MMR,1969,3000
Myanmar,MMR,1970,3000
Myanmar,MMR,1971,3000
Myanmar,MMR,1972,3000
Myanmar,MMR,1973,4000
Myanmar,MMR,1974,3000
Myanmar,MMR,1975,3000
Myanmar,MMR,1976,3000
Myanmar,MMR,1977,3000
Myanmar,MMR,1978,3000
Myanmar,MMR,1979,3000
Myanmar,MMR,1980,3000
Myanmar,MMR,1981,4000
Myanmar,MMR,1982,4000
Myanmar,MMR,1983,4000
Myanmar,MMR,1984,4000
Myanmar,MMR,1985,5000
Myanmar,MMR,1986,5000
Myanmar,MMR,1987,5000
Myanmar,MMR,1988,5000
Myanmar,MMR,1989,4000
Myanmar,MMR,1990,4000
Myanmar,MMR,1991,3000
Myanmar,MMR,1992,4000
Myanmar,MMR,1993,2000
Myanmar,MMR,1994,2000
Myanmar,MMR,1995,2000
Myanmar,MMR,1996,2000
Myanmar,MMR,1997,2000
Myanmar,MMR,1998,2000
Myanmar,MMR,1999,2000
Myanmar,MMR,2000,2000
Myanmar,MMR,2001,2000
Myanmar,MMR,2002,2000
Myanmar,MMR,2003,2000
Myanmar,MMR,2004,2000
Myanmar,MMR,2005,2000
Myanmar,MMR,2006,2000
Myanmar,MMR,2007,2000
Myanmar,MMR,2008,2000
Myanmar,MMR,2009,2000
Myanmar,MMR,2010,3000
Myanmar,MMR,2011,3000
Myanmar,MMR,2012,3000
Myanmar,MMR,2013,3000
Myanmar,MMR,2014,3000
Myanmar,MMR,2015,3000
Myanmar,MMR,2016,3000
Myanmar,MMR,2017,3000
Myanmar,MMR,2018,3000
Myanmar,MMR,2019,3000
Myanmar,MMR,2020,3000
Myanmar,MMR,2021,3000
Net Food Importing Developing Countries (FAO),,1961,1295000
Net Food Importing Developing Countries (FAO),,1962,1387000
Net Food Importing Developing Countries (FAO),,1963,1455000
Net Food Importing Developing Countries (FAO),,1964,1542000
Net Food Importing Developing Countries (FAO),,1965,1630000
Net Food Importing Developing Countries (FAO),,1966,1703000
Net Food Importing Developing Countries (FAO),,1967,1771000
Net Food Importing Developing Countries (FAO),,1968,1917000
Net Food Importing Developing Countries (FAO),,1969,2082000
Net Food Importing Developing Countries (FAO),,1970,2228000
Net Food Importing Developing Countries (FAO),,1971,2380000
Net Food Importing Developing Countries (FAO),,1972,2524000
Net Food Importing Developing Countries (FAO),,1973,2675000
Net Food Importing Developing Countries (FAO),,1974,2402000
Net Food Importing Developing Countries (FAO),,1975,2551000
Net Food Importing Developing Countries (FAO),,1976,2426000
Net Food Importing Developing Countries (FAO),,1977,2440000
Net Food Importing Developing Countries (FAO),,1978,2803000
Net Food Importing Developing Countries (FAO),,1979,2883000
Net Food Importing Developing Countries (FAO),,1980,2450000
Net Food Importing Developing Countries (FAO),,1981,2602000
Net Food Importing Developing Countries (FAO),,1982,2546000
Net Food Importing Developing Countries (FAO),,1983,2542000
Net Food Importing Developing Countries (FAO),,1984,2802000
Net Food Importing Developing Countries (FAO),,1985,3461000
Net Food Importing Developing Countries (FAO),,1986,3760000
Net Food Importing Developing Countries (FAO),,1987,3527000
Net Food Importing Developing Countries (FAO),,1988,3893000
Net Food Importing Developing Countries (FAO),,1989,4303000
Net Food Importing Developing Countries (FAO),,1990,7834000
Net Food Importing Developing Countries (FAO),,1991,4390000
Net Food Importing Developing Countries (FAO),,1992,5830000
Net Food Importing Developing Countries (FAO),,1993,6379000
Net Food Importing Developing Countries (FAO),,1994,7120000
Net Food Importing Developing Countries (FAO),,1995,6473000
Net Food Importing Developing Countries (FAO),,1996,6893000
Net Food Importing Developing Countries (FAO),,1997,7732000
Net Food Importing Developing Countries (FAO),,1998,7862000
Net Food Importing Developing Countries (FAO),,1999,8295000
Net Food Importing Developing Countries (FAO),,2000,10368000
Net Food Importing Developing Countries (FAO),,2001,10721000
Net Food Importing Developing Countries (FAO),,2002,11599000
Net Food Importing Developing Countries (FAO),,2003,11924000
Net Food Importing Developing Countries (FAO),,2004,13277000
Net Food Importing Developing Countries (FAO),,2005,17372000
Net Food Importing Developing Countries (FAO),,2006,15293000
Net Food Importing Developing Countries (FAO),,2007,18771000
Net Food Importing Developing Countries (FAO),,2008,20987000
Net Food Importing Developing Countries (FAO),,2009,22261000
Net Food Importing Developing Countries (FAO),,2010,25003000
Net Food Importing Developing Countries (FAO),,2011,26004000
Net Food Importing Developing Countries (FAO),,2012,29471000
Net Food Importing Developing Countries (FAO),,2013,30631000
Net Food Importing Developing Countries (FAO),,2014,32358000
Net Food Importing Developing Countries (FAO),,2015,33425000
Net Food Importing Developing Countries (FAO),,2016,36678000
Net Food Importing Developing Countries (FAO),,2017,39055000
Net Food Importing Developing Countries (FAO),,2018,40478000
Net Food Importing Developing Countries (FAO),,2019,39883000
Net Food Importing Developing Countries (FAO),,2020,41853000
Net Food Importing Developing Countries (FAO),,2021,43397000
Netherlands,NLD,1961,0
Netherlands,NLD,1962,0
Netherlands,NLD,1963,0
Netherlands,NLD,1964,0
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,3150000
Netherlands,NLD,1978,2600000
Netherlands,NLD,1979,3000000
Netherlands,NLD,1980,3350000
Netherlands,NLD,1981,3000000
Netherlands,NLD,1982,3250000
Netherlands,NLD,1983,3350000
Netherlands,NLD,1984,3750000
Netherlands,NLD,1985,4500000
Netherlands,NLD,1986,4100000
Netherlands,NLD,1987,5000000
Netherlands,NLD,1988,5400000
Netherlands,NLD,1989,5400000
Netherlands,NLD,1990,6000000
Netherlands,NLD,1991,6200000
Netherlands,NLD,1992,6800000
Netherlands,NLD,1993,6400000
Netherlands,NLD,1994,6400000
Netherlands,NLD,1995,6400000
Netherlands,NLD,1996,7200000
Netherlands,NLD,1997,7800000
Netherlands,NLD,1998,8400000
Netherlands,NLD,1999,8600000
Netherlands,NLD,2000,10940000
Netherlands,NLD,2001,11300000
Netherlands,NLD,2002,12120000
Netherlands,NLD,2003,10000000
Netherlands,NLD,2004,10000000
Netherlands,NLD,2005,10000000
Netherlands,NLD,2006,10000000
Netherlands,NLD,2007,10400000
Netherlands,NLD,2008,10400000
Netherlands,NLD,2009,10400000
Netherlands,NLD,2010,10400000
Netherlands,NLD,2011,10400000
Netherlands,NLD,2012,11000000
Netherlands,NLD,2013,11933000
Netherlands,NLD,2014,9287000
Netherlands,NLD,2015,10436000
Netherlands,NLD,2016,8908000
Netherlands,NLD,2017,7930000
Netherlands,NLD,2018,0
Netherlands,NLD,2019,0
Netherlands,NLD,2020,0
Netherlands,NLD,2021,0
New Zealand,NZL,1961,150000
New Zealand,NZL,1962,155000
New Zealand,NZL,1963,160000
New Zealand,NZL,1964,165000
New Zealand,NZL,1965,170000
New Zealand,NZL,1966,175000
New Zealand,NZL,1967,180000
New Zealand,NZL,1968,190000
New Zealand,NZL,1969,200000
New Zealand,NZL,1970,200000
New Zealand,NZL,1971,220000
New Zealand,NZL,1972,250000
New Zealand,NZL,1973,250000
New Zealand,NZL,1974,250000
New Zealand,NZL,1975,250000
New Zealand,NZL,1976,250000
New Zealand,NZL,1977,320000
New Zealand,NZL,1978,320000
New Zealand,NZL,1979,345000
New Zealand,NZL,1980,310000
New Zealand,NZL,1981,635000
New Zealand,NZL,1982,105000
New Zealand,NZL,1983,160000
New Zealand,NZL,1984,190000
New Zealand,NZL,1985,190000
New Zealand,NZL,1986,190000
New Zealand,NZL,1987,190000
New Zealand,NZL,1988,261000
New Zealand,NZL,1989,213000
New Zealand,NZL,1990,273000
New Zealand,NZL,1991,391000
New Zealand,NZL,1992,281000
New Zealand,NZL,1993,170000
New Zealand,NZL,1994,230000
New Zealand,NZL,1995,230000
New Zealand,NZL,1996,230000
New Zealand,NZL,1997,230000
New Zealand,NZL,1998,192000
New Zealand,NZL,1999,198000
New Zealand,NZL,2000,210000
New Zealand,NZL,2001,220000
New Zealand,NZL,2002,220000
New Zealand,NZL,2003,230000
New Zealand,NZL,2004,230000
New Zealand,NZL,2005,230000
New Zealand,NZL,2006,250000
New Zealand,NZL,2007,250000
New Zealand,NZL,2008,250000
New Zealand,NZL,2009,250000
New Zealand,NZL,2010,250000
New Zealand,NZL,2011,250000
New Zealand,NZL,2012,250000
New Zealand,NZL,2013,251000
New Zealand,NZL,2014,250000
New Zealand,NZL,2015,247000
New Zealand,NZL,2016,245000
New Zealand,NZL,2017,245000
New Zealand,NZL,2018,246000
New Zealand,NZL,2019,248000
New Zealand,NZL,2020,249000
New Zealand,NZL,2021,249000
North America,,1961,110454000
North America,,1962,97093000
North America,,1963,100331000
North America,,1964,106973000
North America,,1965,114770000
North America,,1966,126397000
North America,,1967,136609000
North America,,1968,118635000
North America,,1969,117186000
North America,,1970,129331000
North America,,1971,135911000
North America,,1972,144935000
North America,,1973,148758000
North America,,1974,155492000
North America,,1975,144411000
North America,,1976,161129000
North America,,1977,154581000
North America,,1978,157644000
North America,,1979,174305000
North America,,1980,186853000
North America,,1981,193246000
North America,,1982,188392000
North America,,1983,193073000
North America,,1984,191828000
North America,,1985,204681000
North America,,1986,224404000
North America,,1987,258362000
North America,,1988,265265000
North America,,1989,278317000
North America,,1990,298931000
North America,,1991,303115000
North America,,1992,305396000
North America,,1993,299506000
North America,,1994,301707000
North America,,1995,305765000
North America,,1996,318296000
North America,,1997,315770000
North America,,1998,297152000
North America,,1999,289336000
North America,,2000,293579000
North America,,2001,293440000
North America,,2002,295658000
North America,,2003,292282000
North America,,2004,278037000
North America,,2005,272800000
North America,,2006,279743000
North America,,2007,290564000
North America,,2008,298216000
North America,,2009,271148000
North America,,2010,266871000
North America,,2011,271311000
North America,,2012,274711000
North America,,2013,263902000
North America,,2014,261085000
North America,,2015,257394000
North America,,2016,268163000
North America,,2017,264962000
North America,,2018,260244000
North America,,2019,250653000
North America,,2020,244891000
North America,,2021,237679000
North Macedonia,MKD,1993,0
North Macedonia,MKD,1994,0
North Macedonia,MKD,1995,0
North Macedonia,MKD,1996,0
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0
North Macedonia,MKD,1999,0
North Macedonia,MKD,2000,0
North Macedonia,MKD,2001,0
North Macedonia,MKD,2002,0
North Macedonia,MKD,2003,0
North Macedonia,MKD,2004,0
North Macedonia,MKD,2005,0
North Macedonia,MKD,2006,0
North Macedonia,MKD,2007,0
North Macedonia,MKD,2008,0
North Macedonia,MKD,2009,0
North Macedonia,MKD,2010,0
North Macedonia,MKD,2011,0
North Macedonia,MKD,2012,0
North Macedonia,MKD,2013,0
North Macedonia,MKD,2014,0
North Macedonia,MKD,2015,0
North Macedonia,MKD,2016,0
North Macedonia,MKD,2017,0
North Macedonia,MKD,2018,0
North Macedonia,MKD,2019,0
North Macedonia,MKD,2020,0
North Macedonia,MKD,2021,0
Northern Africa (FAO),,1961,610000
Northern Africa (FAO),,1962,620000
Northern Africa (FAO),,1963,620000
Northern Africa (FAO),,1964,630000
Northern Africa (FAO),,1965,640000
Northern Africa (FAO),,1966,640000
Northern Africa (FAO),,1967,650000
Northern Africa (FAO),,1968,660000
Northern Africa (FAO),,1969,675000
Northern Africa (FAO),,1970,685000
Northern Africa (FAO),,1971,694000
Northern Africa (FAO),,1972,703000
Northern Africa (FAO),,1973,711000
Northern Africa (FAO),,1974,721000
Northern Africa (FAO),,1975,729000
Northern Africa (FAO),,1976,739000
Northern Africa (FAO),,1977,748000
Northern Africa (FAO),,1978,757000
Northern Africa (FAO),,1979,766000
Northern Africa (FAO),,1980,776000
Northern Africa (FAO),,1981,785000
Northern Africa (FAO),,1982,870000
Northern Africa (FAO),,1983,1008000
Northern Africa (FAO),,1984,1279000
Northern Africa (FAO),,1985,1517000
Northern Africa (FAO),,1986,1678000
Northern Africa (FAO),,1987,1851000
Northern Africa (FAO),,1988,1937000
Northern Africa (FAO),,1989,2490000
Northern Africa (FAO),,1990,5732000
Northern Africa (FAO),,1991,2264000
Northern Africa (FAO),,1992,3717000
Northern Africa (FAO),,1993,4269000
Northern Africa (FAO),,1994,4886000
Northern Africa (FAO),,1995,4173000
Northern Africa (FAO),,1996,4515000
Northern Africa (FAO),,1997,5166000
Northern Africa (FAO),,1998,5119000
Northern Africa (FAO),,1999,5471000
Northern Africa (FAO),,2000,7223000
Northern Africa (FAO),,2001,7826000
Northern Africa (FAO),,2002,8478000
Northern Africa (FAO),,2003,8878000
Northern Africa (FAO),,2004,9978000
Northern Africa (FAO),,2005,14252000
Northern Africa (FAO),,2006,11921000
Northern Africa (FAO),,2007,15779000
Northern Africa (FAO),,2008,17851000
Northern Africa (FAO),,2009,19067000
Northern Africa (FAO),,2010,21724000
Northern Africa (FAO),,2011,22670000
Northern Africa (FAO),,2012,26157000
Northern Africa (FAO),,2013,27414000
Northern Africa (FAO),,2014,29078000
Northern Africa (FAO),,2015,30042000
Northern Africa (FAO),,2016,33273000
Northern Africa (FAO),,2017,35598000
Northern Africa (FAO),,2018,36992000
Northern Africa (FAO),,2019,36391000
Northern Africa (FAO),,2020,38380000
Northern Africa (FAO),,2021,39890000
Northern America (FAO),,1961,106110000
Northern America (FAO),,1962,92648000
Northern America (FAO),,1963,95785000
Northern America (FAO),,1964,102325000
Northern America (FAO),,1965,110020000
Northern America (FAO),,1966,121546000
Northern America (FAO),,1967,131657000
Northern America (FAO),,1968,113682000
Northern America (FAO),,1969,112032000
Northern America (FAO),,1970,123677000
Northern America (FAO),,1971,129955000
Northern America (FAO),,1972,138778000
Northern America (FAO),,1973,141600000
Northern America (FAO),,1974,147000000
Northern America (FAO),,1975,134918000
Northern America (FAO),,1976,150967000
Northern America (FAO),,1977,144419000
Northern America (FAO),,1978,147217000
Northern America (FAO),,1979,163877000
Northern America (FAO),,1980,176417000
Northern America (FAO),,1981,182674000
Northern America (FAO),,1982,177219000
Northern America (FAO),,1983,181599000
Northern America (FAO),,1984,179884000
Northern America (FAO),,1985,192166000
Northern America (FAO),,1986,213934000
Northern America (FAO),,1987,249317000
Northern America (FAO),,1988,256113000
Northern America (FAO),,1989,271146000
Northern America (FAO),,1990,291269000
Northern America (FAO),,1991,296676000
Northern America (FAO),,1992,301267000
Northern America (FAO),,1993,295693000
Northern America (FAO),,1994,298722000
Northern America (FAO),,1995,302287000
Northern America (FAO),,1996,314765000
Northern America (FAO),,1997,311229000
Northern America (FAO),,1998,293096000
Northern America (FAO),,1999,285356000
Northern America (FAO),,2000,289360000
Northern America (FAO),,2001,289191000
Northern America (FAO),,2002,290916000
Northern America (FAO),,2003,287615000
Northern America (FAO),,2004,273834000
Northern America (FAO),,2005,268586000
Northern America (FAO),,2006,275835000
Northern America (FAO),,2007,286731000
Northern America (FAO),,2008,294065000
Northern America (FAO),,2009,267397000
Northern America (FAO),,2010,263119000
Northern America (FAO),,2011,267545000
Northern America (FAO),,2012,270907000
Northern America (FAO),,2013,260610000
Northern America (FAO),,2014,257522000
Northern America (FAO),,2015,253882000
Northern America (FAO),,2016,265019000
Northern America (FAO),,2017,261919000
Northern America (FAO),,2018,257114000
Northern America (FAO),,2019,247472000
Northern America (FAO),,2020,241735000
Northern America (FAO),,2021,234251000
Northern Europe (FAO),,1961,5025000
Northern Europe (FAO),,1962,4563000
Northern Europe (FAO),,1963,5120000
Northern Europe (FAO),,1964,5641000
Northern Europe (FAO),,1965,6119000
Northern Europe (FAO),,1966,10037000
Northern Europe (FAO),,1967,11027000
Northern Europe (FAO),,1968,13568000
Northern Europe (FAO),,1969,15062000
Northern Europe (FAO),,1970,16222000
Northern Europe (FAO),,1971,16417000
Northern Europe (FAO),,1972,19337000
Northern Europe (FAO),,1973,21301000
Northern Europe (FAO),,1974,21133000
Northern Europe (FAO),,1975,19147000
Northern Europe (FAO),,1976,21058000
Northern Europe (FAO),,1977,22200000
Northern Europe (FAO),,1978,23157000
Northern Europe (FAO),,1979,26009000
Northern Europe (FAO),,1980,26126000
Northern Europe (FAO),,1981,24992000
Northern Europe (FAO),,1982,28049000
Northern Europe (FAO),,1983,29839000
Northern Europe (FAO),,1984,29641000
Northern Europe (FAO),,1985,30310000
Northern Europe (FAO),,1986,34120000
Northern Europe (FAO),,1987,34277000
Northern Europe (FAO),,1988,35484000
Northern Europe (FAO),,1989,38576000
Northern Europe (FAO),,1990,37987000
Northern Europe (FAO),,1991,40185000
Northern Europe (FAO),,1992,40159000
Northern Europe (FAO),,1993,43030000
Northern Europe (FAO),,1994,43388000
Northern Europe (FAO),,1995,47940000
Northern Europe (FAO),,1996,46352000
Northern Europe (FAO),,1997,43506000
Northern Europe (FAO),,1998,41237000
Northern Europe (FAO),,1999,36761000
Northern Europe (FAO),,2000,35043000
Northern Europe (FAO),,2001,33923000
Northern Europe (FAO),,2002,31273000
Northern Europe (FAO),,2003,29109000
Northern Europe (FAO),,2004,29534000
Northern Europe (FAO),,2005,27686000
Northern Europe (FAO),,2006,24714000
Northern Europe (FAO),,2007,21842000
Northern Europe (FAO),,2008,22154000
Northern Europe (FAO),,2009,22274000
Northern Europe (FAO),,2010,22371000
Northern Europe (FAO),,2011,24060000
Northern Europe (FAO),,2012,25538000
Northern Europe (FAO),,2013,24385000
Northern Europe (FAO),,2014,22472000
Northern Europe (FAO),,2015,24080000
Northern Europe (FAO),,2016,22915000
Northern Europe (FAO),,2017,21553000
Northern Europe (FAO),,2018,18902000
Northern Europe (FAO),,2019,19957000
Northern Europe (FAO),,2020,20277000
Northern Europe (FAO),,2021,16119000
Norway,NOR,1990,0
Norway,NOR,1991,336000
Norway,NOR,1992,382000
Norway,NOR,1993,612000
Norway,NOR,1994,576000
Norway,NOR,1995,758000
Norway,NOR,1996,878000
Norway,NOR,1997,701000
Norway,NOR,1998,580000
Norway,NOR,1999,633000
Norway,NOR,2000,673000
Norway,NOR,2001,671000
Norway,NOR,2002,703000
Norway,NOR,2003,840000
Norway,NOR,2004,1020000
Norway,NOR,2005,953000
Norway,NOR,2006,901000
Norway,NOR,2007,973000
Norway,NOR,2008,1207000
Norway,NOR,2009,1403000
Norway,NOR,2010,1142000
Norway,NOR,2011,1187000
Norway,NOR,2012,1262000
Norway,NOR,2013,1174000
Norway,NOR,2014,1246000
Norway,NOR,2015,1261000
Norway,NOR,2016,1179000
Norway,NOR,2017,1037000
Norway,NOR,2018,825000
Norway,NOR,2019,823000
Norway,NOR,2020,893000
Norway,NOR,2021,922000
Oceania,,1961,578000
Oceania,,1962,592000
Oceania,,1963,607000
Oceania,,1964,621000
Oceania,,1965,637000
Oceania,,1966,761000
Oceania,,1967,883000
Oceania,,1968,862000
Oceania,,1969,1130000
Oceania,,1970,1548000
Oceania,,1971,1677000
Oceania,,1972,1621000
Oceania,,1973,2404000
Oceania,,1974,2488000
Oceania,,1975,2164000
Oceania,,1976,1692000
Oceania,,1977,1946000
Oceania,,1978,2197000
Oceania,,1979,2373000
Oceania,,1980,3319000
Oceania,,1981,2918000
Oceania,,1982,2146000
Oceania,,1983,2194000
Oceania,,1984,2466000
Oceania,,1985,3158000
Oceania,,1986,2831000
Oceania,,1987,5176000
Oceania,,1988,5905000
Oceania,,1989,6187000
Oceania,,1990,6902000
Oceania,,1991,7242000
Oceania,,1992,7130000
Oceania,,1993,5421000
Oceania,,1994,4483000
Oceania,,1995,5285000
Oceania,,1996,6386000
Oceania,,1997,6386000
Oceania,,1998,6952000
Oceania,,1999,7259000
Oceania,,2000,7475000
Oceania,,2001,4086000
Oceania,,2002,3387000
Oceania,,2003,4397000
Oceania,,2004,3898000
Oceania,,2005,3601000
Oceania,,2006,6521000
Oceania,,2007,10726000
Oceania,,2008,7027000
Oceania,,2009,6677000
Oceania,,2010,6631000
Oceania,,2011,6532000
Oceania,,2012,6763000
Oceania,,2013,6668000
Oceania,,2014,6664000
Oceania,,2015,6653000
Oceania,,2016,6639000
Oceania,,2017,6649000
Oceania,,2018,6605000
Oceania,,2019,6085000
Oceania,,2020,5990000
Oceania,,2021,5982000
Oceania (FAO),,1961,578000
Oceania (FAO),,1962,592000
Oceania (FAO),,1963,607000
Oceania (FAO),,1964,621000
Oceania (FAO),,1965,637000
Oceania (FAO),,1966,761000
Oceania (FAO),,1967,883000
Oceania (FAO),,1968,862000
Oceania (FAO),,1969,1130000
Oceania (FAO),,1970,1548000
Oceania (FAO),,1971,1677000
Oceania (FAO),,1972,1621000
Oceania (FAO),,1973,2404000
Oceania (FAO),,1974,2488000
Oceania (FAO),,1975,2164000
Oceania (FAO),,1976,1692000
Oceania (FAO),,1977,1946000
Oceania (FAO),,1978,2197000
Oceania (FAO),,1979,2373000
Oceania (FAO),,1980,3319000
Oceania (FAO),,1981,2918000
Oceania (FAO),,1982,2146000
Oceania (FAO),,1983,2194000
Oceania (FAO),,1984,2466000
Oceania (FAO),,1985,3158000
Oceania (FAO),,1986,2831000
Oceania (FAO),,1987,5176000
Oceania (FAO),,1988,5905000
Oceania (FAO),,1989,6187000
Oceania (FAO),,1990,6902000
Oceania (FAO),,1991,7242000
Oceania (FAO),,1992,7130000
Oceania (FAO),,1993,5421000
Oceania (FAO),,1994,4483000
Oceania (FAO),,1995,5285000
Oceania (FAO),,1996,6386000
Oceania (FAO),,1997,6386000
Oceania (FAO),,1998,6952000
Oceania (FAO),,1999,7259000
Oceania (FAO),,2000,7475000
Oceania (FAO),,2001,4086000
Oceania (FAO),,2002,3387000
Oceania (FAO),,2003,4397000
Oceania (FAO),,2004,3898000
Oceania (FAO),,2005,3601000
Oceania (FAO),,2006,6521000
Oceania (FAO),,2007,10726000
Oceania (FAO),,2008,7027000
Oceania (FAO),,2009,6677000
Oceania (FAO),,2010,6631000
Oceania (FAO),,2011,6532000
Oceania (FAO),,2012,6763000
Oceania (FAO),,2013,6668000
Oceania (FAO),,2014,6664000
Oceania (FAO),,2015,6653000
Oceania (FAO),,2016,6639000
Oceania (FAO),,2017,6649000
Oceania (FAO),,2018,6605000
Oceania (FAO),,2019,6084000
Oceania (FAO),,2020,5990000
Oceania (FAO),,2021,5982000
Papua New Guinea,PNG,1961,1000
Papua New Guinea,PNG,1962,1000
Papua New Guinea,PNG,1963,1000
Papua New Guinea,PNG,1964,1000
Papua New Guinea,PNG,1965,1000
Papua New Guinea,PNG,1966,1000
Papua New Guinea,PNG,1967,1000
Papua New Guinea,PNG,1968,1000
Papua New Guinea,PNG,1969,1000
Papua New Guinea,PNG,1970,1000
Papua New Guinea,PNG,1971,1000
Papua New Guinea,PNG,1972,1000
Papua New Guinea,PNG,1973,1000
Papua New Guinea,PNG,1974,1000
Papua New Guinea,PNG,1975,1000
Papua New Guinea,PNG,1976,1000
Papua New Guinea,PNG,1977,1000
Papua New Guinea,PNG,1978,1000
Papua New Guinea,PNG,1979,1000
Papua New Guinea,PNG,1980,7000
Papua New Guinea,PNG,1981,4000
Papua New Guinea,PNG,1982,4000
Papua New Guinea,PNG,1983,3000
Papua New Guinea,PNG,1984,4000
Papua New Guinea,PNG,1985,5000
Papua New Guinea,PNG,1986,4000
Papua New Guinea,PNG,1987,5000
Papua New Guinea,PNG,1988,4000
Papua New Guinea,PNG,1989,4000
Papua New Guinea,PNG,1990,4000
Papua New Guinea,PNG,1991,4000
Papua New Guinea,PNG,1992,4000
Papua New Guinea,PNG,1993,5000
Papua New Guinea,PNG,1994,5000
Papua New Guinea,PNG,1995,5000
Papua New Guinea,PNG,1996,6000
Papua New Guinea,PNG,1997,6000
Papua New Guinea,PNG,1998,7000
Papua New Guinea,PNG,1999,8000
Papua New Guinea,PNG,2000,8000
Papua New Guinea,PNG,2001,9000
Papua New Guinea,PNG,2002,10000
Papua New Guinea,PNG,2003,10000
Papua New Guinea,PNG,2004,11000
Papua New Guinea,PNG,2005,11000
Papua New Guinea,PNG,2006,11000
Papua New Guinea,PNG,2007,11000
Papua New Guinea,PNG,2008,12000
Papua New Guinea,PNG,2009,12000
Papua New Guinea,PNG,2010,13000
Papua New Guinea,PNG,2011,14000
Papua New Guinea,PNG,2012,15000
Papua New Guinea,PNG,2013,15000
Papua New Guinea,PNG,2014,15000
Papua New Guinea,PNG,2015,15000
Papua New Guinea,PNG,2016,16000
Papua New Guinea,PNG,2017,15000
Papua New Guinea,PNG,2018,16000
Papua New Guinea,PNG,2019,16000
Papua New Guinea,PNG,2020,17000
Papua New Guinea,PNG,2021,17000
Paraguay,PRY,1961,40000
Paraguay,PRY,1962,43000
Paraguay,PRY,1963,44000
Paraguay,PRY,1964,47000
