Entity,Code,Year,Rabbits | 00001140 || Stocks | 005112 || animals
World,OWID_WRL,1967,113135000
World,OWID_WRL,1968,118694000
World,OWID_WRL,1969,124476000
World,OWID_WRL,1970,130474000
World,OWID_WRL,1971,138620000
World,OWID_WRL,1972,151000000
World,OWID_WRL,1973,156796000
World,OWID_WRL,1974,166253000
World,OWID_WRL,1975,171481000
World,OWID_WRL,1976,167472000
World,OWID_WRL,1977,171223000
World,OWID_WRL,1978,174015000
World,OWID_WRL,1979,185343000
World,OWID_WRL,1980,186702000
World,OWID_WRL,1981,189026000
World,OWID_WRL,1982,196026000
World,OWID_WRL,1983,200576000
World,OWID_WRL,1984,203479000
World,OWID_WRL,1985,205477000
World,OWID_WRL,1986,242565000
World,OWID_WRL,1987,282948000
World,OWID_WRL,1988,293585000
World,OWID_WRL,1989,293388000
World,OWID_WRL,1990,380128000
World,OWID_WRL,1991,324021000
World,OWID_WRL,1992,219214000
World,OWID_WRL,1993,231694000
World,OWID_WRL,1994,243708000
World,OWID_WRL,1995,205698000
World,OWID_WRL,1996,213294000
World,OWID_WRL,1997,207377000
World,OWID_WRL,1998,214677000
World,OWID_WRL,1999,225447000
World,OWID_WRL,2000,241730000
World,OWID_WRL,2001,254569000
World,OWID_WRL,2002,256415000
World,OWID_WRL,2003,260436000
World,OWID_WRL,2004,269452000
World,OWID_WRL,2005,273896000
World,OWID_WRL,2006,292982000
World,OWID_WRL,2007,291959000
World,OWID_WRL,2008,285706000
World,OWID_WRL,2009,290505000
World,OWID_WRL,2010,296695000
World,OWID_WRL,2011,301782000
World,OWID_WRL,2012,304440000
World,OWID_WRL,2013,305879000
World,OWID_WRL,2014,307009000
World,OWID_WRL,2015,301594000
World,OWID_WRL,2016,253398000
World,OWID_WRL,2017,207403000
World,OWID_WRL,2018,198483000
World,OWID_WRL,2019,200418000
World,OWID_WRL,2020,184591000
World,OWID_WRL,2021,171925000
