Entity,Code,Year,Geese | 00001072 || Stocks | 005112 || animals
Oceania,,2005,70000
Oceania,,2006,75000
Oceania,,2007,80000
Oceania,,2008,75000
Oceania,,2009,80000
Oceania,,2010,80000
Oceania,,2011,80000
Oceania,,2012,80000
Oceania,,2013,82000
Oceania,,2014,82000
Oceania,,2015,83000
Oceania,,2016,84000
Oceania,,2017,84000
Oceania,,2018,85000
Oceania,,2019,85000
Oceania,,2020,85000
Oceania,,2021,85000
Oceania (FAO),,1961,73000
Oceania (FAO),,1962,75000
Oceania (FAO),,1963,76000
Oceania (FAO),,1964,78000
Oceania (FAO),,1965,79000
Oceania (FAO),,1966,82000
Oceania (FAO),,1967,82000
Oceania (FAO),,1968,85000
Oceania (FAO),,1969,84000
Oceania (FAO),,1970,83000
Oceania (FAO),,1971,83000
Oceania (FAO),,1972,86000
Oceania (FAO),,1973,50000
Oceania (FAO),,1974,50000
Oceania (FAO),,1975,50000
Oceania (FAO),,1976,50000
Oceania (FAO),,1977,50000
Oceania (FAO),,1978,49000
Oceania (FAO),,1979,78000
Oceania (FAO),,1980,72000
Oceania (FAO),,1981,147000
Oceania (FAO),,1982,24000
Oceania (FAO),,1983,40000
Oceania (FAO),,1984,60000
Oceania (FAO),,1985,60000
Oceania (FAO),,1986,60000
Oceania (FAO),,1987,60000
Oceania (FAO),,1988,60000
Oceania (FAO),,1989,60000
Oceania (FAO),,1990,60000
Oceania (FAO),,1991,60000
Oceania (FAO),,1992,62000
Oceania (FAO),,1993,63000
Oceania (FAO),,1994,65000
Oceania (FAO),,1995,65000
Oceania (FAO),,1996,65000
Oceania (FAO),,1997,65000
Oceania (FAO),,1998,65000
Oceania (FAO),,1999,65000
Oceania (FAO),,2000,65000
Oceania (FAO),,2001,65000
Oceania (FAO),,2002,68000
Oceania (FAO),,2003,68000
Oceania (FAO),,2004,70000
Oceania (FAO),,2005,70000
Oceania (FAO),,2006,75000
Oceania (FAO),,2007,80000
Oceania (FAO),,2008,75000
Oceania (FAO),,2009,80000
Oceania (FAO),,2010,80000
Oceania (FAO),,2011,80000
Oceania (FAO),,2012,80000
Oceania (FAO),,2013,82000
Oceania (FAO),,2014,82000
Oceania (FAO),,2015,83000
Oceania (FAO),,2016,84000
Oceania (FAO),,2017,84000
Oceania (FAO),,2018,85000
Oceania (FAO),,2019,85000
Oceania (FAO),,2020,85000
Oceania (FAO),,2021,85000
Paraguay,PRY,1961,34000
Paraguay,PRY,1962,33000
Paraguay,PRY,1963,34000
Paraguay,PRY,1964,35000
Paraguay,PRY,1965,35000
Paraguay,PRY,1966,36000
Paraguay,PRY,1967,33000
Paraguay,PRY,1968,30000
Paraguay,PRY,1969,25000
Paraguay,PRY,1970,22000
Paraguay,PRY,1971,20000
Paraguay,PRY,1972,29000
Paraguay,PRY,1973,37000
Paraguay,PRY,1974,40000
Paraguay,PRY,1975,42000
Paraguay,PRY,1976,42000
Paraguay,PRY,1977,42000
Paraguay,PRY,1978,44000
Paraguay,PRY,1979,43000
Paraguay,PRY,1980,35000
Paraguay,PRY,1981,27000
Paraguay,PRY,1982,28000
Paraguay,PRY,1983,29000
Paraguay,PRY,1984,31000
Paraguay,PRY,1985,32000
Paraguay,PRY,1986,35000
Paraguay,PRY,1987,36000
Paraguay,PRY,1988,37000
Paraguay,PRY,1989,38000
Paraguay,PRY,1990,40000
Paraguay,PRY,1991,50000
Paraguay,PRY,1992,51000
Paraguay,PRY,1993,81000
Paraguay,PRY,1994,80000
Paraguay,PRY,1995,72000
Paraguay,PRY,1996,72000
Paraguay,PRY,1997,75000
Paraguay,PRY,1998,75000
Paraguay,PRY,1999,75000
Paraguay,PRY,2000,80000
Paraguay,PRY,2001,80000
Paraguay,PRY,2002,85000
Paraguay,PRY,2003,90000
Paraguay,PRY,2004,95000
Paraguay,PRY,2005,100000
Paraguay,PRY,2006,105000
Paraguay,PRY,2007,110000
Paraguay,PRY,2008,115000
Paraguay,PRY,2009,115000
Paraguay,PRY,2010,115000
Paraguay,PRY,2011,115000
Paraguay,PRY,2012,120000
Paraguay,PRY,2013,120000
Paraguay,PRY,2014,120000
Paraguay,PRY,2015,123000
Paraguay,PRY,2016,127000
Paraguay,PRY,2017,124000
Paraguay,PRY,2018,126000
Paraguay,PRY,2019,129000
Paraguay,PRY,2020,131000
Paraguay,PRY,2021,133000
Philippines,PHL,1961,78000
Philippines,PHL,1962,85000
Philippines,PHL,1963,127000
Philippines,PHL,1964,80000
Philippines,PHL,1965,88000
Philippines,PHL,1966,70000
Philippines,PHL,1967,150000
Philippines,PHL,1968,128000
Philippines,PHL,1969,124000
Philippines,PHL,1970,133000
Philippines,PHL,1971,127000
Philippines,PHL,1972,130000
Philippines,PHL,1973,133000
Philippines,PHL,1974,139000
Philippines,PHL,1975,145000
Philippines,PHL,1976,150000
Philippines,PHL,1977,157000
Philippines,PHL,1978,165000
Philippines,PHL,1979,170000
Philippines,PHL,1980,180000
Philippines,PHL,1981,180000
Philippines,PHL,1982,180000
Philippines,PHL,1983,180000
Philippines,PHL,1984,180000
Philippines,PHL,1985,190000
Philippines,PHL,1986,190000
Philippines,PHL,1987,200000
Philippines,PHL,1988,230000
Philippines,PHL,1989,250000
Philippines,PHL,1990,260000
Philippines,PHL,1991,260000
Philippines,PHL,1992,270000
Philippines,PHL,1993,280000
Philippines,PHL,1994,300000
Philippines,PHL,1995,310000
Philippines,PHL,1996,310000
Philippines,PHL,1997,320000
Philippines,PHL,1998,320000
Philippines,PHL,1999,330000
Philippines,PHL,2000,330000
Philippines,PHL,2001,330000
Philippines,PHL,2002,330000
Philippines,PHL,2003,330000
Philippines,PHL,2004,380000
Philippines,PHL,2005,420000
Philippines,PHL,2006,400000
Philippines,PHL,2007,400000
Philippines,PHL,2008,400000
Philippines,PHL,2009,400000
Philippines,PHL,2010,400000
Philippines,PHL,2011,400000
Philippines,PHL,2012,400000
Philippines,PHL,2013,400000
Philippines,PHL,2014,400000
Philippines,PHL,2015,401000
Philippines,PHL,2016,403000
Philippines,PHL,2017,405000
Philippines,PHL,2018,408000
Philippines,PHL,2019,405000
Philippines,PHL,2020,405000
Philippines,PHL,2021,405000
Poland,POL,1961,4380000
Poland,POL,1962,4400000
Poland,POL,1963,4053000
Poland,POL,1964,3983000
Poland,POL,1965,3998000
Poland,POL,1966,3918000
Poland,POL,1967,4498000
Poland,POL,1968,4129000
Poland,POL,1969,4491000
Poland,POL,1970,3958000
Poland,POL,1971,4052000
Poland,POL,1972,3423000
Poland,POL,1973,3790000
Poland,POL,1974,3694000
Poland,POL,1975,3539000
Poland,POL,1976,2665000
Poland,POL,1977,1800000
Poland,POL,1978,2349000
Poland,POL,1979,1832000
Poland,POL,1980,1537000
Poland,POL,1981,1268000
Poland,POL,1982,1501000
Poland,POL,1983,1731000
Poland,POL,1984,1764000
Poland,POL,1985,1684000
Poland,POL,1986,1415000
Poland,POL,1987,1146000
Poland,POL,1988,966000
Poland,POL,1989,1008000
Poland,POL,1990,1434000
Poland,POL,1991,1021000
Poland,POL,1992,912000
Poland,POL,1993,867000
Poland,POL,1994,982000
Poland,POL,1995,618000
Poland,POL,1996,526000
Poland,POL,1997,560000
Poland,POL,1998,608000
Poland,POL,1999,764000
Poland,POL,2000,614000
Poland,POL,2001,538000
Poland,POL,2002,4787000
Poland,POL,2003,2864000
Poland,POL,2004,2307000
Poland,POL,2005,2018000
Poland,POL,2006,827000
Poland,POL,2007,781000
Poland,POL,2008,861000
Poland,POL,2009,866000
Poland,POL,2010,5059000
Poland,POL,2011,1430000
Poland,POL,2012,1219000
Poland,POL,2013,1314000
Poland,POL,2014,4428000
Poland,POL,2015,4003000
Poland,POL,2016,3989000
Poland,POL,2017,4173000
Poland,POL,2018,5133000
Poland,POL,2019,5022000
Poland,POL,2020,1002000
Poland,POL,2021,892000
Reunion,REU,1987,12000
Reunion,REU,1988,13000
Reunion,REU,1989,14000
Reunion,REU,1990,14000
Reunion,REU,1991,14000
Reunion,REU,1992,11000
Reunion,REU,1993,11000
Reunion,REU,1994,11000
Reunion,REU,1995,11000
Reunion,REU,1996,11000
Reunion,REU,1997,11000
Reunion,REU,1998,11000
Reunion,REU,1999,11000
Reunion,REU,2000,11000
Reunion,REU,2001,11000
Reunion,REU,2002,11000
Reunion,REU,2003,11000
Reunion,REU,2004,11000
Reunion,REU,2005,11000
Reunion,REU,2006,11000
Romania,ROU,1961,1800000
Romania,ROU,1962,2100000
Romania,ROU,1963,1600000
Romania,ROU,1964,1800000
Romania,ROU,1965,1900000
Romania,ROU,1966,1909000
Romania,ROU,1967,2337000
Romania,ROU,1968,2668000
Romania,ROU,1969,2421000
Romania,ROU,1970,2819000
Romania,ROU,1971,2737000
Romania,ROU,1972,2724000
Romania,ROU,1973,3151000
Romania,ROU,1974,3200000
Romania,ROU,1975,3300000
Romania,ROU,1976,2900000
Romania,ROU,1977,3600000
Romania,ROU,1978,3400000
Romania,ROU,1979,3600000
Romania,ROU,1980,3000000
Romania,ROU,1981,3300000
Romania,ROU,1982,3900000
Romania,ROU,1983,3800000
Romania,ROU,1984,4000000
Romania,ROU,1985,4000000
Romania,ROU,1986,4200000
Romania,ROU,1987,4500000
Romania,ROU,1988,4800000
Romania,ROU,1989,4800000
Romania,ROU,1990,4300000
Romania,ROU,1991,4500000
Romania,ROU,1992,4600000
Romania,ROU,1993,4500000
Romania,ROU,1994,4400000
Romania,ROU,1995,4000000
Romania,ROU,1996,4550000
Romania,ROU,1997,4400000
Romania,ROU,1998,4200000
Romania,ROU,1999,4000000
Romania,ROU,2000,4000000
Romania,ROU,2001,4000000
Romania,ROU,2002,4000000
Romania,ROU,2003,4000000
Romania,ROU,2004,4000000
Romania,ROU,2005,4200000
Romania,ROU,2006,4500000
Romania,ROU,2007,4500000
Romania,ROU,2008,4500000
Romania,ROU,2009,4500000
Romania,ROU,2010,4600000
Romania,ROU,2011,4650000
Romania,ROU,2012,4700000
Romania,ROU,2013,4680000
Romania,ROU,2014,4700000
Romania,ROU,2015,4685000
Romania,ROU,2016,4658000
Romania,ROU,2017,4691000
Russia,RUS,1992,5900000
Russia,RUS,1993,5220000
Russia,RUS,1994,5400000
Russia,RUS,1995,4400000
Russia,RUS,1996,4000000
Russia,RUS,1997,3500000
Russia,RUS,1998,3491000
Russia,RUS,1999,3525000
Russia,RUS,2000,3597000
Russia,RUS,2001,3643000
Russia,RUS,2002,6803000
Russia,RUS,2003,7971000
Russia,RUS,2004,8639000
Russia,RUS,2005,9257000
Russia,RUS,2006,9861000
Russia,RUS,2007,10472000
Russia,RUS,2008,10957000
Russia,RUS,2009,11360000
Russia,RUS,2010,12245000
Russia,RUS,2011,12580000
Russia,RUS,2012,13159000
Russia,RUS,2013,13885000
Russia,RUS,2014,13825000
Russia,RUS,2015,14805000
Russia,RUS,2016,3603000
Russia,RUS,2017,3629000
Russia,RUS,2018,3695000
Russia,RUS,2019,3574000
Russia,RUS,2020,3620000
Russia,RUS,2021,3466000
Rwanda,RWA,1984,1000
Rwanda,RWA,1985,2000
Rwanda,RWA,1986,4000
Rwanda,RWA,1987,3000
Rwanda,RWA,1988,5000
Rwanda,RWA,1989,2000
Rwanda,RWA,1990,4000
Rwanda,RWA,1991,6000
Rwanda,RWA,1992,6000
Rwanda,RWA,1993,6000
Rwanda,RWA,1994,7000
Rwanda,RWA,1995,7000
Rwanda,RWA,1996,7000
Rwanda,RWA,1997,8000
Rwanda,RWA,1998,8000
Rwanda,RWA,1999,8000
Rwanda,RWA,2000,9000
Rwanda,RWA,2001,9000
Rwanda,RWA,2002,9000
Rwanda,RWA,2003,10000
Rwanda,RWA,2004,10000
Rwanda,RWA,2005,10000
Rwanda,RWA,2006,11000
Rwanda,RWA,2007,11000
Rwanda,RWA,2008,11000
Rwanda,RWA,2009,11000
Rwanda,RWA,2010,11000
Rwanda,RWA,2011,11000
Rwanda,RWA,2012,11000
Rwanda,RWA,2013,11000
Rwanda,RWA,2014,11000
Rwanda,RWA,2015,11000
Rwanda,RWA,2016,11000
Rwanda,RWA,2017,11000
Rwanda,RWA,2018,11000
Rwanda,RWA,2019,11000
Rwanda,RWA,2020,11000
Rwanda,RWA,2021,11000
Serbia,SRB,2006,84000
Serbia,SRB,2007,95000
Serbia,SRB,2008,76000
Serbia,SRB,2009,72000
Serbia,SRB,2010,87000
Serbia,SRB,2011,70000
Serbia,SRB,2012,63000
Serbia,SRB,2013,52000
Serbia,SRB,2014,65000
Serbia,SRB,2015,56000
Serbia,SRB,2016,71000
Serbia,SRB,2017,59000
Serbia,SRB,2018,75000
Serbia,SRB,2019,48000
Serbia,SRB,2020,31000
Serbia,SRB,2021,23000
Serbia and Montenegro,OWID_SRM,1992,911000
Serbia and Montenegro,OWID_SRM,1993,800000
Serbia and Montenegro,OWID_SRM,1994,800000
Serbia and Montenegro,OWID_SRM,1995,930000
Serbia and Montenegro,OWID_SRM,1996,960000
Serbia and Montenegro,OWID_SRM,1997,960000
Serbia and Montenegro,OWID_SRM,1998,960000
Serbia and Montenegro,OWID_SRM,1999,960000
Serbia and Montenegro,OWID_SRM,2000,960000
Serbia and Montenegro,OWID_SRM,2001,960000
Serbia and Montenegro,OWID_SRM,2002,960000
Serbia and Montenegro,OWID_SRM,2003,960000
Serbia and Montenegro,OWID_SRM,2004,960000
Serbia and Montenegro,OWID_SRM,2005,1000000
Slovakia,SVK,1993,122000
Slovakia,SVK,1994,121000
Slovakia,SVK,1995,120000
Slovakia,SVK,1996,121000
Slovakia,SVK,1997,96000
Slovakia,SVK,1998,96000
Slovakia,SVK,1999,39000
Slovakia,SVK,2000,39000
Slovakia,SVK,2001,40000
Slovakia,SVK,2002,38000
Slovakia,SVK,2003,34000
Slovakia,SVK,2004,36000
Slovakia,SVK,2005,36000
Slovakia,SVK,2006,35000
Slovakia,SVK,2007,33000
Slovakia,SVK,2008,37000
Slovakia,SVK,2009,29000
Slovakia,SVK,2010,32000
Slovakia,SVK,2011,32000
Slovakia,SVK,2012,28000
Slovakia,SVK,2013,31000
Slovakia,SVK,2014,33000
Slovakia,SVK,2015,28000
Slovakia,SVK,2016,26000
Slovakia,SVK,2017,24000
Slovakia,SVK,2018,24000
Slovakia,SVK,2019,24000
Slovakia,SVK,2020,2000
Slovakia,SVK,2021,1000
Slovenia,SVN,1992,10000
Slovenia,SVN,1993,9000
Slovenia,SVN,1994,6000
Slovenia,SVN,1995,6000
Slovenia,SVN,1996,5000
Slovenia,SVN,1997,7000
Slovenia,SVN,1998,7000
Slovenia,SVN,1999,5000
Slovenia,SVN,2000,4000
Slovenia,SVN,2001,4000
Slovenia,SVN,2002,6000
Slovenia,SVN,2003,4000
Slovenia,SVN,2004,4000
Slovenia,SVN,2005,5000
Slovenia,SVN,2006,4000
Slovenia,SVN,2007,2000
Slovenia,SVN,2008,4000
Slovenia,SVN,2009,4000
Slovenia,SVN,2010,3000
Slovenia,SVN,2011,3000
Slovenia,SVN,2012,4000
Slovenia,SVN,2013,3000
Slovenia,SVN,2014,3000
Slovenia,SVN,2015,2000
Slovenia,SVN,2016,3000
Slovenia,SVN,2017,3000
Slovenia,SVN,2018,3000
Slovenia,SVN,2019,2000
Slovenia,SVN,2020,2000
Slovenia,SVN,2021,4000
Small Island Developing States (FAO),,1961,22000
Small Island Developing States (FAO),,1962,22000
Small Island Developing States (FAO),,1963,23000
Small Island Developing States (FAO),,1964,22000
Small Island Developing States (FAO),,1965,22000
Small Island Developing States (FAO),,1966,23000
Small Island Developing States (FAO),,1967,24000
Small Island Developing States (FAO),,1968,26000
Small Island Developing States (FAO),,1969,26000
Small Island Developing States (FAO),,1970,27000
Small Island Developing States (FAO),,1971,27000
Small Island Developing States (FAO),,1972,28000
Small Island Developing States (FAO),,1973,29000
Small Island Developing States (FAO),,1974,29000
Small Island Developing States (FAO),,1975,30000
Small Island Developing States (FAO),,1976,30000
Small Island Developing States (FAO),,1977,31000
Small Island Developing States (FAO),,1978,31000
Small Island Developing States (FAO),,1979,31000
Small Island Developing States (FAO),,1980,31000
Small Island Developing States (FAO),,1981,31000
Small Island Developing States (FAO),,1982,29000
Small Island Developing States (FAO),,1983,29000
Small Island Developing States (FAO),,1984,29000
Small Island Developing States (FAO),,1985,29000
Small Island Developing States (FAO),,1986,29000
Small Island Developing States (FAO),,1987,32000
Small Island Developing States (FAO),,1988,32000
Small Island Developing States (FAO),,1989,32000
Small Island Developing States (FAO),,1990,32000
Small Island Developing States (FAO),,1991,32000
Small Island Developing States (FAO),,1992,33000
Small Island Developing States (FAO),,1993,34000
Small Island Developing States (FAO),,1994,36000
Small Island Developing States (FAO),,1995,38000
Small Island Developing States (FAO),,1996,40000
Small Island Developing States (FAO),,1997,42000
Small Island Developing States (FAO),,1998,44000
Small Island Developing States (FAO),,1999,46000
Small Island Developing States (FAO),,2000,48000
Small Island Developing States (FAO),,2001,53000
Small Island Developing States (FAO),,2002,53000
Small Island Developing States (FAO),,2003,58000
Small Island Developing States (FAO),,2004,58000
Small Island Developing States (FAO),,2005,58000
Small Island Developing States (FAO),,2006,58000
Small Island Developing States (FAO),,2007,59000
Small Island Developing States (FAO),,2008,60000
Small Island Developing States (FAO),,2009,60000
Small Island Developing States (FAO),,2010,60000
Small Island Developing States (FAO),,2011,60000
Small Island Developing States (FAO),,2012,60000
Small Island Developing States (FAO),,2013,60000
Small Island Developing States (FAO),,2014,60000
Small Island Developing States (FAO),,2015,60000
Small Island Developing States (FAO),,2016,60000
Small Island Developing States (FAO),,2017,60000
Small Island Developing States (FAO),,2018,60000
Small Island Developing States (FAO),,2019,60000
Small Island Developing States (FAO),,2020,61000
Small Island Developing States (FAO),,2021,61000
South Africa,ZAF,1961,92000
South Africa,ZAF,1962,93000
South Africa,ZAF,1963,94000
South Africa,ZAF,1964,95000
South Africa,ZAF,1965,96000
South Africa,ZAF,1966,97000
South Africa,ZAF,1967,98000
South Africa,ZAF,1968,99000
South Africa,ZAF,1969,100000
South Africa,ZAF,1970,101000
South Africa,ZAF,1971,102000
South Africa,ZAF,1972,103000
South Africa,ZAF,1973,104000
South Africa,ZAF,1974,104000
South Africa,ZAF,1975,105000
South Africa,ZAF,1976,106000
South Africa,ZAF,1977,107000
South Africa,ZAF,1978,107000
South Africa,ZAF,1979,108000
South Africa,ZAF,1980,108000
South Africa,ZAF,1981,109000
South Africa,ZAF,1982,109000
South Africa,ZAF,1983,110000
South Africa,ZAF,1984,112000
South Africa,ZAF,1985,112000
South Africa,ZAF,1986,112000
South Africa,ZAF,1987,112000
South Africa,ZAF,1988,112000
South Africa,ZAF,1989,112000
South Africa,ZAF,1990,112000
South Africa,ZAF,1991,112000
South Africa,ZAF,1992,112000
South Africa,ZAF,1993,110000
South Africa,ZAF,1994,115000
South Africa,ZAF,1995,118000
South Africa,ZAF,1996,120000
South Africa,ZAF,1997,123000
South Africa,ZAF,1998,125000
South Africa,ZAF,1999,128000
South Africa,ZAF,2000,125000
South Africa,ZAF,2001,128000
South Africa,ZAF,2002,128000
South Africa,ZAF,2003,128000
South Africa,ZAF,2004,130000
South Africa,ZAF,2005,130000
South Africa,ZAF,2006,130000
South Africa,ZAF,2007,135000
South Africa,ZAF,2008,135000
South Africa,ZAF,2009,137000
South Africa,ZAF,2010,137000
South Africa,ZAF,2011,138000
South Africa,ZAF,2012,138000
South Africa,ZAF,2013,138000
South Africa,ZAF,2014,138000
South Africa,ZAF,2015,139000
South Africa,ZAF,2016,140000
South Africa,ZAF,2017,141000
South Africa,ZAF,2018,143000
South Africa,ZAF,2019,143000
South Africa,ZAF,2020,144000
South Africa,ZAF,2021,144000
South America,,1961,220000
South America,,1962,230000
South America,,1963,243000
South America,,1964,256000
South America,,1965,267000
South America,,1966,283000
South America,,1967,226000
South America,,1968,235000
South America,,1969,258000
South America,,1970,254000
South America,,1971,251000
South America,,1972,210000
South America,,1973,213000
South America,,1974,211000
South America,,1975,213000
South America,,1976,204000
South America,,1977,199000
South America,,1978,212000
South America,,1979,226000
South America,,1980,239000
South America,,1981,231000
South America,,1982,278000
South America,,1983,284000
South America,,1984,298000
South America,,1985,299000
South America,,1986,314000
South America,,1987,315000
South America,,1988,317000
South America,,1989,308000
South America,,1990,330000
South America,,1991,233000
South America,,1992,280000
South America,,1993,291000
South America,,1994,280000
South America,,1995,262000
South America,,1996,242000
South America,,1997,245000
South America,,1998,245000
South America,,1999,255000
South America,,2000,260000
South America,,2001,260000
South America,,2002,270000
South America,,2003,280000
South America,,2004,285000
South America,,2005,290000
South America,,2006,295000
South America,,2007,310000
South America,,2008,315000
South America,,2009,315000
South America,,2010,325000
South America,,2011,330000
South America,,2012,335000
South America,,2013,335000
South America,,2014,336000
South America,,2015,334000
South America,,2016,338000
South America,,2017,335000
South America,,2018,339000
South America,,2019,340000
South America,,2020,343000
South America,,2021,345000
South America (FAO),,1961,220000
South America (FAO),,1962,230000
South America (FAO),,1963,243000
South America (FAO),,1964,256000
South America (FAO),,1965,267000
South America (FAO),,1966,283000
South America (FAO),,1967,226000
South America (FAO),,1968,235000
South America (FAO),,1969,258000
South America (FAO),,1970,254000
South America (FAO),,1971,251000
South America (FAO),,1972,210000
South America (FAO),,1973,213000
South America (FAO),,1974,211000
South America (FAO),,1975,213000
South America (FAO),,1976,203000
South America (FAO),,1977,199000
South America (FAO),,1978,211000
South America (FAO),,1979,226000
South America (FAO),,1980,239000
South America (FAO),,1981,231000
South America (FAO),,1982,278000
South America (FAO),,1983,284000
South America (FAO),,1984,298000
South America (FAO),,1985,299000
South America (FAO),,1986,314000
South America (FAO),,1987,315000
South America (FAO),,1988,317000
South America (FAO),,1989,308000
South America (FAO),,1990,330000
South America (FAO),,1991,233000
South America (FAO),,1992,280000
South America (FAO),,1993,291000
South America (FAO),,1994,280000
South America (FAO),,1995,262000
South America (FAO),,1996,242000
South America (FAO),,1997,245000
South America (FAO),,1998,245000
South America (FAO),,1999,255000
South America (FAO),,2000,260000
South America (FAO),,2001,260000
South America (FAO),,2002,270000
South America (FAO),,2003,280000
South America (FAO),,2004,285000
South America (FAO),,2005,290000
South America (FAO),,2006,295000
South America (FAO),,2007,310000
South America (FAO),,2008,315000
South America (FAO),,2009,315000
South America (FAO),,2010,325000
South America (FAO),,2011,330000
South America (FAO),,2012,335000
South America (FAO),,2013,335000
South America (FAO),,2014,336000
South America (FAO),,2015,334000
South America (FAO),,2016,338000
South America (FAO),,2017,336000
South America (FAO),,2018,339000
South America (FAO),,2019,340000
South America (FAO),,2020,344000
South America (FAO),,2021,345000
South Korea,KOR,1961,22000
South Korea,KOR,1962,23000
South Korea,KOR,1963,17000
South Korea,KOR,1964,12000
South Korea,KOR,1965,10000
South Korea,KOR,1966,9000
South Korea,KOR,1967,10000
South Korea,KOR,1968,11000
South Korea,KOR,1969,10000
South Korea,KOR,1970,11000
South Korea,KOR,1971,10000
South Korea,KOR,1972,10000
South Korea,KOR,1973,11000
South Korea,KOR,1974,10000
South Korea,KOR,1975,8000
South Korea,KOR,1976,8000
South Korea,KOR,1977,6000
South Korea,KOR,1978,7000
South Korea,KOR,1979,6000
South Korea,KOR,1980,5000
South Korea,KOR,1981,5000
South Korea,KOR,1982,4000
South Korea,KOR,1983,4000
South Korea,KOR,1984,3000
South Korea,KOR,1985,4000
South Korea,KOR,1986,3000
South Korea,KOR,1987,4000
South Korea,KOR,1988,2000
South Korea,KOR,1989,2000
South Korea,KOR,1990,3000
South Korea,KOR,1991,4000
South Korea,KOR,1992,4000
South Korea,KOR,1993,5000
South Korea,KOR,1994,5000
South Korea,KOR,1995,6000
South Korea,KOR,1996,6000
South Korea,KOR,1997,6000
South Korea,KOR,1998,10000
South Korea,KOR,1999,12000
South Korea,KOR,2000,12000
South Korea,KOR,2001,12000
South Korea,KOR,2002,10000
South Korea,KOR,2003,10000
South Korea,KOR,2004,9000
South Korea,KOR,2005,16000
South Korea,KOR,2006,16000
South Korea,KOR,2007,14000
South Korea,KOR,2008,7000
South Korea,KOR,2009,6000
South Korea,KOR,2010,9000
South Korea,KOR,2011,9000
South Korea,KOR,2012,15000
South Korea,KOR,2013,12000
South Korea,KOR,2014,6000
South Korea,KOR,2015,5000
South Korea,KOR,2016,5000
South Korea,KOR,2017,7000
South Korea,KOR,2018,5000
South Korea,KOR,2019,5000
South Korea,KOR,2020,4000
South Korea,KOR,2021,4000
South-eastern Asia (FAO),,1961,754000
South-eastern Asia (FAO),,1962,723000
South-eastern Asia (FAO),,1963,787000
South-eastern Asia (FAO),,1964,725000
South-eastern Asia (FAO),,1965,741000
South-eastern Asia (FAO),,1966,725000
South-eastern Asia (FAO),,1967,825000
South-eastern Asia (FAO),,1968,830000
South-eastern Asia (FAO),,1969,842000
South-eastern Asia (FAO),,1970,877000
South-eastern Asia (FAO),,1971,890000
South-eastern Asia (FAO),,1972,907000
South-eastern Asia (FAO),,1973,886000
South-eastern Asia (FAO),,1974,901000
South-eastern Asia (FAO),,1975,921000
South-eastern Asia (FAO),,1976,590000
South-eastern Asia (FAO),,1977,565000
South-eastern Asia (FAO),,1978,664000
South-eastern Asia (FAO),,1979,670000
South-eastern Asia (FAO),,1980,652000
South-eastern Asia (FAO),,1981,589000
South-eastern Asia (FAO),,1982,754000
South-eastern Asia (FAO),,1983,861000
South-eastern Asia (FAO),,1984,1127000
South-eastern Asia (FAO),,1985,988000
South-eastern Asia (FAO),,1986,996000
South-eastern Asia (FAO),,1987,1030000
South-eastern Asia (FAO),,1988,1289000
South-eastern Asia (FAO),,1989,1078000
South-eastern Asia (FAO),,1990,1155000
South-eastern Asia (FAO),,1991,1189000
South-eastern Asia (FAO),,1992,1117000
South-eastern Asia (FAO),,1993,1255000
South-eastern Asia (FAO),,1994,1212000
South-eastern Asia (FAO),,1995,1208000
South-eastern Asia (FAO),,1996,1145000
South-eastern Asia (FAO),,1997,1031000
South-eastern Asia (FAO),,1998,1063000
South-eastern Asia (FAO),,1999,1141000
South-eastern Asia (FAO),,2000,1173000
South-eastern Asia (FAO),,2001,1233000
South-eastern Asia (FAO),,2002,1285000
South-eastern Asia (FAO),,2003,1410000
South-eastern Asia (FAO),,2004,1550000
South-eastern Asia (FAO),,2005,1731000
South-eastern Asia (FAO),,2006,1706000
South-eastern Asia (FAO),,2007,1976000
South-eastern Asia (FAO),,2008,2136000
South-eastern Asia (FAO),,2009,2207000
South-eastern Asia (FAO),,2010,2455000
South-eastern Asia (FAO),,2011,2688000
South-eastern Asia (FAO),,2012,2919000
South-eastern Asia (FAO),,2013,3060000
South-eastern Asia (FAO),,2014,3341000
South-eastern Asia (FAO),,2015,4065000
South-eastern Asia (FAO),,2016,4054000
South-eastern Asia (FAO),,2017,4864000
South-eastern Asia (FAO),,2018,5103000
South-eastern Asia (FAO),,2019,5189000
South-eastern Asia (FAO),,2020,5288000
South-eastern Asia (FAO),,2021,5301000
Southern Africa (FAO),,1961,92000
Southern Africa (FAO),,1962,93000
Southern Africa (FAO),,1963,94000
Southern Africa (FAO),,1964,95000
Southern Africa (FAO),,1965,96000
Southern Africa (FAO),,1966,97000
Southern Africa (FAO),,1967,98000
Southern Africa (FAO),,1968,99000
Southern Africa (FAO),,1969,100000
Southern Africa (FAO),,1970,101000
Southern Africa (FAO),,1971,102000
Southern Africa (FAO),,1972,103000
Southern Africa (FAO),,1973,104000
Southern Africa (FAO),,1974,104000
Southern Africa (FAO),,1975,105000
Southern Africa (FAO),,1976,106000
Southern Africa (FAO),,1977,107000
Southern Africa (FAO),,1978,107000
Southern Africa (FAO),,1979,108000
Southern Africa (FAO),,1980,108000
Southern Africa (FAO),,1981,109000
Southern Africa (FAO),,1982,109000
Southern Africa (FAO),,1983,110000
Southern Africa (FAO),,1984,112000
Southern Africa (FAO),,1985,112000
Southern Africa (FAO),,1986,112000
Southern Africa (FAO),,1987,112000
