Entity,Code,Year,Turkeys | 00001079 || Stocks | 005112 || animals
Ireland,IRL,1976,552000
Ireland,IRL,1977,612000
Ireland,IRL,1978,653000
Ireland,IRL,1979,672000
Ireland,IRL,1980,589000
Ireland,IRL,1981,695000
Ireland,IRL,1982,699000
Ireland,IRL,1983,793000
Ireland,IRL,1984,710000
Ireland,IRL,1985,713000
Ireland,IRL,1986,775000
Ireland,IRL,1987,717000
Ireland,IRL,1988,853000
Ireland,IRL,1989,782000
Ireland,IRL,1990,993000
Ireland,IRL,1991,1244000
Ireland,IRL,1992,1234000
Ireland,IRL,1993,1027000
Ireland,IRL,1994,1385000
Ireland,IRL,1995,1576000
Ireland,IRL,1996,1496000
Ireland,IRL,1997,1624000
Ireland,IRL,1998,1628000
Ireland,IRL,1999,1644000
Ireland,IRL,2000,1757000
Ireland,IRL,2001,1589000
Ireland,IRL,2002,1699000
Ireland,IRL,2003,1622000
Ireland,IRL,2004,1650000
Ireland,IRL,2005,1650000
Ireland,IRL,2006,1700000
Ireland,IRL,2007,1650000
Ireland,IRL,2008,1650000
Ireland,IRL,2009,1650000
Ireland,IRL,2010,1700000
Ireland,IRL,2011,1750000
Ireland,IRL,2012,1780000
Ireland,IRL,2013,1800000
Ireland,IRL,2014,1790000
Ireland,IRL,2015,1805000
Ireland,IRL,2016,1858000
Ireland,IRL,2017,1866000
Israel,ISR,1961,800000
Israel,ISR,1962,600000
Israel,ISR,1963,650000
Israel,ISR,1964,600000
Israel,ISR,1965,650000
Israel,ISR,1966,750000
Israel,ISR,1967,850000
Israel,ISR,1968,950000
Israel,ISR,1969,1000000
Israel,ISR,1970,1070000
Israel,ISR,1971,1800000
Israel,ISR,1972,1330000
Israel,ISR,1973,1630000
Israel,ISR,1974,2500000
Israel,ISR,1975,3000000
Israel,ISR,1976,3500000
Israel,ISR,1977,4300000
Israel,ISR,1978,4500000
Israel,ISR,1979,4900000
Israel,ISR,1980,4900000
Israel,ISR,1981,2500000
Israel,ISR,1982,5800000
Israel,ISR,1983,8100000
Israel,ISR,1984,5600000
Israel,ISR,1985,5100000
Israel,ISR,1986,7100000
Israel,ISR,1987,6400000
Israel,ISR,1988,4500000
Israel,ISR,1989,2450000
Israel,ISR,1990,1830000
Israel,ISR,1991,2830000
Israel,ISR,1992,3730000
Israel,ISR,1993,3900000
Israel,ISR,1994,3920000
Israel,ISR,1995,3700000
Israel,ISR,1996,4120000
Israel,ISR,1997,4450000
Israel,ISR,1998,4430000
Israel,ISR,1999,4900000
Israel,ISR,2000,4785000
Israel,ISR,2001,5092000
Israel,ISR,2002,4251000
Israel,ISR,2003,4491000
Israel,ISR,2004,4141000
Israel,ISR,2005,4195000
Israel,ISR,2006,4080000
Israel,ISR,2007,4419000
Israel,ISR,2008,3718000
Israel,ISR,2009,3396000
Israel,ISR,2010,3800000
Israel,ISR,2011,3685000
Israel,ISR,2012,3503000
Israel,ISR,2013,3283000
Israel,ISR,2014,3553000
Israel,ISR,2015,3889000
Israel,ISR,2016,3510000
Israel,ISR,2017,3510000
Israel,ISR,2018,3395000
Israel,ISR,2019,2852000
Israel,ISR,2020,3074000
Israel,ISR,2021,3228000
Italy,ITA,1961,1300000
Italy,ITA,1962,1500000
Italy,ITA,1963,1650000
Italy,ITA,1964,1800000
Italy,ITA,1965,2000000
Italy,ITA,1966,2150000
Italy,ITA,1967,2500000
Italy,ITA,1968,2900000
Italy,ITA,1969,3500000
Italy,ITA,1970,5400000
Italy,ITA,1971,9200000
Italy,ITA,1972,10800000
Italy,ITA,1973,12900000
Italy,ITA,1974,13700000
Italy,ITA,1975,14150000
Italy,ITA,1976,14500000
Italy,ITA,1977,15400000
Italy,ITA,1978,16250000
Italy,ITA,1979,17000000
Italy,ITA,1980,18750000
Italy,ITA,1981,19000000
Italy,ITA,1982,19650000
Italy,ITA,1983,20150000
Italy,ITA,1984,19500000
Italy,ITA,1985,19500000
Italy,ITA,1986,19800000
Italy,ITA,1987,20000000
Italy,ITA,1988,21000000
Italy,ITA,1989,21500000
Italy,ITA,1990,23400000
Italy,ITA,1991,22800000
Italy,ITA,1992,22500000
Italy,ITA,1993,22200000
Italy,ITA,1994,22500000
Italy,ITA,1995,24800000
Italy,ITA,1996,27000000
Italy,ITA,1997,25000000
Italy,ITA,1998,26000000
Italy,ITA,1999,25000000
Italy,ITA,2000,23000000
Italy,ITA,2001,25000000
Italy,ITA,2002,25000000
Italy,ITA,2003,25000000
Italy,ITA,2004,25000000
Italy,ITA,2005,26000000
Italy,ITA,2006,25000000
Italy,ITA,2007,25000000
Italy,ITA,2008,25000000
Italy,ITA,2009,24400000
Italy,ITA,2010,24000000
Italy,ITA,2011,24500000
Italy,ITA,2012,25000000
Italy,ITA,2013,25200000
Italy,ITA,2014,24500000
Italy,ITA,2015,24724000
Italy,ITA,2016,25132000
Italy,ITA,2017,25080000
Japan,JPN,1961,16000
Japan,JPN,1962,16000
Japan,JPN,1963,16000
Japan,JPN,1964,17000
Japan,JPN,1965,17000
Japan,JPN,1966,17000
Japan,JPN,1967,18000
Japan,JPN,1968,18000
Japan,JPN,1969,18000
Japan,JPN,1970,18000
Japan,JPN,1971,18000
Japan,JPN,1972,18000
Japan,JPN,1973,19000
Japan,JPN,1974,19000
Japan,JPN,1975,19000
Japan,JPN,1976,19000
Japan,JPN,1977,20000
Japan,JPN,1978,20000
Japan,JPN,1979,20000
Japan,JPN,1980,21000
Japan,JPN,1981,20000
Japan,JPN,1982,21000
Japan,JPN,1983,16000
Japan,JPN,1984,8000
Japan,JPN,1985,8000
Japan,JPN,1986,8000
Japan,JPN,1987,8000
Japan,JPN,1988,12000
Japan,JPN,1989,7000
Japan,JPN,1990,8000
Japan,JPN,1991,4000
Japan,JPN,1992,4000
Japan,JPN,1993,4000
Japan,JPN,1994,4000
Japan,JPN,1995,4000
Japan,JPN,1996,4000
Japan,JPN,1997,4000
Japan,JPN,1998,3000
Japan,JPN,1999,3000
Japan,JPN,2000,3000
Japan,JPN,2001,3000
Japan,JPN,2002,3000
Japan,JPN,2003,3000
Japan,JPN,2004,3000
Japan,JPN,2005,3000
Japan,JPN,2006,3000
Japan,JPN,2007,3000
Japan,JPN,2008,3000
Japan,JPN,2009,3000
Japan,JPN,2010,3000
Japan,JPN,2011,2000
Japan,JPN,2012,2000
Japan,JPN,2013,2000
Japan,JPN,2014,2000
Japan,JPN,2015,2000
Japan,JPN,2016,2000
Japan,JPN,2017,2000
Japan,JPN,2018,2000
Japan,JPN,2019,2000
Japan,JPN,2020,2000
Japan,JPN,2021,2000
Jordan,JOR,1961,14000
Jordan,JOR,1962,25000
Jordan,JOR,1963,22000
Jordan,JOR,1964,29000
Jordan,JOR,1965,32000
Jordan,JOR,1966,32000
Jordan,JOR,1967,21000
Jordan,JOR,1968,20000
Jordan,JOR,1969,25000
Jordan,JOR,1970,23000
Jordan,JOR,1971,22000
Jordan,JOR,1972,19000
Jordan,JOR,1973,20000
Jordan,JOR,1974,17000
Jordan,JOR,1975,16000
Jordan,JOR,1976,19000
Jordan,JOR,1977,25000
Jordan,JOR,1978,27000
Jordan,JOR,1980,11000
Jordan,JOR,1981,12000
Jordan,JOR,1982,7000
Jordan,JOR,1983,7000
Jordan,JOR,1984,6000
Jordan,JOR,1985,6000
Jordan,JOR,1986,6000
Jordan,JOR,1987,6000
Jordan,JOR,1988,6000
Jordan,JOR,1989,6000
Jordan,JOR,1990,7000
Jordan,JOR,1991,8000
Jordan,JOR,1992,10000
Jordan,JOR,1993,10000
Jordan,JOR,1994,10000
Jordan,JOR,1995,10000
Jordan,JOR,1996,10000
Jordan,JOR,1997,10000
Jordan,JOR,1998,10000
Jordan,JOR,1999,10000
Jordan,JOR,2000,10000
Jordan,JOR,2001,11000
Jordan,JOR,2002,11000
Jordan,JOR,2003,61000
Jordan,JOR,2004,11000
Jordan,JOR,2005,11000
Jordan,JOR,2006,11000
Jordan,JOR,2007,3000
Jordan,JOR,2008,3000
Jordan,JOR,2009,3000
Jordan,JOR,2010,3000
Jordan,JOR,2011,3000
Jordan,JOR,2012,3000
Jordan,JOR,2013,3000
Jordan,JOR,2014,3000
Jordan,JOR,2015,6000
Jordan,JOR,2016,4000
Jordan,JOR,2017,4000
Jordan,JOR,2018,5000
Jordan,JOR,2019,5000
Jordan,JOR,2020,5000
Jordan,JOR,2021,5000
Kazakhstan,KAZ,1992,632000
Kazakhstan,KAZ,1993,433000
Kazakhstan,KAZ,1994,388000
Kazakhstan,KAZ,1995,266000
Kazakhstan,KAZ,1996,156000
Kazakhstan,KAZ,1997,82000
Kazakhstan,KAZ,1998,82000
Kazakhstan,KAZ,1999,135000
Kazakhstan,KAZ,2000,142000
Kazakhstan,KAZ,2001,156000
Kazakhstan,KAZ,2002,169000
Kazakhstan,KAZ,2003,191000
Kazakhstan,KAZ,2004,50000
Kazakhstan,KAZ,2005,80000
Kazakhstan,KAZ,2006,100000
Kazakhstan,KAZ,2007,100000
Kazakhstan,KAZ,2008,106000
Kazakhstan,KAZ,2009,148000
Kazakhstan,KAZ,2010,186000
Kazakhstan,KAZ,2011,600000
Kazakhstan,KAZ,2012,1000000
Kazakhstan,KAZ,2013,1900000
Kazakhstan,KAZ,2014,1300000
Kazakhstan,KAZ,2015,1900000
Kazakhstan,KAZ,2016,1700000
Kazakhstan,KAZ,2017,1719000
Kazakhstan,KAZ,2018,1726000
Kazakhstan,KAZ,2019,1770000
Kazakhstan,KAZ,2020,1796000
Kazakhstan,KAZ,2021,1824000
Kyrgyzstan,KGZ,1992,540000
Kyrgyzstan,KGZ,1993,420000
Kyrgyzstan,KGZ,1994,280000
Kyrgyzstan,KGZ,1995,90000
Kyrgyzstan,KGZ,1996,80000
Kyrgyzstan,KGZ,1997,90000
Kyrgyzstan,KGZ,1998,90000
Kyrgyzstan,KGZ,1999,110000
Kyrgyzstan,KGZ,2000,120000
Kyrgyzstan,KGZ,2001,120000
Kyrgyzstan,KGZ,2002,123000
Kyrgyzstan,KGZ,2003,129000
Kyrgyzstan,KGZ,2004,149000
Kyrgyzstan,KGZ,2005,154000
Kyrgyzstan,KGZ,2006,150000
Kyrgyzstan,KGZ,2007,174000
Kyrgyzstan,KGZ,2008,213000
Kyrgyzstan,KGZ,2009,141000
Kyrgyzstan,KGZ,2010,156000
Kyrgyzstan,KGZ,2011,166000
Kyrgyzstan,KGZ,2012,175000
Kyrgyzstan,KGZ,2013,188000
Kyrgyzstan,KGZ,2014,174000
Kyrgyzstan,KGZ,2015,183000
Kyrgyzstan,KGZ,2016,183000
Kyrgyzstan,KGZ,2017,183000
Kyrgyzstan,KGZ,2018,183000
Kyrgyzstan,KGZ,2019,188000
Kyrgyzstan,KGZ,2020,195000
Kyrgyzstan,KGZ,2021,188000
Land Locked Developing Countries (FAO),,1961,114000
Land Locked Developing Countries (FAO),,1962,140000
Land Locked Developing Countries (FAO),,1963,150000
Land Locked Developing Countries (FAO),,1964,151000
Land Locked Developing Countries (FAO),,1965,154000
Land Locked Developing Countries (FAO),,1966,156000
Land Locked Developing Countries (FAO),,1967,160000
Land Locked Developing Countries (FAO),,1968,153000
Land Locked Developing Countries (FAO),,1969,148000
Land Locked Developing Countries (FAO),,1970,145000
Land Locked Developing Countries (FAO),,1971,141000
Land Locked Developing Countries (FAO),,1972,149000
Land Locked Developing Countries (FAO),,1973,152000
Land Locked Developing Countries (FAO),,1974,151000
Land Locked Developing Countries (FAO),,1975,158000
Land Locked Developing Countries (FAO),,1976,150000
Land Locked Developing Countries (FAO),,1977,146000
Land Locked Developing Countries (FAO),,1978,154000
Land Locked Developing Countries (FAO),,1979,156000
Land Locked Developing Countries (FAO),,1980,164000
Land Locked Developing Countries (FAO),,1981,167000
Land Locked Developing Countries (FAO),,1982,171000
Land Locked Developing Countries (FAO),,1983,181000
Land Locked Developing Countries (FAO),,1984,182000
Land Locked Developing Countries (FAO),,1985,182000
Land Locked Developing Countries (FAO),,1986,194000
Land Locked Developing Countries (FAO),,1987,197000
Land Locked Developing Countries (FAO),,1988,214000
Land Locked Developing Countries (FAO),,1989,215000
Land Locked Developing Countries (FAO),,1990,225000
Land Locked Developing Countries (FAO),,1991,87000
Land Locked Developing Countries (FAO),,1992,4209000
Land Locked Developing Countries (FAO),,1993,3790000
Land Locked Developing Countries (FAO),,1994,3020000
Land Locked Developing Countries (FAO),,1995,2357000
Land Locked Developing Countries (FAO),,1996,1894000
Land Locked Developing Countries (FAO),,1997,1811000
Land Locked Developing Countries (FAO),,1998,1559000
Land Locked Developing Countries (FAO),,1999,1649000
Land Locked Developing Countries (FAO),,2000,1750000
Land Locked Developing Countries (FAO),,2001,1708000
Land Locked Developing Countries (FAO),,2002,1751000
Land Locked Developing Countries (FAO),,2003,1796000
Land Locked Developing Countries (FAO),,2004,1993000
Land Locked Developing Countries (FAO),,2005,2028000
Land Locked Developing Countries (FAO),,2006,1887000
Land Locked Developing Countries (FAO),,2007,2258000
Land Locked Developing Countries (FAO),,2008,2780000
Land Locked Developing Countries (FAO),,2009,2755000
Land Locked Developing Countries (FAO),,2010,2747000
Land Locked Developing Countries (FAO),,2011,3210000
Land Locked Developing Countries (FAO),,2012,3839000
Land Locked Developing Countries (FAO),,2013,4844000
Land Locked Developing Countries (FAO),,2014,4174000
Land Locked Developing Countries (FAO),,2015,5164000
Land Locked Developing Countries (FAO),,2016,4860000
Land Locked Developing Countries (FAO),,2017,4858000
Land Locked Developing Countries (FAO),,2018,4857000
Land Locked Developing Countries (FAO),,2019,4959000
Land Locked Developing Countries (FAO),,2020,5035000
Land Locked Developing Countries (FAO),,2021,5112000
Latvia,LVA,1992,10000
Latvia,LVA,1993,10000
Latvia,LVA,1994,10000
Latvia,LVA,1995,10000
Latvia,LVA,1996,10000
Latvia,LVA,1997,10000
Latvia,LVA,1998,11000
Latvia,LVA,1999,10000
Latvia,LVA,2000,10000
Latvia,LVA,2001,13000
Latvia,LVA,2002,12000
Latvia,LVA,2003,16000
Latvia,LVA,2004,15000
Latvia,LVA,2005,14000
Latvia,LVA,2006,15000
Latvia,LVA,2007,9000
Latvia,LVA,2008,8000
Latvia,LVA,2009,3000
Latvia,LVA,2010,1000
Latvia,LVA,2011,1000
Latvia,LVA,2012,1000
Latvia,LVA,2013,1000
Latvia,LVA,2014,2000
Latvia,LVA,2015,2000
Latvia,LVA,2016,3000
Latvia,LVA,2017,18000
Latvia,LVA,2018,3000
Latvia,LVA,2019,4000
Least Developed Countries (FAO),,1961,574000
Least Developed Countries (FAO),,1962,625000
Least Developed Countries (FAO),,1963,677000
Least Developed Countries (FAO),,1964,728000
Least Developed Countries (FAO),,1965,781000
Least Developed Countries (FAO),,1966,831000
Least Developed Countries (FAO),,1967,882000
Least Developed Countries (FAO),,1968,983000
Least Developed Countries (FAO),,1969,1084000
Least Developed Countries (FAO),,1970,1185000
Least Developed Countries (FAO),,1971,1286000
Least Developed Countries (FAO),,1972,1387000
Least Developed Countries (FAO),,1973,1489000
Least Developed Countries (FAO),,1974,1289000
Least Developed Countries (FAO),,1975,1390000
Least Developed Countries (FAO),,1976,1291000
Least Developed Countries (FAO),,1977,1291000
Least Developed Countries (FAO),,1978,1542000
Least Developed Countries (FAO),,1979,1593000
Least Developed Countries (FAO),,1980,1294000
Least Developed Countries (FAO),,1981,1397000
Least Developed Countries (FAO),,1982,1297000
Least Developed Countries (FAO),,1983,1198000
Least Developed Countries (FAO),,1984,1198000
Least Developed Countries (FAO),,1985,1499000
Least Developed Countries (FAO),,1986,1599000
Least Developed Countries (FAO),,1987,1307000
Least Developed Countries (FAO),,1988,1507000
Least Developed Countries (FAO),,1989,1406000
Least Developed Countries (FAO),,1990,1605000
Least Developed Countries (FAO),,1991,1604000
Least Developed Countries (FAO),,1992,1585000
Least Developed Countries (FAO),,1993,1583000
Least Developed Countries (FAO),,1994,1683000
Least Developed Countries (FAO),,1995,1733000
Least Developed Countries (FAO),,1996,1783000
Least Developed Countries (FAO),,1997,1884000
Least Developed Countries (FAO),,1998,1984000
Least Developed Countries (FAO),,1999,2169000
Least Developed Countries (FAO),,2000,2315000
Least Developed Countries (FAO),,2001,2220000
Least Developed Countries (FAO),,2002,2272000
Least Developed Countries (FAO),,2003,2255000
Least Developed Countries (FAO),,2004,2219000
Least Developed Countries (FAO),,2005,2262000
Least Developed Countries (FAO),,2006,2295000
Least Developed Countries (FAO),,2007,2275000
Least Developed Countries (FAO),,2008,2387000
Least Developed Countries (FAO),,2009,2462000
Least Developed Countries (FAO),,2010,2515000
Least Developed Countries (FAO),,2011,2551000
Least Developed Countries (FAO),,2012,2527000
Least Developed Countries (FAO),,2013,2481000
Least Developed Countries (FAO),,2014,2564000
Least Developed Countries (FAO),,2015,2641000
Least Developed Countries (FAO),,2016,2677000
Least Developed Countries (FAO),,2017,2719000
Least Developed Countries (FAO),,2018,2730000
Least Developed Countries (FAO),,2019,2692000
Least Developed Countries (FAO),,2020,2674000
Least Developed Countries (FAO),,2021,2691000
Lebanon,LBN,1980,1000
Lebanon,LBN,1981,1000
Lebanon,LBN,1982,1000
Lebanon,LBN,1983,1000
Lebanon,LBN,1984,1000
Lebanon,LBN,1990,0
Lebanon,LBN,1991,0
Lebanon,LBN,1992,0
Lebanon,LBN,1993,0
Lebanon,LBN,1994,0
Lebanon,LBN,1995,0
Lebanon,LBN,1996,0
Lebanon,LBN,1997,0
Lebanon,LBN,1998,0
Lebanon,LBN,1999,0
Lebanon,LBN,2000,0
Lebanon,LBN,2001,0
Lebanon,LBN,2002,0
Lebanon,LBN,2003,0
Lebanon,LBN,2004,0
Lebanon,LBN,2005,0
Lebanon,LBN,2006,0
Lebanon,LBN,2007,0
Lebanon,LBN,2008,0
Lebanon,LBN,2009,0
Lebanon,LBN,2010,0
Lebanon,LBN,2011,0
Lebanon,LBN,2012,0
Lebanon,LBN,2013,0
Lebanon,LBN,2014,0
Lebanon,LBN,2015,0
Lebanon,LBN,2016,0
Lebanon,LBN,2017,0
Lebanon,LBN,2018,0
Lebanon,LBN,2019,0
Lebanon,LBN,2020,0
Lebanon,LBN,2021,0
Lithuania,LTU,1992,120000
Lithuania,LTU,1993,59000
Lithuania,LTU,1994,68000
Lithuania,LTU,1995,60000
Lithuania,LTU,1996,58000
Lithuania,LTU,1997,32000
Lithuania,LTU,1998,43000
Lithuania,LTU,1999,37000
Lithuania,LTU,2000,43000
Lithuania,LTU,2001,32000
Lithuania,LTU,2002,43000
Lithuania,LTU,2003,46000
Lithuania,LTU,2004,98000
Lithuania,LTU,2005,93000
Lithuania,LTU,2006,103000
Lithuania,LTU,2007,117000
Lithuania,LTU,2008,104000
Lithuania,LTU,2009,194000
Lithuania,LTU,2010,213000
Lithuania,LTU,2011,206000
Lithuania,LTU,2012,208000
Lithuania,LTU,2013,206000
Lithuania,LTU,2014,86000
Lithuania,LTU,2015,86000
Lithuania,LTU,2016,183000
Lithuania,LTU,2017,146000
Lithuania,LTU,2018,139000
Lithuania,LTU,2019,225000
Lithuania,LTU,2020,125000
Lithuania,LTU,2021,209000
Low Income Food Deficit Countries (FAO),,1961,776000
Low Income Food Deficit Countries (FAO),,1962,855000
Low Income Food Deficit Countries (FAO),,1963,925000
Low Income Food Deficit Countries (FAO),,1964,998000
Low Income Food Deficit Countries (FAO),,1965,1019000
Low Income Food Deficit Countries (FAO),,1966,1082000
Low Income Food Deficit Countries (FAO),,1967,1166000
Low Income Food Deficit Countries (FAO),,1968,1237000
Low Income Food Deficit Countries (FAO),,1969,1336000
Low Income Food Deficit Countries (FAO),,1970,1458000
Low Income Food Deficit Countries (FAO),,1971,1554000
Low Income Food Deficit Countries (FAO),,1972,1626000
Low Income Food Deficit Countries (FAO),,1973,1735000
Low Income Food Deficit Countries (FAO),,1974,1584000
Low Income Food Deficit Countries (FAO),,1975,1739000
Low Income Food Deficit Countries (FAO),,1976,1621000
Low Income Food Deficit Countries (FAO),,1977,1624000
Low Income Food Deficit Countries (FAO),,1978,1886000
Low Income Food Deficit Countries (FAO),,1979,1934000
Low Income Food Deficit Countries (FAO),,1980,1631000
Low Income Food Deficit Countries (FAO),,1981,1761000
Low Income Food Deficit Countries (FAO),,1982,1682000
Low Income Food Deficit Countries (FAO),,1983,1545000
Low Income Food Deficit Countries (FAO),,1984,1512000
Low Income Food Deficit Countries (FAO),,1985,1734000
Low Income Food Deficit Countries (FAO),,1986,1819000
Low Income Food Deficit Countries (FAO),,1987,1536000
Low Income Food Deficit Countries (FAO),,1988,1744000
Low Income Food Deficit Countries (FAO),,1989,1667000
Low Income Food Deficit Countries (FAO),,1990,1878000
Low Income Food Deficit Countries (FAO),,1991,1866000
Low Income Food Deficit Countries (FAO),,1992,3599000
Low Income Food Deficit Countries (FAO),,1993,3455000
Low Income Food Deficit Countries (FAO),,1994,2939000
Low Income Food Deficit Countries (FAO),,1995,2745000
Low Income Food Deficit Countries (FAO),,1996,2533000
Low Income Food Deficit Countries (FAO),,1997,2736000
Low Income Food Deficit Countries (FAO),,1998,2635000
Low Income Food Deficit Countries (FAO),,1999,2887000
Low Income Food Deficit Countries (FAO),,2000,3127000
Low Income Food Deficit Countries (FAO),,2001,3000000
Low Income Food Deficit Countries (FAO),,2002,3080000
Low Income Food Deficit Countries (FAO),,2003,2993000
Low Income Food Deficit Countries (FAO),,2004,3105000
Low Income Food Deficit Countries (FAO),,2005,2995000
Low Income Food Deficit Countries (FAO),,2006,3125000
Low Income Food Deficit Countries (FAO),,2007,3195000
Low Income Food Deficit Countries (FAO),,2008,3334000
Low Income Food Deficit Countries (FAO),,2009,3362000
Low Income Food Deficit Countries (FAO),,2010,3378000
Low Income Food Deficit Countries (FAO),,2011,3460000
Low Income Food Deficit Countries (FAO),,2012,3550000
Low Income Food Deficit Countries (FAO),,2013,3574000
Low Income Food Deficit Countries (FAO),,2014,3614000
Low Income Food Deficit Countries (FAO),,2015,3705000
Low Income Food Deficit Countries (FAO),,2016,3723000
Low Income Food Deficit Countries (FAO),,2017,3725000
Low Income Food Deficit Countries (FAO),,2018,3766000
Low Income Food Deficit Countries (FAO),,2019,3740000
Low Income Food Deficit Countries (FAO),,2020,3741000
Low Income Food Deficit Countries (FAO),,2021,3762000
Low-income countries,,1961,590000
Low-income countries,,1962,668000
Low-income countries,,1963,737000
Low-income countries,,1964,809000
Low-income countries,,1965,829000
Low-income countries,,1966,891000
Low-income countries,,1967,973000
Low-income countries,,1968,1043000
Low-income countries,,1969,1140000
Low-income countries,,1970,1261000
Low-income countries,,1971,1357000
Low-income countries,,1972,1429000
Low-income countries,,1973,1537000
Low-income countries,,1974,1388000
Low-income countries,,1975,1537000
Low-income countries,,1976,1425000
Low-income countries,,1977,1432000
Low-income countries,,1978,1691000
Low-income countries,,1979,1738000
Low-income countries,,1980,1433000
Low-income countries,,1981,1561000
Low-income countries,,1982,1482000
Low-income countries,,1983,1343000
Low-income countries,,1984,1310000
Low-income countries,,1985,1532000
Low-income countries,,1986,1617000
Low-income countries,,1987,1326000
Low-income countries,,1988,1528000
Low-income countries,,1989,1451000
Low-income countries,,1990,1659000
