Entity,Code,Year,Buffalo | 00000946 || Stocks | 005111 || animals
Small Island Developing States (FAO),,1983,38725
Small Island Developing States (FAO),,1984,40725
Small Island Developing States (FAO),,1985,44310
Small Island Developing States (FAO),,1986,45398
Small Island Developing States (FAO),,1987,45844
Small Island Developing States (FAO),,1988,43190
Small Island Developing States (FAO),,1989,52085
Small Island Developing States (FAO),,1990,52868
Small Island Developing States (FAO),,1991,55258
Small Island Developing States (FAO),,1992,56969
Small Island Developing States (FAO),,1993,59151
Small Island Developing States (FAO),,1994,76434
Small Island Developing States (FAO),,1995,81177
Small Island Developing States (FAO),,1996,75464
Small Island Developing States (FAO),,1997,75529
Small Island Developing States (FAO),,1998,86849
Small Island Developing States (FAO),,1999,96203
Small Island Developing States (FAO),,2000,106030
Small Island Developing States (FAO),,2001,109774
Small Island Developing States (FAO),,2002,108120
Small Island Developing States (FAO),,2003,106120
Small Island Developing States (FAO),,2004,102034
Small Island Developing States (FAO),,2005,103822
Small Island Developing States (FAO),,2006,105617
Small Island Developing States (FAO),,2007,107784
Small Island Developing States (FAO),,2008,108771
Small Island Developing States (FAO),,2009,110447
Small Island Developing States (FAO),,2010,103280
Small Island Developing States (FAO),,2011,104964
Small Island Developing States (FAO),,2012,110224
Small Island Developing States (FAO),,2013,115829
Small Island Developing States (FAO),,2014,116224
Small Island Developing States (FAO),,2015,135608
Small Island Developing States (FAO),,2016,133473
Small Island Developing States (FAO),,2017,132900
Small Island Developing States (FAO),,2018,133567
Small Island Developing States (FAO),,2019,134776
Small Island Developing States (FAO),,2020,134830
Small Island Developing States (FAO),,2021,134042
South America,,1961,63000
South America,,1962,68000
South America,,1963,61000
South America,,1964,63000
South America,,1965,82000
South America,,1966,87000
South America,,1967,91000
South America,,1968,96000
South America,,1969,106000
South America,,1970,118000
South America,,1971,129000
South America,,1972,140000
South America,,1973,159000
South America,,1974,203000
South America,,1975,267000
South America,,1976,320000
South America,,1977,343000
South America,,1978,393000
South America,,1979,474000
South America,,1980,495000
South America,,1981,542000
South America,,1982,623574
South America,,1983,702182
South America,,1984,804478
South America,,1985,882642
South America,,1986,985339
South America,,1987,1082613
South America,,1988,1181889
South America,,1989,1285618
South America,,1990,1397662
South America,,1991,1432807
South America,,1992,1423873
South America,,1993,1499676
South America,,1994,1572059
South America,,1995,1642672
South America,,1996,1046776
South America,,1997,978502
South America,,1998,1017786
South America,,1999,1068707
South America,,2000,1102976
South America,,2001,1119219
South America,,2002,1113765
South America,,2003,1149123
South America,,2004,1133880
South America,,2005,1174044
South America,,2006,1157422
South America,,2007,1133008
South America,,2008,1147280
South America,,2009,1136028
South America,,2010,1185232
South America,,2011,1378835
South America,,2012,1374641
South America,,2013,1464027
South America,,2014,1538647
South America,,2015,1606347
South America,,2016,1620826
South America,,2017,1668619
South America,,2018,1849864
South America,,2019,1979118
South America,,2020,1918020
South America,,2021,2004552
South America (FAO),,1961,63000
South America (FAO),,1962,68000
South America (FAO),,1963,61000
South America (FAO),,1964,63000
South America (FAO),,1965,82000
South America (FAO),,1966,87000
South America (FAO),,1967,91000
South America (FAO),,1968,96000
South America (FAO),,1969,106000
South America (FAO),,1970,118000
South America (FAO),,1971,129000
South America (FAO),,1972,140000
South America (FAO),,1973,159000
South America (FAO),,1974,203000
South America (FAO),,1975,267000
South America (FAO),,1976,320000
South America (FAO),,1977,343000
South America (FAO),,1978,393000
South America (FAO),,1979,474000
South America (FAO),,1980,495000
South America (FAO),,1981,542000
South America (FAO),,1982,623574
South America (FAO),,1983,702182
South America (FAO),,1984,804478
South America (FAO),,1985,882642
South America (FAO),,1986,985339
South America (FAO),,1987,1082613
South America (FAO),,1988,1181889
South America (FAO),,1989,1285618
South America (FAO),,1990,1397662
South America (FAO),,1991,1432807
South America (FAO),,1992,1423873
South America (FAO),,1993,1499676
South America (FAO),,1994,1572059
South America (FAO),,1995,1642672
South America (FAO),,1996,1046776
South America (FAO),,1997,978502
South America (FAO),,1998,1017786
South America (FAO),,1999,1068707
South America (FAO),,2000,1102976
South America (FAO),,2001,1119219
South America (FAO),,2002,1113765
South America (FAO),,2003,1149123
South America (FAO),,2004,1133880
South America (FAO),,2005,1174044
South America (FAO),,2006,1157422
South America (FAO),,2007,1133008
South America (FAO),,2008,1147280
South America (FAO),,2009,1136028
South America (FAO),,2010,1185232
South America (FAO),,2011,1378835
South America (FAO),,2012,1374641
South America (FAO),,2013,1464027
South America (FAO),,2014,1538647
South America (FAO),,2015,1606347
South America (FAO),,2016,1620826
South America (FAO),,2017,1668619
South America (FAO),,2018,1849864
South America (FAO),,2019,1979118
South America (FAO),,2020,1918020
South America (FAO),,2021,2004552
South-eastern Asia (FAO),,1961,16033515
South-eastern Asia (FAO),,1962,16145633
South-eastern Asia (FAO),,1963,16285048
South-eastern Asia (FAO),,1964,16240230
South-eastern Asia (FAO),,1965,16607465
South-eastern Asia (FAO),,1966,17190322
South-eastern Asia (FAO),,1967,17652900
South-eastern Asia (FAO),,1968,18558444
South-eastern Asia (FAO),,1969,18890436
South-eastern Asia (FAO),,1970,18996276
South-eastern Asia (FAO),,1971,18981860
South-eastern Asia (FAO),,1972,18739380
South-eastern Asia (FAO),,1973,18571946
South-eastern Asia (FAO),,1974,18053552
South-eastern Asia (FAO),,1975,17090692
South-eastern Asia (FAO),,1976,16411513
South-eastern Asia (FAO),,1977,16479894
South-eastern Asia (FAO),,1978,16790044
South-eastern Asia (FAO),,1979,16805508
South-eastern Asia (FAO),,1980,16752803
South-eastern Asia (FAO),,1981,17394136
South-eastern Asia (FAO),,1982,17978348
South-eastern Asia (FAO),,1983,17989100
South-eastern Asia (FAO),,1984,18517328
South-eastern Asia (FAO),,1985,19043100
South-eastern Asia (FAO),,1986,19419278
South-eastern Asia (FAO),,1987,19044016
South-eastern Asia (FAO),,1988,18845338
South-eastern Asia (FAO),,1989,18424438
South-eastern Asia (FAO),,1990,18170488
South-eastern Asia (FAO),,1991,17853718
South-eastern Asia (FAO),,1992,17831564
South-eastern Asia (FAO),,1993,17589728
South-eastern Asia (FAO),,1994,17648460
South-eastern Asia (FAO),,1995,17391434
South-eastern Asia (FAO),,1996,16721054
South-eastern Asia (FAO),,1997,16354166
South-eastern Asia (FAO),,1998,15450136
South-eastern Asia (FAO),,1999,14675171
South-eastern Asia (FAO),,2000,14448536
South-eastern Asia (FAO),,2001,14167815
South-eastern Asia (FAO),,2002,14458144
South-eastern Asia (FAO),,2003,14772058
South-eastern Asia (FAO),,2004,14939053
South-eastern Asia (FAO),,2005,14861031
South-eastern Asia (FAO),,2006,15046600
South-eastern Asia (FAO),,2007,15183200
South-eastern Asia (FAO),,2008,14928561
South-eastern Asia (FAO),,2009,14838342
South-eastern Asia (FAO),,2010,14868360
South-eastern Asia (FAO),,2011,13892704
South-eastern Asia (FAO),,2012,13881823
South-eastern Asia (FAO),,2013,13289392
South-eastern Asia (FAO),,2014,13212251
South-eastern Asia (FAO),,2015,13344426
South-eastern Asia (FAO),,2016,13658406
South-eastern Asia (FAO),,2017,13833524
South-eastern Asia (FAO),,2018,11270974
South-eastern Asia (FAO),,2019,11447971
South-eastern Asia (FAO),,2020,11330600
South-eastern Asia (FAO),,2021,11141980
Southern Asia (FAO),,1961,60224528
Southern Asia (FAO),,1962,60854008
Southern Asia (FAO),,1963,61062992
Southern Asia (FAO),,1964,62339088
Southern Asia (FAO),,1965,62964408
Southern Asia (FAO),,1966,64176772
Southern Asia (FAO),,1967,65289992
Southern Asia (FAO),,1968,66353736
Southern Asia (FAO),,1969,67297040
Southern Asia (FAO),,1970,68297408
Southern Asia (FAO),,1971,69212280
Southern Asia (FAO),,1972,70017928
Southern Asia (FAO),,1973,71317568
Southern Asia (FAO),,1974,72617440
Southern Asia (FAO),,1975,73494032
Southern Asia (FAO),,1976,74884224
Southern Asia (FAO),,1977,76361856
Southern Asia (FAO),,1978,78002008
Southern Asia (FAO),,1979,79782496
Southern Asia (FAO),,1980,81680096
Southern Asia (FAO),,1981,83562112
Southern Asia (FAO),,1982,86011520
Southern Asia (FAO),,1983,88373744
Southern Asia (FAO),,1984,90785808
Southern Asia (FAO),,1985,93103472
Southern Asia (FAO),,1986,97737240
Southern Asia (FAO),,1987,97072440
Southern Asia (FAO),,1988,99041224
Southern Asia (FAO),,1989,101083504
Southern Asia (FAO),,1990,103129976
Southern Asia (FAO),,1991,105096520
Southern Asia (FAO),,1992,107687344
Southern Asia (FAO),,1993,109221680
Southern Asia (FAO),,1994,110943168
Southern Asia (FAO),,1995,112668664
Southern Asia (FAO),,1996,114395992
Southern Asia (FAO),,1997,116167088
Southern Asia (FAO),,1998,117658248
Southern Asia (FAO),,1999,119656792
Southern Asia (FAO),,2000,121713248
Southern Asia (FAO),,2001,123851128
Southern Asia (FAO),,2002,125901752
Southern Asia (FAO),,2003,128246392
Southern Asia (FAO),,2004,130941952
Southern Asia (FAO),,2005,133772960
Southern Asia (FAO),,2006,136917536
Southern Asia (FAO),,2007,139870176
Southern Asia (FAO),,2008,141381264
Southern Asia (FAO),,2009,143171408
Southern Asia (FAO),,2010,143636128
Southern Asia (FAO),,2011,146825056
Southern Asia (FAO),,2012,148622896
Southern Asia (FAO),,2013,150291792
Southern Asia (FAO),,2014,151662560
Southern Asia (FAO),,2015,152997328
Southern Asia (FAO),,2016,154043936
Southern Asia (FAO),,2017,155051232
Southern Asia (FAO),,2018,156195440
Southern Asia (FAO),,2019,157151328
Southern Asia (FAO),,2020,158224544
Southern Asia (FAO),,2021,161408288
Southern Europe (FAO),,1961,154205
Southern Europe (FAO),,1962,154200
Southern Europe (FAO),,1963,158300
Southern Europe (FAO),,1964,157700
Southern Europe (FAO),,1965,145400
Southern Europe (FAO),,1966,144432
Southern Europe (FAO),,1967,143126
Southern Europe (FAO),,1968,119665
Southern Europe (FAO),,1969,116823
Southern Europe (FAO),,1970,116066
Southern Europe (FAO),,1971,134597
Southern Europe (FAO),,1972,136348
Southern Europe (FAO),,1973,135817
Southern Europe (FAO),,1974,150772
Southern Europe (FAO),,1975,163714
Southern Europe (FAO),,1976,155122
Southern Europe (FAO),,1977,145856
Southern Europe (FAO),,1978,160263
Southern Europe (FAO),,1979,175688
Southern Europe (FAO),,1980,156671
Southern Europe (FAO),,1981,165413
Southern Europe (FAO),,1982,154970
Southern Europe (FAO),,1983,160160
Southern Europe (FAO),,1984,152825
Southern Europe (FAO),,1985,144115
Southern Europe (FAO),,1986,139876
Southern Europe (FAO),,1987,132498
Southern Europe (FAO),,1988,132228
Southern Europe (FAO),,1989,136380
Southern Europe (FAO),,1990,135873
Southern Europe (FAO),,1991,133969
Southern Europe (FAO),,1992,106427
Southern Europe (FAO),,1993,125967
Southern Europe (FAO),,1994,126037
Southern Europe (FAO),,1995,128123
Southern Europe (FAO),,1996,168248
Southern Europe (FAO),,1997,167868
Southern Europe (FAO),,1998,179816
Southern Europe (FAO),,1999,222884
Southern Europe (FAO),,2000,206722
Southern Europe (FAO),,2001,209720
Southern Europe (FAO),,2002,224203
Southern Europe (FAO),,2003,215410
Southern Europe (FAO),,2004,253888
Southern Europe (FAO),,2005,240835
Southern Europe (FAO),,2006,207107
Southern Europe (FAO),,2007,233149
Southern Europe (FAO),,2008,309552
Southern Europe (FAO),,2009,346531
Southern Europe (FAO),,2010,367631
Southern Europe (FAO),,2011,357009
Southern Europe (FAO),,2012,351768
Southern Europe (FAO),,2013,405596
Southern Europe (FAO),,2014,372461
Southern Europe (FAO),,2015,380418
Southern Europe (FAO),,2016,390407
Southern Europe (FAO),,2017,406114
Southern Europe (FAO),,2018,406651
Southern Europe (FAO),,2019,407998
Southern Europe (FAO),,2020,415726
Southern Europe (FAO),,2021,417125
Spain,ESP,2018,1130
Spain,ESP,2019,970
Spain,ESP,2020,960
Spain,ESP,2021,980
Sri Lanka,LKA,1961,771607
Sri Lanka,LKA,1962,800000
Sri Lanka,LKA,1963,851886
Sri Lanka,LKA,1964,1001789
Sri Lanka,LKA,1965,1051009
Sri Lanka,LKA,1966,832364
Sri Lanka,LKA,1967,764543
Sri Lanka,LKA,1968,783228
Sri Lanka,LKA,1969,765437
Sri Lanka,LKA,1970,735708
Sri Lanka,LKA,1971,730580
Sri Lanka,LKA,1972,748129
Sri Lanka,LKA,1973,710659
Sri Lanka,LKA,1974,735643
Sri Lanka,LKA,1975,817900
Sri Lanka,LKA,1976,853726
Sri Lanka,LKA,1977,796347
Sri Lanka,LKA,1978,814407
Sri Lanka,LKA,1979,843700
Sri Lanka,LKA,1980,843100
Sri Lanka,LKA,1981,898100
Sri Lanka,LKA,1982,879200
Sri Lanka,LKA,1983,910000
Sri Lanka,LKA,1984,951000
Sri Lanka,LKA,1985,966600
Sri Lanka,LKA,1986,964200
Sri Lanka,LKA,1987,1007663
Sri Lanka,LKA,1988,963428
Sri Lanka,LKA,1989,967000
Sri Lanka,LKA,1990,958100
Sri Lanka,LKA,1991,825000
Sri Lanka,LKA,1992,895500
Sri Lanka,LKA,1993,793800
Sri Lanka,LKA,1994,791100
Sri Lanka,LKA,1995,764200
Sri Lanka,LKA,1996,760900
Sri Lanka,LKA,1997,726400
Sri Lanka,LKA,1998,316400
Sri Lanka,LKA,1999,319500
Sri Lanka,LKA,2000,304500
Sri Lanka,LKA,2001,290300
Sri Lanka,LKA,2002,282087
Sri Lanka,LKA,2003,280480
Sri Lanka,LKA,2004,301500
Sri Lanka,LKA,2005,307750
Sri Lanka,LKA,2006,314080
Sri Lanka,LKA,2007,318310
Sri Lanka,LKA,2008,318530
Sri Lanka,LKA,2009,371790
Sri Lanka,LKA,2010,422650
Sri Lanka,LKA,2011,405120
Sri Lanka,LKA,2012,414630
Sri Lanka,LKA,2013,380760
Sri Lanka,LKA,2014,320690
Sri Lanka,LKA,2015,323080
Sri Lanka,LKA,2016,266750
Sri Lanka,LKA,2017,283550
Sri Lanka,LKA,2018,308790
Sri Lanka,LKA,2019,298430
Sri Lanka,LKA,2020,323000
Sri Lanka,LKA,2021,333210
Suriname,SUR,1985,500
Suriname,SUR,1986,528
Suriname,SUR,1987,485
Suriname,SUR,1988,670
Suriname,SUR,1989,575
Suriname,SUR,1990,565
Suriname,SUR,1991,695
Suriname,SUR,1992,525
Suriname,SUR,1993,786
Suriname,SUR,1994,710
Suriname,SUR,1995,722
Suriname,SUR,1996,670
Suriname,SUR,1997,735
Suriname,SUR,1998,540
Suriname,SUR,1999,648
Suriname,SUR,2000,425
Suriname,SUR,2001,396
Suriname,SUR,2002,365
Suriname,SUR,2003,315
Suriname,SUR,2004,258
Suriname,SUR,2005,415
Suriname,SUR,2006,552
Suriname,SUR,2007,1022
Suriname,SUR,2008,590
Suriname,SUR,2009,837
Suriname,SUR,2010,721
Suriname,SUR,2011,760
Suriname,SUR,2012,719
Suriname,SUR,2013,743
Suriname,SUR,2014,817
Suriname,SUR,2015,865
Suriname,SUR,2016,786
Suriname,SUR,2017,844
Suriname,SUR,2018,905
Suriname,SUR,2019,891
Suriname,SUR,2020,901
Suriname,SUR,2021,1151
Sweden,SWE,2018,0
Sweden,SWE,2019,0
Sweden,SWE,2020,0
Sweden,SWE,2021,0
Syria,SYR,1961,1400
Syria,SYR,1962,1700
Syria,SYR,1963,1600
Syria,SYR,1964,1500
Syria,SYR,1965,1300
Syria,SYR,1966,1800
Syria,SYR,1967,1800
Syria,SYR,1968,1978
Syria,SYR,1969,1816
Syria,SYR,1970,1491
Syria,SYR,1971,1346
Syria,SYR,1972,1437
Syria,SYR,1973,1576
Syria,SYR,1974,1366
Syria,SYR,1975,1752
Syria,SYR,1976,1885
Syria,SYR,1977,2156
Syria,SYR,1978,2263
Syria,SYR,1979,2685
Syria,SYR,1980,2300
Syria,SYR,1981,2200
Syria,SYR,1982,2500
Syria,SYR,1983,2500
Syria,SYR,1984,2068
Syria,SYR,1985,1960
Syria,SYR,1986,1861
Syria,SYR,1987,1400
Syria,SYR,1988,1286
Syria,SYR,1989,1159
Syria,SYR,1990,855
Syria,SYR,1991,1148
Syria,SYR,1992,1316
Syria,SYR,1993,1162
Syria,SYR,1994,1255
Syria,SYR,1995,1244
Syria,SYR,1996,1441
Syria,SYR,1997,1698
Syria,SYR,1998,1280
Syria,SYR,1999,2803
Syria,SYR,2000,2824
Syria,SYR,2001,2477
Syria,SYR,2002,2794
Syria,SYR,2003,3500
Syria,SYR,2004,4000
Syria,SYR,2005,4470
Syria,SYR,2006,5000
Syria,SYR,2007,6000
Syria,SYR,2008,6000
Syria,SYR,2009,5910
Syria,SYR,2010,7000
Syria,SYR,2011,7408
Syria,SYR,2012,7408
Syria,SYR,2013,7596
Syria,SYR,2014,7933
Syria,SYR,2015,8000
Syria,SYR,2016,8000
Syria,SYR,2017,6996
Syria,SYR,2018,6988
Syria,SYR,2019,7146
Syria,SYR,2020,7179
Syria,SYR,2021,6432
Taiwan,TWN,1961,324516
Taiwan,TWN,1962,318162
Taiwan,TWN,1963,308921
Taiwan,TWN,1964,292640
Taiwan,TWN,1965,282242
Taiwan,TWN,1966,273090
Taiwan,TWN,1967,261599
Taiwan,TWN,1968,240766
Taiwan,TWN,1969,227292
Taiwan,TWN,1970,211993
Taiwan,TWN,1971,188870
Taiwan,TWN,1972,163956
Taiwan,TWN,1973,149736
Taiwan,TWN,1974,132196
Taiwan,TWN,1975,123014
Taiwan,TWN,1976,120757
Taiwan,TWN,1977,115029
Taiwan,TWN,1978,83986
Taiwan,TWN,1979,71304
Taiwan,TWN,1980,62604
Taiwan,TWN,1981,53689
Taiwan,TWN,1982,49745
Taiwan,TWN,1983,47113
Taiwan,TWN,1984,45134
Taiwan,TWN,1985,40873
Taiwan,TWN,1986,38448
Taiwan,TWN,1987,36742
Taiwan,TWN,1988,35493
Taiwan,TWN,1989,34165
Taiwan,TWN,1990,26827
Taiwan,TWN,1991,21876
Taiwan,TWN,1992,18618
Taiwan,TWN,1993,16623
Taiwan,TWN,1994,14909
Taiwan,TWN,1995,12833
Taiwan,TWN,1996,11213
Taiwan,TWN,1997,9601
Taiwan,TWN,1998,8556
Taiwan,TWN,1999,9189
Taiwan,TWN,2000,7767
Taiwan,TWN,2001,6531
Taiwan,TWN,2002,5370
Taiwan,TWN,2003,4912
Taiwan,TWN,2004,4962
Taiwan,TWN,2005,4101
Taiwan,TWN,2006,3538
Taiwan,TWN,2007,3452
Taiwan,TWN,2008,3599
Taiwan,TWN,2009,3862
Taiwan,TWN,2010,3844
Taiwan,TWN,2011,3844
Taiwan,TWN,2012,3627
Taiwan,TWN,2013,3177
Taiwan,TWN,2014,2511
Taiwan,TWN,2015,2437
Taiwan,TWN,2016,2311
Taiwan,TWN,2017,2037
Taiwan,TWN,2018,2057
Taiwan,TWN,2019,1972
Taiwan,TWN,2020,2116
Taiwan,TWN,2021,2002
Tajikistan,TJK,1992,13864
Tajikistan,TJK,1993,14232
Tajikistan,TJK,1994,12800
Tajikistan,TJK,1995,12666
Tajikistan,TJK,1996,7270
Tajikistan,TJK,1997,13567
Tajikistan,TJK,1998,14566
Tajikistan,TJK,1999,14486
Tajikistan,TJK,2000,13189
Tajikistan,TJK,2001,15000
Tajikistan,TJK,2002,16272
Tajikistan,TJK,2003,15952
Tajikistan,TJK,2004,14367
Tajikistan,TJK,2005,14550
Tajikistan,TJK,2006,14600
Tajikistan,TJK,2007,15000
Tajikistan,TJK,2008,15000
Tajikistan,TJK,2009,15000
Tajikistan,TJK,2010,15000
Tajikistan,TJK,2011,15000
Tajikistan,TJK,2012,15000
Tajikistan,TJK,2013,15000
Tajikistan,TJK,2014,15000
Tajikistan,TJK,2015,15214
Tajikistan,TJK,2016,15402
Tajikistan,TJK,2017,15499
Tajikistan,TJK,2018,15536
Tajikistan,TJK,2019,15453
Tajikistan,TJK,2020,15514
Tajikistan,TJK,2021,15575
Thailand,THA,1961,4963580
Thailand,THA,1962,5101060
Thailand,THA,1963,5147030
Thailand,THA,1964,5220250
Thailand,THA,1965,5297050
Thailand,THA,1966,5377530
Thailand,THA,1967,5461794
Thailand,THA,1968,5549933
Thailand,THA,1969,5642057
Thailand,THA,1970,5734500
Thailand,THA,1971,5574176
Thailand,THA,1972,5361338
Thailand,THA,1973,5545549
Thailand,THA,1974,5641834
Thailand,THA,1975,5596876
Thailand,THA,1976,5895418
Thailand,THA,1977,5827462
Thailand,THA,1978,5958734
Thailand,THA,1979,6027895
Thailand,THA,1980,5650794
Thailand,THA,1981,6124019
Thailand,THA,1982,6417433
Thailand,THA,1983,6354349
Thailand,THA,1984,6300896
Thailand,THA,1985,6249926
Thailand,THA,1986,6256854
Thailand,THA,1987,5998423
Thailand,THA,1988,5708270
Thailand,THA,1989,5442614
Thailand,THA,1990,5094270
Thailand,THA,1991,4918907
Thailand,THA,1992,4804171
Thailand,THA,1993,4753697
Thailand,THA,1994,4659580
Thailand,THA,1995,4181612
Thailand,THA,1996,3303589
Thailand,THA,1997,2864715
Thailand,THA,1998,2286417
Thailand,THA,1999,1911518
Thailand,THA,2000,1711573
Thailand,THA,2001,1523627
Thailand,THA,2002,1612534
Thailand,THA,2003,1689762
Thailand,THA,2004,1737698
Thailand,THA,2005,1770625
Thailand,THA,2006,1763444
Thailand,THA,2007,1743546
Thailand,THA,2008,1699469
Thailand,THA,2009,1670511
Thailand,THA,2010,1622646
Thailand,THA,2011,1587731
Thailand,THA,2012,1542167
Thailand,THA,2013,1288812
Thailand,THA,2014,1020088
Thailand,THA,2015,990000
Thailand,THA,2016,1160124
Thailand,THA,2017,1160163
Thailand,THA,2018,1054380
Thailand,THA,2019,978889
Thailand,THA,2020,890078
Thailand,THA,2021,748484
Trinidad and Tobago,TTO,1961,4800
Trinidad and Tobago,TTO,1962,4900
Trinidad and Tobago,TTO,1963,5000
Trinidad and Tobago,TTO,1964,5100
Trinidad and Tobago,TTO,1965,5200
Trinidad and Tobago,TTO,1966,5300
Trinidad and Tobago,TTO,1967,5500
Trinidad and Tobago,TTO,1968,6000
Trinidad and Tobago,TTO,1969,6300
Trinidad and Tobago,TTO,1970,6400
Trinidad and Tobago,TTO,1971,6500
Trinidad and Tobago,TTO,1972,6600
Trinidad and Tobago,TTO,1973,6800
Trinidad and Tobago,TTO,1974,7000
Trinidad and Tobago,TTO,1975,7200
Trinidad and Tobago,TTO,1976,7400
Trinidad and Tobago,TTO,1977,7600
Trinidad and Tobago,TTO,1978,7800
Trinidad and Tobago,TTO,1979,7800
Trinidad and Tobago,TTO,1980,8000
Trinidad and Tobago,TTO,1981,8200
Trinidad and Tobago,TTO,1982,8300
Trinidad and Tobago,TTO,1983,8400
Trinidad and Tobago,TTO,1984,8400
Trinidad and Tobago,TTO,1985,8400
Trinidad and Tobago,TTO,1986,8500
Trinidad and Tobago,TTO,1987,8600
Trinidad and Tobago,TTO,1988,8700
Trinidad and Tobago,TTO,1989,8200
Trinidad and Tobago,TTO,1990,7500
Trinidad and Tobago,TTO,1991,6500
Trinidad and Tobago,TTO,1992,6000
Trinidad and Tobago,TTO,1993,5400
Trinidad and Tobago,TTO,1994,5400
Trinidad and Tobago,TTO,1995,5400
Trinidad and Tobago,TTO,1996,5400
Trinidad and Tobago,TTO,1997,5400
Trinidad and Tobago,TTO,1998,5400
Trinidad and Tobago,TTO,1999,5400
Trinidad and Tobago,TTO,2000,5450
Trinidad and Tobago,TTO,2001,5500
Trinidad and Tobago,TTO,2002,5600
Trinidad and Tobago,TTO,2003,5650
Trinidad and Tobago,TTO,2004,5700
Trinidad and Tobago,TTO,2005,5700
Trinidad and Tobago,TTO,2006,5700
Trinidad and Tobago,TTO,2007,5700
Trinidad and Tobago,TTO,2008,5800
Trinidad and Tobago,TTO,2009,5900
Trinidad and Tobago,TTO,2010,5900
Trinidad and Tobago,TTO,2011,5900
Trinidad and Tobago,TTO,2012,6000
Trinidad and Tobago,TTO,2013,6100
Trinidad and Tobago,TTO,2014,6200
Trinidad and Tobago,TTO,2015,6295
Trinidad and Tobago,TTO,2016,6385
Trinidad and Tobago,TTO,2017,6468
Trinidad and Tobago,TTO,2018,6151
Trinidad and Tobago,TTO,2019,6213
Trinidad and Tobago,TTO,2020,6246
Trinidad and Tobago,TTO,2021,6279
Turkey,TUR,1961,1140000
Turkey,TUR,1962,1140400
Turkey,TUR,1963,1159900
Turkey,TUR,1964,1165860
Turkey,TUR,1965,1202500
Turkey,TUR,1966,1216000
Turkey,TUR,1967,1253000
Turkey,TUR,1968,1248000
Turkey,TUR,1969,1257000
Turkey,TUR,1970,1178000
Turkey,TUR,1971,1117000
Turkey,TUR,1972,1062000
Turkey,TUR,1973,1039000
Turkey,TUR,1974,1023000
Turkey,TUR,1975,1022000
Turkey,TUR,1976,1051000
Turkey,TUR,1977,1056000
Turkey,TUR,1978,1012000
Turkey,TUR,1979,1023000
Turkey,TUR,1980,1040000
Turkey,TUR,1981,1031000
Turkey,TUR,1982,1002000
Turkey,TUR,1983,808000
Turkey,TUR,1984,758000
Turkey,TUR,1985,544000
Turkey,TUR,1986,551000
Turkey,TUR,1987,540000
Turkey,TUR,1988,524000
Turkey,TUR,1989,485000
Turkey,TUR,1990,429000
Turkey,TUR,1991,371000
Turkey,TUR,1992,366000
Turkey,TUR,1993,352000
Turkey,TUR,1994,316000
Turkey,TUR,1995,305000
Turkey,TUR,1996,255000
Turkey,TUR,1997,235000
Turkey,TUR,1998,194000
Turkey,TUR,1999,176000
Turkey,TUR,2000,165000
Turkey,TUR,2001,146000
Turkey,TUR,2002,138000
Turkey,TUR,2003,121000
Turkey,TUR,2004,113356
Turkey,TUR,2005,103900
Turkey,TUR,2006,104965
Turkey,TUR,2007,100516
Turkey,TUR,2008,84705
Turkey,TUR,2009,86297
Turkey,TUR,2010,87207
Turkey,TUR,2011,84726
Turkey,TUR,2012,97632
Turkey,TUR,2013,107435
Turkey,TUR,2014,117591
Turkey,TUR,2015,121826
Turkey,TUR,2016,133736
Turkey,TUR,2017,142073
Turkey,TUR,2018,178397
Turkey,TUR,2019,184192
Turkey,TUR,2020,192489
Turkey,TUR,2021,185574
USSR,OWID_USS,1961,389000
USSR,OWID_USS,1962,392200
USSR,OWID_USS,1963,390200
USSR,OWID_USS,1964,389900
USSR,OWID_USS,1965,363700
USSR,OWID_USS,1966,407700
USSR,OWID_USS,1967,439700
USSR,OWID_USS,1968,473000
USSR,OWID_USS,1969,485000
USSR,OWID_USS,1970,461000
USSR,OWID_USS,1971,449700
USSR,OWID_USS,1972,442000
USSR,OWID_USS,1973,429000
USSR,OWID_USS,1974,433000
USSR,OWID_USS,1975,427000
USSR,OWID_USS,1976,418000
USSR,OWID_USS,1977,393000
USSR,OWID_USS,1978,383000
USSR,OWID_USS,1979,360000
USSR,OWID_USS,1980,350000
USSR,OWID_USS,1981,340000
USSR,OWID_USS,1982,330000
USSR,OWID_USS,1983,320000
USSR,OWID_USS,1984,330000
USSR,OWID_USS,1985,350000
USSR,OWID_USS,1986,400000
USSR,OWID_USS,1987,400000
USSR,OWID_USS,1988,400000
USSR,OWID_USS,1989,400000
USSR,OWID_USS,1990,420000
USSR,OWID_USS,1991,415000
Upper-middle-income countries,,1961,15449475
Upper-middle-income countries,,1962,15807850
Upper-middle-income countries,,1963,15952074
Upper-middle-income countries,,1964,18379820
Upper-middle-income countries,,1965,18455761
Upper-middle-income countries,,1966,21243942
Upper-middle-income countries,,1967,22014220
Upper-middle-income countries,,1968,23083828
Upper-middle-income countries,,1969,23693302
Upper-middle-income countries,,1970,23717230
Upper-middle-income countries,,1971,24065058
Upper-middle-income countries,,1972,24184954
Upper-middle-income countries,,1973,24692686
Upper-middle-income countries,,1974,25903433
Upper-middle-income countries,,1975,25898474
Upper-middle-income countries,,1976,26248892
Upper-middle-income countries,,1977,25638795
Upper-middle-income countries,,1978,25581649
Upper-middle-income countries,,1979,26204408
Upper-middle-income countries,,1980,26486565
