Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments,ISIN
https://wikirate.org/~6803699,"Global Reporting Initiative+Surface water withdrawals, GRI 303-3-a (formerly G4-EN8-a)",Unilever,2019,Unknown,https://wikirate.org/~5672296,6803699.0,https://www.unilever.com/sustainable-living/our-approach-to-reporting/sustainability-performance-data/,1.0,Information not stated in 2019 Reports Chloe Hunter[https://wikirate.org/Chloe_Hunter].....2021-02-05 02:35:43 UTC,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~12127082,"Global Reporting Initiative+Surface water withdrawals, GRI 303-3-a (formerly G4-EN8-a)",Unilever,2020,Unknown,https://wikirate.org/~12127060,12127082.0,https://www.unilever.com/planet-and-society/sustainability-reporting-centre/sustainability-performance-data/,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Global_Reporting_Initiative+Surface_water_withdrawals_GRI_303_3_a_formerly_G4_EN8_a+Laureen_van_Breen+Unilever+2018,"Global Reporting Initiative+Surface water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Laureen van Breen",Unilever,2018,0.0,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Global_Reporting_Initiative+Surface_water_withdrawals_GRI_303_3_a_formerly_G4_EN8_a+Laureen_van_Breen+Unilever+2019,"Global Reporting Initiative+Surface water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Laureen van Breen",Unilever,2019,0.0,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Global_Reporting_Initiative+Surface_water_withdrawals_GRI_303_3_a_formerly_G4_EN8_a+Laureen_van_Breen+Unilever+2020,"Global Reporting Initiative+Surface water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Laureen van Breen",Unilever,2020,0.0,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~123531,Newsweek+Sustainability Board Committee,Unilever,2014,Yes,,123531.0,,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~123527,Newsweek+Sustainability Pay Link,Unilever,2014,Yes,,123527.0,,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~13011408,Project JUST Research Group+Sustainable lead times,Unilever,2021,No,https://wikirate.org/~13010468,13011408.0,https://www.unilever.com/files/92ui5egz/production/e582e46a7f7170fd10be32cf65113b738f19f0c2.pdf,2.0,"It addresses the issue of overtime and works towards avoiding it but does not include sustainable lead time. Responsible Sourcing Policy, pg. 24 ""Work-study, costing and scheduling systems are in place that plan production in such a way as to avoid overtime, except in exceptional circumstances."" Manali Rana[https://wikirate.org/Manali_Rana].....2022-07-14 11:56:09 UTC",GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~19587872,Net Zero Tracker+Target Notes,Unilever,2022,https://newclimate.org/wp-content/uploads/2022/02/CorporateClimateResponsibilityMonitor2022.pdf,https://wikirate.org/~16368304,19587872.0,https://zerotracker.net/,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~5311009,Climate Action Research+TCFD Supporter,Unilever,2017,Yes,https://wikirate.org/~5307235,5311009.0,https://www.fsb-tcfd.org/tcfd-supporters/,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~7947948,Climate Action Research+TCFD Supporter,Unilever,2021,Yes,https://wikirate.org/~6740718,7947948.0,https://www.fsb-tcfd.org/supporters/,1.0,17-Jun theresah[https://wikirate.org/theresah].....2021-09-21 08:38:53 UTC,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~8144115,Commons+Tea Supplied By,Unilever,2021,2574,,8144115.0,,0.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~17768180,Commons+Tea Supplied By,Unilever,2022,2079,,17768180.0,,0.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3512273,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2000,Unknown,https://wikirate.org/~3508513,3512273.0,https://www.unilever.com/Images/2000-ara-form-20-f_tcm244-424104_1_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3512269,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2001,Unknown,https://wikirate.org/~3503671,3512269.0,https://www.unilever.com/Images/2001-ara-en_tcm244-424099_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3512265,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2002,Unknown,https://wikirate.org/~3464396,3512265.0,https://www.unilever.com/Images/2002-ara-english_tcm244-424092_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3512261,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2003,Unknown,https://wikirate.org/~3503613,3512261.0,https://www.unilever.com/Images/2003-annual-report-english_tcm244-424086_1_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3512257,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2004,Unknown,https://wikirate.org/~3503602,3512257.0,https://www.unilever.com/Images/annual-report-and-accounts-2004-english_tcm244-424241_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3512253,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2005,Unknown,https://wikirate.org/~3503563,3512253.0,https://www.unilever.com/Images/ir-2005-annual-report-english-amended_tcm244-421583_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3512239,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2006,Unknown,https://wikirate.org/~3503547,3512239.0,https://www.unilever.com/Images/ir-06-annual-report-en_tcm244-421560_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3512213,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2007,Unknown,https://wikirate.org/~3464358,3512213.0,https://www.unilever.com/Images/ir-unilever-07-annual-report-en_tcm244-421750_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3512203,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2008,Unknown,https://wikirate.org/~3464331,3512203.0,https://www.unilever.com/Images/ir-ar08-annual-report_tcm244-421619_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3512185,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2009,Unknown,https://wikirate.org/~3464295,3512185.0,https://www.unilever.com/Images/ir-unilever-ar09_tcm244-421759_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3512175,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2010,Unknown,https://wikirate.org/~3464131,3512175.0,https://www.unilever.com/Images/unilever-ar10_tcm244-421849_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3512162,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2011,Unknown,https://wikirate.org/~3464067,3512162.0,https://www.unilever.com/Images/unilever-ar11_tcm244-421850_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3512158,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2012,Unknown,https://wikirate.org/~3463979,3512158.0,https://www.unilever.com/Images/ir-unilever-ar12_tcm244-421760_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3512137,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2013,Unknown,https://wikirate.org/~3463844,3512137.0,https://www.unilever.com/Images/unilever-ar13_tcm244-421851_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3510892,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2014,Unknown,https://wikirate.org/~3463927,3510892.0,https://www.unilever.com/Images/ir_strategic_report_ar14_tcm244-421555_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3510873,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2015,Unknown,https://wikirate.org/~3445448,3510873.0,https://www.unilever.com/Images/annual_report_and_accounts_ar15_tcm244-478426_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3510861,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2016,Unknown,https://wikirate.org/~3445787,3510861.0,https://www.unilever.com/Images/unilever-annual-report-and-accounts-2016_tcm244-498880_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3510857,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2017,Unknown,https://wikirate.org/~3508545,3510857.0,https://www.unilever.com/Images/unilever-annual-report-and-accounts-2017_tcm244-516456_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~5672548,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2018,7996,https://wikirate.org/~5672510,5672548.0,https://www.unilever.com/Images/unilever-gri-index-2018-final_tcm244-537594_1_en.pdf,1.0,"Available under section 'Diversity and Equal opportunity, 405-1, HR Metrics data sheet' Loret Tsvetanova[https://wikirate.org/Loret_Tsvetanova].....2020-02-02 22:31:14 UTC",GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~6805197,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2019,Unknown,https://wikirate.org/~6788324,6805197.0,https://www.unilever.com/Images/unilever-annual-report-and-accounts-2019_tcm244-547893_en.pdf,2.0,Information is not accessible from any 2019 Annual Report. 2019 HR Metric Report is not available Chloe Hunter[https://wikirate.org/Chloe_Hunter].....2021-02-05 14:55:39 UTC,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~12127343,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2020,8704,https://wikirate.org/~12127060,12127343.0,https://www.unilever.com/planet-and-society/sustainability-reporting-centre/sustainability-performance-data/,1.0,"""People performance data"" eilidhmurdoch[https://wikirate.org/eilidhmurdoch].....2022-02-19 15:25:01 UTC",GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~13676712,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2021,Unknown,https://wikirate.org/~13653905,13676712.0,,1.0,"The metrics of employees on fixed term or tempory contacts or not precised in any document, including Unilever sustainability performance data people or Unilever annual report. Elise Lina[https://wikirate.org/Elise_Lina].....2022-10-11 08:54:03 UTC",GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~13012224,Textile Exchange+Textile Exchange Member,Unilever,2022,No,https://wikirate.org/~13012108,13012224.0,,1.0,Unilever is not on the list. Manali Rana[https://wikirate.org/Manali_Rana].....2022-07-18 14:06:26 UTC,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~2906584,"Global Reporting Initiative+Third-party water withdrawals, GRI 303-3-a (formerly G4-EN8-a)",Unilever,2016,Unknown,https://wikirate.org/~2758633,2906584.0,,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~5325649,"Global Reporting Initiative+Third-party water withdrawals, GRI 303-3-a (formerly G4-EN8-a)",Unilever,2018,Unknown,https://wikirate.org/~5672222,5325649.0,https://www.unilever.com/Images/unilever-annual-report-and-accounts-2018_tcm244-534881_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~6803689,"Global Reporting Initiative+Third-party water withdrawals, GRI 303-3-a (formerly G4-EN8-a)",Unilever,2019,Unknown,https://wikirate.org/~5672296,6803689.0,https://www.unilever.com/sustainable-living/our-approach-to-reporting/sustainability-performance-data/,1.0,Information is not stated in 2019 Reports Chloe Hunter[https://wikirate.org/Chloe_Hunter].....2021-02-05 02:32:32 UTC,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~12127088,"Global Reporting Initiative+Third-party water withdrawals, GRI 303-3-a (formerly G4-EN8-a)",Unilever,2020,Unknown,https://wikirate.org/~12127060,12127088.0,https://www.unilever.com/planet-and-society/sustainability-reporting-centre/sustainability-performance-data/,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Global_Reporting_Initiative+Third_party_water_withdrawals_GRI_303_3_a_formerly_G4_EN8_a+Laureen_van_Breen+Unilever+2016,"Global Reporting Initiative+Third-party water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Laureen van Breen",Unilever,2016,Unknown,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Global_Reporting_Initiative+Third_party_water_withdrawals_GRI_303_3_a_formerly_G4_EN8_a+Laureen_van_Breen+Unilever+2018,"Global Reporting Initiative+Third-party water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Laureen van Breen",Unilever,2018,Unknown,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Global_Reporting_Initiative+Third_party_water_withdrawals_GRI_303_3_a_formerly_G4_EN8_a+Laureen_van_Breen+Unilever+2019,"Global Reporting Initiative+Third-party water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Laureen van Breen",Unilever,2019,Unknown,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Global_Reporting_Initiative+Third_party_water_withdrawals_GRI_303_3_a_formerly_G4_EN8_a+Laureen_van_Breen+Unilever+2020,"Global Reporting Initiative+Third-party water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Laureen van Breen",Unilever,2020,Unknown,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~2902043,"Global Reporting Initiative+Total energy consumption, GRI 302-1-e (formerly G4-EN3-e)",Unilever,2016,Unknown,https://wikirate.org/~2758633,2902043.0,,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3543815,"Global Reporting Initiative+Total energy consumption, GRI 302-1-e (formerly G4-EN3-e)",Unilever,2017,Unknown,https://wikirate.org/~3543202,3543815.0,https://www.unilever.com/Images/pwc-independent-limited-assurance-report-2017_tcm244-518701_en.pdf,1.0,1.3 GJ per tonne of production. Riley Garard[https://wikirate.org/Riley_Garard].....2018-05-14 04:38:59 UTC,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~5672377,"Global Reporting Initiative+Total energy consumption, GRI 302-1-e (formerly G4-EN3-e)",Unilever,2018,25907758,https://wikirate.org/~5672296,5672377.0,https://www.unilever.com/sustainable-living/our-approach-to-reporting/sustainability-performance-data/,1.0,Available from Sustainability performance data XLSX report. Loret Tsvetanova[https://wikirate.org/Loret_Tsvetanova].....2020-02-02 18:45:38 UTC,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~6803669,"Global Reporting Initiative+Total energy consumption, GRI 302-1-e (formerly G4-EN3-e)",Unilever,2019,23932970,https://wikirate.org/~5672296,6803669.0,https://www.unilever.com/sustainable-living/our-approach-to-reporting/sustainability-performance-data/,1.0,Found in Sustainability performance data XLSX. The spreadsheet has been updated to include information from 2019 Chloe Hunter[https://wikirate.org/Chloe_Hunter].....2021-02-05 02:15:34 UTC,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~12127160,"Global Reporting Initiative+Total energy consumption, GRI 302-1-e (formerly G4-EN3-e)",Unilever,2020,23547483,https://wikirate.org/~12127060,12127160.0,https://www.unilever.com/planet-and-society/sustainability-reporting-centre/sustainability-performance-data/,1.0,"""Climate Action"" eilidhmurdoch[https://wikirate.org/eilidhmurdoch].....2022-02-19 14:50:56 UTC",GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~13010571,"Global Reporting Initiative+Total energy consumption, GRI 302-1-e (formerly G4-EN3-e)",Unilever,2021,23566289,https://wikirate.org/~13010446,13010571.0,,1.0,"pg. 2 ""(2021) Total energy use (GJ) 23,566,289"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-07-13 06:20:23 UTC",GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Global_Reporting_Initiative+Total_energy_consumption_GRI_302_1_e_formerly_G4_EN3_e+Laureen_van_Breen+Unilever+2016,"Global Reporting Initiative+Total energy consumption, GRI 302-1-e (formerly G4-EN3-e)+Laureen van Breen",Unilever,2016,Unknown,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
