url,content,type,position
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,Three Thousand Home Animals to be vaccinated In Kogi,text,30
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,31
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,"Wild Animals May Go Into Extinction As Hunters, Farmers Intensify Bush Burning in Nigeria",text,32
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,33
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,"For the Love of Animal: 35 Year Old Sule holding his Pet , Monitor Lizard on Sunday in Ashafa Village, Bwari , Abuja, Nigeria .",text,34
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,35
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,"Veterinary week: Animals under going vaccination in Kogi State, Nigeria",text,36
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,37
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,NGO  Announces Vegan Festival In Uganda,text,38
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,39
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,Nigeria Proposes Law To Protect WIld Life,text,40
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,41
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,84 Year Old Cherished Pet Crocodile Dies,text,42
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,43
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,Can Myths Be A Saving Grace For Non- humans In Africa,text,44
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,Recent News,text,45
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,46
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,NGO  Announces Vegan Festival In Uganda,text,47
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,48
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,Nigeria Proposes Law To Protect WIld Life,text,49
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,50
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,84 Year Old Cherished Pet Crocodile Dies,text,51
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,52
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,Can Myths Be A Saving Grace For Non- humans In Africa,text,53
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,54
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,This medium will focus on Nigeria and Africa to secure a better life for both Companions and Farmed Animals through effective dissemination of information about cruelty to them and horrendous conditions.,text,55
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,Follow Us,text,56
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,"SENTIENT COMMUNICATIONS LIMITED
Supported by Animal Ethics Inc.
© Alright Reserved. 2022.",text,57
https://africaanimalmedia.com/2022/10/29/rmers-and-herders-clash-the-need-for-grazing-settlement-in-nigeria/,"SENTIENT COMMUNICATIONS LIMITED
Supported by Animal Ethics Inc.
© Alright Reserved. 2022.",text,58
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/uploads/2022/09/logo.png,image,1
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/uploads/2022/09/logo4-1.png,image,2
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,Happy World Vegans Day,text,3
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,4
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,Happy World Vegans Day,text,5
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,Support Animals cause by donating to this medium to continue promoting their welfare . Click on Donation button and do it now ….,text,6
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,"Farmers and Herders Clash, Time To Re- Visit  Graze Settlements In Nigeria",text,7
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,Nigerian Lady Celebrates Pet Dog’s  Birth Day  Amidst Funfair On  Social media,text,8
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,AAM Staff,text,9
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,10
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,Nigerian Lady Celebrates Pet Dog's  Birth Day  Amidst Funfair On  Social media,text,11
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,Stay Connected test,text,12
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,13
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,"Farm Centre Produces Herbal Supplements As Vaccines Alternative For Livestock, Birds In Nigeria",text,14
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,15
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,Three Thousand Home Animals to be vaccinated In Kogi,text,16
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,17
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,Our Sincere Appreciations   To You All,text,18
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,19
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,"1,468 Farm Centers  Adopt Herbal Supplements To Boost Animals Health In Nigeria",text,20
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,21
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,Three Thousand Home Animals to be vaccinated In Kogi,text,22
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,23
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,"Wild Animals May Go Into Extinction As Hunters, Farmers Intensify Bush Burning in Nigeria",text,24
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,25
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,"For the Love of Animal: 35 Year Old Sule holding his Pet , Monitor Lizard on Sunday in Ashafa Village, Bwari , Abuja, Nigeria .",text,26
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,27
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,"Veterinary week: Animals under going vaccination in Kogi State, Nigeria",text,28
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,29
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,NGO  Announces Vegan Festival In Uganda,text,30
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,31
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,Nigeria Proposes Law To Protect WIld Life,text,32
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,33
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,84 Year Old Cherished Pet Crocodile Dies,text,34
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,35
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,Can Myths Be A Saving Grace For Non- humans In Africa,text,36
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,Recent News,text,37
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,38
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,NGO  Announces Vegan Festival In Uganda,text,39
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,40
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,Nigeria Proposes Law To Protect WIld Life,text,41
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,42
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,84 Year Old Cherished Pet Crocodile Dies,text,43
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,44
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,Can Myths Be A Saving Grace For Non- humans In Africa,text,45
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,46
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,This medium will focus on Nigeria and Africa to secure a better life for both Companions and Farmed Animals through effective dissemination of information about cruelty to them and horrendous conditions.,text,47
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,Follow Us,text,48
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,"SENTIENT COMMUNICATIONS LIMITED
Supported by Animal Ethics Inc.
© Alright Reserved. 2022.",text,49
https://africaanimalmedia.com/2022/11/01/happy-world-vegans-day/,"SENTIENT COMMUNICATIONS LIMITED
Supported by Animal Ethics Inc.
© Alright Reserved. 2022.",text,50
https://africaanimalmedia.com/2022/11/03/nigerian-lady-celebrates-pet-dogs-birth-day-amidst-funfair-social-media/,https://africaanimalmedia.com/wp-content/uploads/2022/09/logo.png,image,1
https://africaanimalmedia.com/2022/11/03/nigerian-lady-celebrates-pet-dogs-birth-day-amidst-funfair-social-media/,https://africaanimalmedia.com/wp-content/uploads/2022/09/logo4-1.png,image,2
https://africaanimalmedia.com/2022/11/03/nigerian-lady-celebrates-pet-dogs-birth-day-amidst-funfair-social-media/,Nigerian Lady Celebrates Pet Dog’s  Birth Day  Amidst Funfair On  Social media,text,3
https://africaanimalmedia.com/2022/11/03/nigerian-lady-celebrates-pet-dogs-birth-day-amidst-funfair-social-media/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,4
https://africaanimalmedia.com/2022/11/03/nigerian-lady-celebrates-pet-dogs-birth-day-amidst-funfair-social-media/,Nigerians are beginning to have a change ofÂ  attitude towards non human animals as the world is embracing better life for them.,text,5
https://africaanimalmedia.com/2022/11/03/nigerian-lady-celebrates-pet-dogs-birth-day-amidst-funfair-social-media/,This morning a Nigerian girl who celebrated her pet dog birthday named Omeiza in herÂ  native languageÂ  eulogied the dog for being a good companion and wish it more happy years on earth,text,6
https://africaanimalmedia.com/2022/11/03/nigerian-lady-celebrates-pet-dogs-birth-day-amidst-funfair-social-media/,Hear it ” Happy birthday Omeiza Many more blessings. You’re one of those friends I have made on this space.,text,7
