Video_URL,Title,Youtuber,Post_date,Time,Text,Position
https://www.youtube.com/watch?v=i4AkTcGSFxc,He Ran All The Way Across America Powered By Plants,Generation Vegan,19 Dec 2019,1:35,"and understanding. I believe there's so much wrapped up right now in our society that says to eat meat is what it means to be a man and to be masculine, and that was one of my hopes when taking on this run was to provide an example of that not being true. How are you gonna perform? How are you gonna be strong enough without meat? You need meat for strength. You need it for protein.",4
https://www.youtube.com/watch?v=i4AkTcGSFxc,He Ran All The Way Across America Powered By Plants,Generation Vegan,19 Dec 2019,1:59,"And I quickly proved that wrong. Animals eat plants; therefore, that's where they get their protein. Why do we have to eat the animals? Just eat the plants. If you're thinking about going plant-based, if plant-based is something in your wheelhouse right now, my advice to you is start small. You got three meals a day. Start with one,",5
https://www.youtube.com/watch?v=i4AkTcGSFxc,He Ran All The Way Across America Powered By Plants,Generation Vegan,19 Dec 2019,2:27,"and make that one as plant-based. And over time, if you continue to do that small things become big things, and you'll see changes in your overall health, and that decision to make these better choices will become easier and easier. I hope for everyone else to push towards healthier food choices that are based around plant-based options.",6
https://www.youtube.com/watch?v=i92lzD9E9uU,Le Liberastorie | Tacchini e Manipolazione Genetica,Generazione Vegan,10 Feb 2023,0:03,"Possiamo parlare un 
attimo dei tacchini? Perché io li ho visti prima e ho visto che hanno queste zampe veramente deformi che devono creare loro molta sofferenza quando si muovono. - Esatto. - Ma perché? Purtroppo questo è uno dei problemi che anche noi qua al santuario facciamo fatica a risolvere, perché è dovuto a una modifica genetica che è stata 
fatta dall’industria zootecnica per aumentare la produzione, no? E questo purtroppo poi fa sì che il peso di questi animali",1
https://www.youtube.com/watch?v=i92lzD9E9uU,Le Liberastorie | Tacchini e Manipolazione Genetica,Generazione Vegan,10 Feb 2023,0:32,"che cresce a livelli smisurati non è sostenibile per le zampe. - Ma anche perché nell’industria della carne il tacchino viene macellato generalmente entro i tre mesi, no? Quindi deve raggiungere, come il pollo broiler, quello da carne, deve raggiungere 
il massimo del peso in pochissimo tempo, 
e questo va ovviamente a discapito del loro benessere. - Perché qua poi ovviamente vengono lasciati liberi di esprimersi,",2
https://www.youtube.com/watch?v=i92lzD9E9uU,Le Liberastorie | Tacchini e Manipolazione Genetica,Generazione Vegan,10 Feb 2023,0:57,"- ma a un certo punto l’organismo… - Non regge. - cresce talmente tanto che le zampe non lo reggono più. - Ma che tristezza. - E quindi si iniziano a creare delle… dei tagli, delle infezioni, il famoso bumblefoot, che porta queste zampe 
ad essere deformi, gonfie, piene di infezioni all’interno e nonostante cerchiamo di curarli,  portarli in clinica in 
maniera tempestiva, - spesso non è risolvibile, - Non ce la facciamo… - perché è la genetica che 
è cambiata, non è quella naturale.",3
https://www.youtube.com/watch?v=i9yGiOgWoAY,Her Pet Bird Got Her to Stop Eating Meat | Alene Anello,Generation Vegan,10 Jan 2024,0:00,companies don't follow laws unless the laws are enforced right now a lot of factory farms and companies in the meat industry think that they're Above the Law and that's because they've gotten away without being prosecuted for a lot of their crimes when I was 11 my parents bought me a bird named Conrad as a present he was a cockail and I loved him so much he,1
https://www.youtube.com/watch?v=i9yGiOgWoAY,Her Pet Bird Got Her to Stop Eating Meat | Alene Anello,Generation Vegan,10 Jan 2024,0:25,changed my life before I got him I just thought of birds as more like an object and then when I met him I found out like first of all that they're warm that was the first thing I noticed and then that they have opinions and they want things and they get upset if they don't have what they want and they get really excited and S if they have what they want and that they're loving and that,2
https://www.youtube.com/watch?v=i9yGiOgWoAY,Her Pet Bird Got Her to Stop Eating Meat | Alene Anello,Generation Vegan,10 Jan 2024,0:43,they want affection one day I was holding a piece of chicken in my hands it was like fried chicken and I had had Conrad for probably a year or two by then and I loved fried chicken I thought it was really delicious so I was really excited to eat it and I was holding it in my hands and I was actually feeling like kind of the texture of it and I just had this thought of oh the texture,3
https://www.youtube.com/watch?v=i9yGiOgWoAY,Her Pet Bird Got Her to Stop Eating Meat | Alene Anello,Generation Vegan,10 Jan 2024,1:02,sort of reminds me of how Conrad's body feels like if you kind of squeeze his body there's like a give but not the same way that for a mammal like it it feels different and I was like this kind of reminds me of him and then all of a sudden I was like it's cuz it's a bird and he's a bird and then I was like really really really Disturbed and so then I didn't eat it and then I stopped,4
https://www.youtube.com/watch?v=i9yGiOgWoAY,Her Pet Bird Got Her to Stop Eating Meat | Alene Anello,Generation Vegan,10 Jan 2024,1:20,eating chickens and that was kind of like a step down the path to questioning everything a couple years ago I started a new non profit called Legal impact for chickens we Sue companies and Executives that abuse and neglect animals on factory farms right now we're working on a lawsuit against a company called Case Farms which supplies chicken meat to KFC and other big companies um and in 2021,5
https://www.youtube.com/watch?v=i9yGiOgWoAY,Her Pet Bird Got Her to Stop Eating Meat | Alene Anello,Generation Vegan,10 Jan 2024,1:47,Case Farms was caught terribly mistreating newborn chicks the company traps and crushes a large number of its birds in faulty Machinery just because the company's not willing to put in the small amount of effort to keep all of its Birds alive and we believe that that's unlawful cruelty so we're suing it companies don't follow laws unless the laws are enforced right now a lot of,6
https://www.youtube.com/watch?v=i9yGiOgWoAY,Her Pet Bird Got Her to Stop Eating Meat | Alene Anello,Generation Vegan,10 Jan 2024,2:10,factory farms and companies in the meat industry think that they're Above the Law and that's because they've gotten away without being prosecuted for a lot of their crimes the fact that companies lie about how animals are treated is a sign that the public cares and wants animals to be treated well and so if that's what the public wants then at a minimum the animals should be treated,7
https://www.youtube.com/watch?v=i9yGiOgWoAY,Her Pet Bird Got Her to Stop Eating Meat | Alene Anello,Generation Vegan,10 Jan 2024,2:32,"better companies cannot be allowed to treat animals like they're worthless because when companies treat animals that way they end up using way more animals without even making more food so for example Case Farms hatches around I think 200,000 chicks a day at just a single Hatchery and it has multiple hatcheries and then it lets a portion of those chicks die because it views them",8
https://www.youtube.com/watch?v=i9yGiOgWoAY,Her Pet Bird Got Her to Stop Eating Meat | Alene Anello,Generation Vegan,10 Jan 2024,2:54,as so worthless economically that the company doesn't care about making sure each of those animals get turned into food and so that cannot be acceptable we need to be paying attention to how these companies treat animals and they need to be thinking about whether they're treating every single individual animal humanely and once they do that they're going to naturally want to use fewer,9
https://www.youtube.com/watch?v=i9yGiOgWoAY,Her Pet Bird Got Her to Stop Eating Meat | Alene Anello,Generation Vegan,10 Jan 2024,3:13,animals because they're not going to be able to afford to just have a bunch of babies die the day that they're born for example companies are motivated by making money and saving money and they're unfortunately not sufficiently motivated by Animal Welfare so so for example in the case of Case Farms the company saves money by hiring less workers than it really needs and by,10
https://www.youtube.com/watch?v=i9yGiOgWoAY,Her Pet Bird Got Her to Stop Eating Meat | Alene Anello,Generation Vegan,10 Jan 2024,3:37,failing to fix faulty machinery and then this results in animals being trapped smashed run over and things like that all of which would have been preventable if Case Farms would just value Animal Welfare as a good and of itself at legal impact for chickens we believe that if we can't force somebody to care for moral reasons we can force them to care for legal reasons so,11
https://www.youtube.com/watch?v=i9yGiOgWoAY,Her Pet Bird Got Her to Stop Eating Meat | Alene Anello,Generation Vegan,10 Jan 2024,4:01,companies are usually afraid of getting in trouble with the law if they know that somebody's watching them and we want to show that somebody's watching and that they will be held accountable and then in the end it will affect them financially if they break the law I focus on one individual animal and just try to think if I can help one animal then that would be really good,12
https://www.youtube.com/watch?v=i9yGiOgWoAY,Her Pet Bird Got Her to Stop Eating Meat | Alene Anello,Generation Vegan,10 Jan 2024,4:24,and I try to imagine how I would feel if I was maybe a baby chick in Hatchery or a slightly older but still very young animal in a slaughter house I just try to focus on can I relieve suffering for some animal yeah that's that's what I try to focus on that's what motivates me,13
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,0:05,okay does anyone know your business no one yes exactly this is words Rose was rescued from an organic free-range Amazon chicken farm last September by DXE activists as part of a mass rescue she was found unable to move with ammonia burns on her body from laying in her own ways she couldn't access food water she would have died thankfully Rose is now safe at a sanctuary the vast majority of the 9.5 billion land animals who were slaughtered every year in the US for food are chickens just like Rose unique individuals who feel pain and happiness who have personalities and rich in our lives who who we just like us who want,1
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,1:16,to live and be free globally we kill over 70 billion land animals every year in between 103 trillion sea animals for food and while in the u.s. my capita beef consumption is going down and veganism is on the rise so is our consumption of chickens every year globally our demand for the flesh and secretions of other animals increases and by 2050 it's projected that our consumption of meat is going to increase by over 70 percent a world where all individual animals are free from human oppression feels like a very idealistic and unachievable vision but what if I told you it's not what have I told you we actually can achieve this vision in our lifetimes as many of you know DXE believes that we can achieve Animal,2
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,2:23,Liberation in one generation now when I first heard this I thought that was ridiculous I thought this is really idealistic I just didn't believe it but I've since changed my mind and in this talk I want to share some of the reasons why I believe this is achievable and more importantly how we can achieve this in our lifetimes and the key lies in the social justice movement of the park but before I say any more I would like to ask you two questions and to do this in head first what are some of the well-known progressives societal changes that have happened in the last 200 years and secondly what do these changes have in common about how they came about so I'll give you three minutes to talk about this okay thank you so much so here are some of the well-known progressives the volatile changes that I picked out and they all have something in common,3
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,3:33,the abolition of slavery in the US and the UK Indian independence women winning the right to vote the Civil Rights Act of 1964 the dictate has there been dictator Milosevic being overthrown by the student movement operable in the early 2000s as part of the color revolution and the Egyptian dictator Hosni Mubarak being overthrown during the Egyptian revolution which happened as part of the Arab Spring in 2011 so what do they all have in common no it was all of these changes with driven by mass movements that had the power to demand structural change and all of these movements built to their power through protest through disruption and through mass civil disobedience now we don't really learn much about mass,4
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,4:47,protest movements and their role in social change at school at least I certainly didn't and we don't really hear much about mass movements on the mass media which is so focused on electoral politics but as civil rights veteran and historian Howard Zinn Broz the good things that have been done the wars that have been stopped the women's rights that have been won the racism that has been partly extirpated in society all of that was not done by government edict it was all done by the citizens movements when a movement is strong enough it doesn't matter who is in the White House what really matters is what people do and what people say and what people demand there is a whole field of study of civil resistance and nonviolent conflict which examines how unarmed ludovic movements fight injustice when it seems like their,5
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,5:54,opponents hold all the power and despite the fact that I have spent my entire career in social change in the field of International Development I didn't really understand the importance of mass movement in social change until very recently when I read this amazing book called this is an uprising and it's so inspiring and amazing my talk on this book today I would recommend everybody read it and then in November last year I had the opportunity to experience the power of mass civil disobedience when I had the opportunity to volunteer for extinction rebellion and I amongst other very strange things helped to plan and coordinate the occupation of Lambeth bridge and for those of you how many you actually know Nixon who extinction or Balian are okay that's great for those of you who don't know it is a climate direct action group that's based in the UK that came to prominence last November and has grown,6
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,6:58,"exponentially over the last seven months and is now got over 200 groups globally and you may have heard about the International rebellion in April just recently where they mobilized over 6,000 people and for mass disruption to London over the course of ten days and over a thousand people got arrested now it seems from the outside that extinction rebellion has just come out of nowhere but of course it hasn't and one of the reasons that it has been able to grow exponentially is well it's partly because it is drawing from the same strategies and concepts and principles from the field of civil resistance including a particular organizing model called momentum driven organizing which I am going to talk to you about man and the three big ideas that I want to talk about are the power of people the power of momentum and the power of strategy so",7
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,8:07,the power of people one of the core principles underlying mass protest movements is their theory of web power lies in society then theory of power now we're conditioned to believe the power lies in the political system and social change happens because of the actions of politicians and our so-called leaders and we traditionally think that power flows from top to bottom and that social change you know comes from politicians and lobbyists and lawyers and donors working behind the scenes but successful social movements have succeeded precisely because ordinary people have come together and changed public opinion and force these politicians to address issues that they would rather have avoided so this tells us that power actually lies with the people and we give it away through our consent and,8
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,9:11,through our cooperation and through our obedience well the list also tells us we can take our power back by withdrawing our consent and our cooperation and our obedience but most of us don't feel like we have the power to actually change anything in society and this is why civil resistance campaigns are so important because they help us to experience our power and help us understand that we actually do have power if we act collectively and I heard recently that Gandhi's spent a year going around India doing a sort of needs assessment and realized that people just weren't ready to build a mass movement because they didn't feel empowered and he knew that they needed to experience women in order to actually realize their power so he focused on local winnable small campaigns to help people to experience that power and this is what they did and they we're able to build a mass movement,9
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,10:14,because they felt empowered and actually do you exceed you something quite similar with their protests and disruptions these protests and disruptions are just as much about creating a strong networking community of empowered activists as it is about disrupting the social norm of eating animals in society so our theory of where power lies in society is dope of how change happens in society our theory of change if we believe that people at the top of society our so-called leaders have all the power then we will focus on pressuring those leaders and we can do that in different ways we can do that by changing the system from the inside through party politics or lobbying the so called inside game or we can do this from outside the system by building strong organizations like NGOs and trade,10
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,11:13,unions and developing a campaign targeted to pressure those leaders from outside the system the so called outside game both the inside game and the outside game tend to only maintain or reform at the status quo but if we believe that power lies with the people then we would build strong social movements that can actually pressure societies to change from outside and force social change and you know this is unlike the inside game and the outside game this is about disrupting and transforming at the status quo now this is the theory of change that underlies successful social justice movements and this is the theory of change that I believe holds the key success in the animal liberation movement but I should say that even though you know well there are there are lots of different theories have changed and they are all valid and they are all important and bill Moya and civil rights activists and social movement theorists looked at a range of successful social,11
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,12:25,movement social justice movement and he found that there were four main roles of social activism that happened throughout those movements by individuals and groups and they all have a role to play and they all come to the each of them come to the fore at different stages of the movement cycle so if we're talking about the rebel the direct action activist that's trying to change the game often they have come to the fore at the take-off stage of the of the movement cycle and then if we're talking about the reformer the professional NGO that's working to change the system from any side and perhaps transform the winds of the rebels and turn it into laws they often came to the fore at later stages of the movement cycle so most of us myself included feel that our role and our way is the right way but actually all of these roles are needed and this theory about people power is supported by some excellent research by Chenoweth and Stevens in their book why's the resistance worked and they analyzed over,12
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,13:33,300 national level struggles over the last century and found that no campaign failed once it had achieved the active and sustained participation of 3.5% of the poppy and many succeeded with much less a collab 3.5% of the population in the u.s. is about 11 and a half million people an active participation means anything from voting petitioning donating and no non cooperating there's a whole range of things they also found that nonviolent movements were twice as likely to succeed as violent movements and this is because nonviolent movements have the ability to draw in many more people than violent movements because violence scares people off so this whole idea of the power of people can be summarized in this quote by Bill Moyer and he wrote the central task of social movements is to win the hearts minds and support of the majority of the populace,13
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,14:42,because it is the people who ultimately hold the power they will either preserve the status quo or create change okay so we've talked about the power of people but how are we meant again the sustained and active participation of eleven and a half million people when there are only around I believe 1.6 million vegans in the US and only a small percentage of them actually take direct action so what is it what does the history of social justice movements have to teach us about how to actually build a movement well the first thing to say is that movements of Bill one campaign at a time and there is a concept called of momentum which seems to be very key in winning campaigns and ultimately building mass movement and the Nashville lunch counter sit-ins of 1960 during part that the civil rights movement is a classic example of a campaign that was able to,14
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,15:44,create momentum through direct action to build that momentum is all but to create a mass movement and ultimately win their demand so I'm going to share the story of the national lunch counter city list for those of you who don't know it but before I do I just want to say how strange it feels to be talking about this because yesterday I don't know if any of you were in any of the non-violence trainings but Bernard a Fayette was actually he was he was part of this movement he was a leader in the national student movement and went on to become a leader in the civil rights movement so it feels very strange to be actually talking about this when we spent the day with him yesterday and that was such a privilege ok so as most of you probably know during this time in the American South businesses and private institutions were segregated black people were prevented from voting and lynchings were a common occurrence and in 1959 a man called James Lawson who had been studying Gandhi and,15
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,16:48,non-violence in India came to Nashville Tennessee and he put on a series of workshops on strategic non-violence or nonviolent resistance for local divinity students over the course of about six months and he trained them in the philosophy and strategy of non-violence but he also taught them through roleplay how to embody non-violence so that they could maintain nonviolent discipline when they were out to protest so the students and Jim Lawson analyzed the situation in that Nashville and to try and come up with a campaign idea and they decided to focus on a small target that they could win so they decided to focus on desegregating the lunch counters now they thought that this was symbolic of their oppression they didn't think that winning links with any segregation or and racism but what they hoped was that if they could win this campaign it would inspire others to join them so that they could build their power to ultimately demand you know the ultimate ultimate change so they plan their campaign and,16
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,18:00,you know part of their strategy was going to the lunch counters ordering food sitting down to eat that food at the lunch counter which was not allowed and then refusing to leave for the rest of the day and in the meantime for students from Greensboro North Carolina who had had the same idea I understand from well enough is a the idea was actually floating around because I couldn't work out why you know how this idea was you know in one place another place but it was it was something that was quite commonly talked about so they actually went off and did it but the Greensboro four you may have heard of them so this is bird the national students on and twelve days later a group of black students went to three different lunch counters ordered food sat down and refused to leave the shop owners didn't know what to do so they closed the shop and the students were celebrators they felt empowered but they also realized this was just the beginning and they they knew that they had to come back week after week until,17
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,19:01,their demand was met so in about so they went back a week after week and after about three weeks they had inspired enough people to join them that they could go to six on to practice this time they were met with violence and arrests and shocking pictures went into the papers and you know they when they were arrested they would refuse bail and they would go on hunger strike and when they were let out of jail they would straight back up in protest again their perseverance their sacrifice their belief inspired people it it convinced people who weren't really convinced by their disruption and the movement just to cross the you know that there so many people wanted to join in but they didn't necessarily want to face violence on the lunch counters but the students were ready they had a plan in place and they had roles and tasks for people to do demonstrating outside the police station leafletting fundraising and then they,18
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,20:08,called for a boycott of the downtown area something that everybody could participate in and I think over 90% of the black population participated in this boycott and they turned it into a mass movement and it's really important to note that if they had started off by calling for a boycott it wouldn't have been successful the reason it was successful is because they escalated their actions strategically okay so at the same time counter protest started happening and they were incredibly racist and people just didn't want it to be part of it so this again increased his support for the students and for desegregation of the lunch counters and then the attorney who is who is defending his students had his house bombed and luckily he survived what he wasn't home I don't think and but the thing is that this caused mass outrage and the students again were ready to capitalize on this outrage and they organized a mass march to City Hall to confront the mayor and Diane lash one of,19
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,21:15,the student leaders confronted him there and asked him publicly what he thought of segregated lunch counters and either because he was backed into a corner or because you could feel that things were changing he said he didn't agree with them and that was that was an amazing victory and within three months I think all the lunch counters in Nashville were desegregated so this campaign inspired the civil rights movement and it and it provided a model for absolute for future civil rights campaigns and the leaders of the national national movement like Bernard Lafayette became leaders in the civil rights movement now there are so many interesting things about the story that I could tell you and we're going to try and draw out just a few concepts to help us understand how we can translate you know the strategies of business campaign to help us in you know our liberation work and the first concept that I want to talk about is something called escalation now social movement is need to force the public to actually,20
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,22:24,take notice of their issue and to take his song and escalating nonviolent direct action does this it forces the issue out into the public and it makes people take a stance by asking them which side are you on and this is a great quote from Diane Nash one of the leaders of the National Movement and it shilla straights the choice that this campaign and the students presented to people it was either killers or desegregate which isn't much of a choice and that is the point the campaign wasn't about persuading people one by one it was about four singing societal change through escalating direct action and making people take a stand and Martin Luther King had this nice quote from about a non-violent direct action and he said nonviolent direct action seeks to create such a crisis and foster such attention that a community which is constantly refused to negotiate is forced to confront the issue it seeks to,21
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,23:30,dramatize the issue that it can no longer be ignored and there are so many ways to relating nonviolent direct action gene sharp document 198 ways all the way from petitioning leafleting mock funerals vigils all the way to occupations strikes boycotts okay so the next concept is this idea of a trigger event and something called at the moment of a moment of the whirlwind the bill moyen says trigger events are really key to social movements because they provide activists with a vital opportunity to rally much support and really quickly increase public public support and participation and we can either respond to external trigger events either know for example IPCC report or declaration of war or we can create our own trigger events through escalating nonviolent direct action and if you have multiple,22
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,24:38,trigger events you can create well this is the idea of something called a moment of the whirlwind a moment of the whirlwind is a moment where people start taking masses of people start taking independent action but linked to your central movement and your central demands now the National lunch counter sit-ins are referred to as a trigger event and they escalated and it did become a moment of the whirlwind because they were able to make it into a mass movement other examples of trigger events are Rosa Parks refusing to move to the back of the bus which sparked a community-wide boycott in Montgomery another example is the Tunisian fruit seller one that was easy who set himself on fire and that sparked the Arab Spring the Nashville sit-ins was were designed to be something called a dilemma action now dilemma action are designed to put your opponent into a dilemma about how,23
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,25:45,to respond to you they can either let you get away with it or they can respond with violence and arrest and repression which looks over-the-top and ultimately ends up inspiring sympathy for your cause and that is what happened in Nashville and a really good example of a dilemma action in the animal liberation movement is open rescue and you know open rescue was first started by patty mark and Animal Liberation Victoria in the 1980s but it's now practiced all over the world and is a key tactic of DXE and for those of you if you don't know open rescues are when activists go onto farms and they document the conditions and they rescue animals and it's called open lickers activists don't hide their identities the way they do when they're doing undercover investigations and these open rescues often get a lot of media attention so then the industry is put into a dilemma they can either allow the activists to get away with this exposure or they can repress with you know by,24
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,26:52,charging them with trespass or blurt burglary and basically threatening activists with just rescuing sick and dying animals with prison which seems totally over the top and then ultimately would inspire something so if they were put into a lose-lose situation so this is this is really key to think about always thinking about our actions okay so the next concept is this idea of disruption the lunch counter fittings were very disruptive they breached the social norms of the day now many people many black people disagreed with the action thinking the same things like this makes our race look bad does this sound familiar to anybody how many of us have heard people say about animal rights activists during disruptive actions that this makes vegans look past right then pretty much everyone I think I said it myself okay so this is a,25
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,27:54,really interesting slide which shows that the majority and the majority of the public were against disrupt later disruptive campaigns with the warrix movement like the Freedom Ride and yet they still brought people around to their cause and disruptive direct action has been used in many successful social justice movements for good reason because disruption gets people's attention it dramatizes the injustice it mobilizes people to action and ultimately it does change public opinion so disruption which is the key I mean you know he DFC theory of change is there for a very good reason and Martin Luther King worked this when he was responding to criticism of destructive action which has resulted in violence in Birmingham who were we who engage in nonviolent direct action I'm not the creator of the tension we merely bring to the surface,26
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,29:00,"the hidden tension that is already alive we bring it out in the open where it can be seen and dealt with ok so the next concept is this idea of personal sacrifice the activists in the national war were willing to make huge personal sacrifices for the cause and you know sacrifice touches people's hearts it a demonstrate seriousness and commitment and it moves people from being passive supporters to actively taking a stand so sacrifice has been as an essential part of social justice movement and mass civil disobedience over the years I'm Gandhi thought March in 1913 years over 60,000 people were arrested in later Civil Rights Campaign they had the slogan jail no bail and mass arrest is a key part of extinction rebellion strategy ok so the next concept is a",27
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,30:08,concept called nonviolent discipline the national student maintained nonviolent discipline throughout their protest even when they were being beaten up and arrested and this had the impact of showing people the contrast between them and the violent people who were beating them up and again asking people whose side do you want to be on ok and the final concept is something called absorption which is not something we really talk about but is actually key to building movements and building power so once the students have started to get public support you know they have this plan in place to actually absorb the energy and the momentum that they had created now often we see mass protest movements you know come up really quickly and then disappear again just as quickly if they don't have the structures in place to absorb the momentum and the energy that they create and you can have the best campaign in the world but if you don't,28
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,31:12,have the structures to be able to absorb you know this energy then you're not going to be able to build power and build your movement and to win your campaigns and you know there's lots of different ways to build Oh - sorry to absorb these momentum that you create but one of the key things that if you don't have a decentralized organization organizational structure it's going to be very difficult to actually grow exponentially okay so I know that quite a lot of concepts and I don't expect you all to remember them I think they can be summarized in something called the cycle of momentum which is the basic underlying mechanism of what I talked about this model of organizing momentum driven organizing that extinction rebellion is using and that's so many of these you know social systems that have actually used and so we you know we start off with escalating non-violent direct action and then you absorb the momentum that you create and this leads to increased active popular support and,29
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,32:16,if you remember we talked about this 3.5% that's all you want in active popular support and then we just keep going you know through this cycle and you know one of the key points you know we don't grow linearly linearly it's sick cyclical unless the extinction Abell units using this model really successfully so they are escalated through math civil disobedience and through mass arrests they have been able to absorb a lot of this energy because they have a decentralized structure and they do mass trainings and this is a really good mechanism of absorbing energy and absorbing that momentum and getting people actually engaged in your movement and doing increasingly increasing you know getting increasingly involved so these mass trainings they will train in a hundred people at a time in nonviolent direct action and one of the key things in this training is actually to help you to form affinity groups with people that you don't know but but you know who may be living in your local area giving you all the tools that you need to then go on and start,30
https://www.youtube.com/watch?v=iAAVeJ7-eNk,"How we will win Animal Liberation - Laila Kassam, ALC 2019, Berkeley California",Animal Think Tank,16 Jul 2019,33:21,doing autonomous actions aligned with the movement but that's you know that's it you go to the training you'll help to find a group and then go off and start doing your actions and then this increases active popular support and it starts all over again okay so we've talked about the power of people the power of momentum and the last thing I want to talk about is the power of strategy groups can carry out tactics very successfully but if they are not serving a campaign demand or a widest strategy we are not going to be able to build the power that we we need to win to build a mass movement we need a bold and inspirational vigeous vision of change and a roadmap for getting there and one of the ways that we can build this roadmap or build a sort of simple strategy is this tool which you know you can plan from top to bottom so we can think about what is our grand strategic objectives what is on grand demand and,31
